Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
367,Kristoffer Peterson,se SWE,"FW,MF",Fortuna Sittard,30-158,1994,18.3,764,26,110,262,407,69,761,93,34,36.6,51,54.8,444,3809,2034,78,51,31,50,23,505,147,Matches
368,Hristiyan Petrov,bg BUL,DF,Heerenveen,22-315,2002,1.1,69,3,23,35,13,1,69,0,0,,0,,17,91,45,1,2,0,2,0,27,5,Matches
369,Oscar Pettersson,se SWE,"FW,MF",Go Ahead Eag,25-093,2000,1.5,53,2,6,13,35,6,53,1,0,0.0,1,100.0,27,162,69,3,3,2,1,0,35,17,Matches
370,Ivo Pinto,pt POR,DF,Fortuna Sittard,35-118,1990,25.5,1401,78,478,549,388,15,1401,30,13,43.3,17,56.7,649,3720,1982,67,42,3,28,12,750,100,Matches
371,Miodrag Pivas,rs SRB,"DF,MF",Willem II,19-353,2005,0.3,36,7,25,9,2,1,36,0,0,,0,,17,81,28,0,0,0,1,0,25,0,Matches
372,Luca Plogmann,de GER,GK,Go Ahead Eag,25-056,2000,17.0,720,603,715,5,0,0,720,0,0,,0,,492,2272,1390,0,0,0,0,0,443,0,Matches
373,Suf Podgoreanu,il ISR,"FW,MF",Heracles Almelo,23-105,2002,23.0,921,32,142,347,449,65,921,59,17,28.8,35,59.3,522,3470,1525,69,37,27,62,41,608,150,Matches
374,Emanuel Poku,nl NED,FW,Almere City,19-290,2005,1.4,32,1,3,10,21,7,32,5,3,60.0,2,40.0,19,120,71,2,3,2,7,3,18,7,Matches
375,Ernest Poku,nl NED,FW,AZ Alkmaar,21-097,2004,14.3,512,16,63,164,300,65,512,47,22,46.8,25,53.2,333,2945,1711,66,50,38,37,25,360,104,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
376,Romano Postema,nl NED,"FW,MF",Groningen,23-087,2002,12.1,362,11,45,165,154,34,361,16,1,6.3,12,75.0,207,816,355,13,5,4,32,12,255,65,Matches
377,Wouter Prins,nl NED,DF,Groningen,21-088,2004,16.6,847,41,280,340,233,10,847,15,1,6.7,12,80.0,271,1350,550,14,16,0,26,7,309,42,Matches
378,Dirk Proper,nl NED,MF,NEC Nijmegen,23-070,2002,24.0,1345,81,319,830,206,28,1345,15,4,26.7,8,53.3,731,3074,1127,10,15,2,23,17,888,27,Matches
379,Ruben Providence,ht HAI,"FW,MF",Almere City,23-302,2001,5.5,184,1,26,83,80,10,184,12,7,58.3,5,41.7,109,764,293,13,9,3,15,11,123,31,Matches
380,Jeffry Puriel,bq BOE,FW,Almere City,22-170,2002,0.3,5,0,2,0,3,0,5,0,0,,0,,2,14,0,0,0,0,1,0,1,1,Matches
381,Teo Quintero,ve VEN,DF,Sparta R'dam,26-064,1999,6.4,545,59,270,263,15,9,545,2,1,50.0,1,50.0,345,1920,1115,3,1,0,4,1,376,0,Matches
382,Bojan Radulovic,rs SRB,FW,Fortuna Sittard,25-127,1999,3.4,103,4,6,49,48,14,103,4,3,75.0,0,0.0,41,172,27,0,1,0,12,4,81,11,Matches
383,Dimitris Rallis,nl NED,FW,Heerenveen,20-040,2005,9.6,298,10,25,145,133,34,298,22,12,54.5,7,31.8,174,852,316,11,11,4,35,24,217,66,Matches
384,Diant Ramaj,de GER,GK,Ajax,23-228,2001,1.0,53,40,50,3,0,0,53,1,1,100.0,0,0.0,40,159,107,0,0,0,0,0,39,0,Matches
385,Christian Rasmussen,dk DEN,FW,Ajax,22-106,2003,2.4,132,0,14,31,92,32,132,12,4,33.3,8,66.7,82,580,302,13,5,3,10,2,89,35,Matches
386,Khaled Razak,nl NED,FW,Willem II,19-143,2005,0.1,8,2,4,3,1,0,8,0,0,,0,,3,10,0,0,0,0,2,0,3,2,Matches
387,Givairo Read,nl NED,DF,Feyenoord,18-337,2006,19.0,1368,42,410,659,308,38,1368,32,17,53.1,15,46.9,725,3326,1531,35,17,7,28,10,815,86,Matches
388,Tim Receveur,nl NED,MF,Almere City,33-279,1991,1.0,35,4,10,20,5,1,35,0,0,,0,,9,53,14,0,0,0,1,0,12,1,Matches
389,Zepiqueno Redmond,nl NED,FW,Feyenoord,18-317,2006,1.8,35,0,1,12,23,7,35,2,1,50.0,1,50.0,20,47,34,2,0,1,3,1,25,6,Matches
390,Youri Regeer,nl NED,MF,Ajax,21-260,2003,0.3,18,0,2,9,7,3,18,1,1,100.0,0,0.0,6,31,6,0,0,0,1,0,7,0,Matches
391,Youri Regeer,nl NED,MF,Twente,21-260,2003,14.9,1017,38,197,566,261,31,1017,15,5,33.3,10,66.7,548,2640,1222,25,16,3,25,8,692,76,Matches
392,Eliano Reijnders,id IDN,DF,Zwolle,24-194,2000,10.4,647,39,243,269,146,16,647,10,5,50.0,5,50.0,320,1663,733,18,10,2,16,5,369,41,Matches
393,Boyd Reith,nl NED,DF,Sparta R'dam,25-334,1999,9.7,745,35,238,330,183,2,745,15,7,46.7,6,40.0,345,1291,579,13,12,1,8,5,428,64,Matches
394,Devyne Rensch,nl NED,DF,Ajax,22-107,2003,12.4,887,25,209,446,238,30,887,7,3,42.9,4,57.1,485,2024,917,16,21,1,8,7,587,47,Matches
395,Marco Rente,de GER,DF,Groningen,28-069,1997,26.0,1783,154,706,908,179,32,1783,18,8,44.4,9,50.0,882,4287,2420,21,15,3,23,7,1037,41,Matches
396,Stije Resink,nl NED,MF,Almere City,21-342,2003,2.6,114,10,38,59,20,3,114,8,5,62.5,1,12.5,53,293,168,0,2,0,2,3,61,6,Matches
397,Stije Resink,nl NED,MF,Groningen,21-342,2003,20.7,1317,40,259,855,222,27,1317,48,31,64.6,17,35.4,659,3552,1702,33,26,4,31,21,789,27,Matches
398,Milan Robberechts,be BEL,MF,Fortuna Sittard,21-062,2004,0.1,12,0,1,3,8,0,12,0,0,,0,,9,64,34,0,2,0,0,1,11,4,Matches
399,Thomas Robinet,fr FRA,"MF,FW",Almere City,28-260,1996,27.1,869,42,133,356,385,116,869,27,14,51.9,13,48.1,403,1360,321,12,9,2,52,35,548,103,Matches
400,Miguel Rodríguez,es ESP,"FW,MF",Utrecht,22-006,2003,12.1,561,1,67,207,303,74,561,62,28,45.2,27,43.5,326,2142,1134,36,30,15,51,18,361,107,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
401,Robin Roefs,nl NED,GK,NEC Nijmegen,22-108,2003,29.0,1215,1012,1198,18,0,0,1215,0,0,,0,,736,3588,1794,0,0,0,1,0,623,0,Matches
402,Godfried Roemeratoe,cw CUW,MF,RKC Waalwijk,25-259,1999,16.3,736,58,232,443,65,4,736,7,2,28.6,4,57.1,373,1973,904,14,9,0,20,10,407,6,Matches
403,Ole Romeny,id IDN,FW,Utrecht,24-319,2000,8.1,358,12,60,133,169,34,358,18,5,27.8,11,61.1,235,1648,858,28,17,9,19,7,267,77,Matches
404,Bart van Rooij,nl NED,DF,Twente,23-344,2001,28.7,2130,100,689,989,470,23,2130,26,8,30.8,14,53.8,1062,5721,2878,62,49,3,21,10,1211,91,Matches
405,Bart van Rooij,nl NED,DF,NEC Nijmegen,23-344,2001,2.0,113,8,42,53,21,0,113,4,3,75.0,0,0.0,41,247,89,2,2,0,0,1,49,3,Matches
406,Kaj de Rooij,nl NED,"FW,MF",Zwolle,24-161,2000,3.2,158,3,12,84,63,12,158,10,3,30.0,5,50.0,79,416,122,5,6,3,9,6,114,29,Matches
407,Ruben Roosken,nl NED,DF,Heracles Almelo,25-064,2000,13.6,688,34,202,240,251,15,688,42,15,35.7,26,61.9,305,1669,814,28,16,5,22,10,314,76,Matches
408,Loreintz Rosier,fr FRA,"MF,DF",Fortuna Sittard,26-264,1998,21.9,1455,121,512,793,163,28,1455,19,15,78.9,2,10.5,728,3554,1839,24,16,0,19,9,826,15,Matches
409,Daan Rots,nl NED,FW,Twente,23-284,2001,22.4,1015,18,111,424,492,80,1015,39,14,35.9,22,56.4,592,3097,1505,37,21,14,34,30,704,189,Matches
410,Mats Rots,nl NED,DF,Heracles Almelo,19-055,2006,11.6,676,40,234,284,172,16,676,37,20,54.1,17,45.9,302,1780,826,16,16,3,20,9,328,31,Matches
411,Manu Royo,es ESP,DF,NAC Breda,31-066,1994,1.2,58,8,32,17,9,0,58,1,0,0.0,1,100.0,18,93,16,0,0,0,0,0,27,4,Matches
412,Daniele Rugani,it ITA,DF,Ajax,30-280,1994,7.2,689,75,311,363,19,8,689,0,0,,0,,429,1994,1118,5,1,0,2,0,493,0,Matches
413,Pim Saathof,nl NED,DF,Go Ahead Eag,21-128,2003,0.9,59,13,37,22,0,0,59,0,0,,0,,39,172,105,1,0,0,0,0,39,0,Matches
414,Michal Sadílek,cz CZE,"MF,DF",Twente,25-339,1999,15.1,977,45,246,520,220,10,977,5,0,0.0,4,80.0,473,2409,968,21,10,1,9,6,562,32,Matches
415,Ibrahim Sadiq,gh GHA,FW,AZ Alkmaar,24-363,2000,10.2,481,13,62,189,235,44,481,29,8,27.6,19,65.5,283,1389,570,19,18,13,28,11,345,74,Matches
416,Danilo Al Saed,iq IRQ,"MF,FW",Heerenveen,26-070,1999,2.2,99,0,19,26,54,14,99,10,3,30.0,7,70.0,61,533,276,9,5,9,6,4,72,29,Matches
417,Ismael Saibari,ma MAR,MF,PSV Eindhoven,24-097,2001,17.7,1079,17,137,503,456,114,1079,57,27,47.4,29,50.9,642,4134,2356,71,52,23,52,26,815,145,Matches
418,Anass Salah-Eddine,nl NED,DF,Twente,23-107,2002,14.2,1019,38,288,469,285,27,1019,29,14,48.3,15,51.7,584,3709,2121,55,34,11,27,12,666,80,Matches
419,Giandro Sambo,cw CUW,"FW,DF",Heracles Almelo,18-250,2006,0.2,9,1,4,2,3,0,9,0,0,,0,,4,18,9,1,0,0,0,1,5,1,Matches
420,Philippe Sandler,nl NED,DF,NEC Nijmegen,28-084,1997,12.7,935,114,407,493,43,7,935,8,5,62.5,2,25.0,564,3418,2001,21,10,1,7,3,657,9,Matches
421,Cisse Sandra,be BEL,"FW,MF",Willem II,21-140,2003,20.8,833,37,141,416,287,40,833,39,16,41.0,22,56.4,513,2875,961,26,18,8,50,27,612,93,Matches
422,Kodai Sano,jp JPN,"MF,FW",NEC Nijmegen,21-222,2003,18.9,1077,47,225,615,251,25,1077,46,21,45.7,21,45.7,643,3074,1240,17,23,1,33,26,694,43,Matches
423,Leo Sauer,sk SVK,"MF,FW",NAC Breda,19-140,2005,25.4,1086,18,158,420,537,107,1085,119,44,37.0,70,58.8,654,5735,2852,113,72,48,74,45,729,182,Matches
424,Jasper Schendelaar,nl NED,GK,Zwolle,24-245,2000,27.0,1133,1023,1126,8,0,0,1133,1,0,0.0,0,0.0,660,3290,1764,0,0,0,2,0,588,0,Matches
425,Tristan Schenkhuizen,nl NED,"MF,FW",Fortuna Sittard,20-297,2004,0.1,5,0,2,1,2,0,5,0,0,,0,,1,2,0,0,0,0,0,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
426,Sem Scheperman,nl NED,MF,Heracles Almelo,22-315,2002,17.2,940,62,287,556,106,16,940,10,3,30.0,7,70.0,409,1879,836,13,9,1,15,8,461,18,Matches
427,Lasse Schöne,dk DEN,MF,NEC Nijmegen,38-343,1986,3.1,234,10,40,145,50,1,234,1,1,100.0,0,0.0,123,660,304,5,4,0,4,4,145,6,Matches
428,Erik Schouten,nl NED,DF,Willem II,33-262,1991,14.6,847,182,505,335,12,4,847,1,1,100.0,0,0.0,430,1704,832,2,3,0,3,0,495,1,Matches
429,Jerdy Schouten,nl NED,MF,PSV Eindhoven,28-113,1997,14.4,1031,29,143,615,283,25,1031,16,11,68.8,4,25.0,589,2510,1113,20,20,1,11,11,780,35,Matches
430,Lewis Schouten,nl NED,MF,AZ Alkmaar,21-090,2004,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
431,Jorg Schreuders,nl NED,"MF,FW",Groningen,20-238,2004,18.7,697,10,86,285,334,37,697,32,11,34.4,18,56.3,398,2354,1083,37,20,13,37,25,479,119,Matches
432,Ilias Sebaoui,be BEL,"FW,MF",Heerenveen,23-213,2001,20.8,852,20,136,301,425,91,852,99,40,40.4,53,53.5,527,3061,1295,44,23,19,66,30,565,178,Matches
433,Mats Seuntjens,nl NED,"FW,MF",Groningen,33-018,1992,7.3,321,7,43,141,139,9,320,12,2,16.7,10,83.3,124,701,180,3,6,2,11,11,180,26,Matches
434,Kento Shiogai,jp JPN,FW,NEC Nijmegen,20-040,2005,5.5,184,6,23,74,91,35,184,8,4,50.0,4,50.0,99,539,265,11,8,3,27,20,119,27,Matches
435,Kaj Sierhuis,nl NED,FW,Fortuna Sittard,27-008,1998,4.4,119,4,10,47,63,17,119,9,4,44.4,5,55.6,61,303,145,0,4,0,13,8,89,18,Matches
436,Oskar Siira Sivertsen,no NOR,FW,Go Ahead Eag,21-079,2004,0.6,43,3,12,9,23,3,43,2,1,50.0,1,50.0,22,108,22,0,0,0,3,5,25,7,Matches
437,Daley Sinkgraven,nl NED,"MF,FW",Fortuna Sittard,29-305,1995,0.9,69,4,20,36,14,1,69,1,1,100.0,0,0.0,38,171,96,2,1,0,0,0,39,1,Matches
438,Aymen Sliti,nl NED,"FW,MF",Feyenoord,19-042,2006,0.5,18,0,0,8,10,6,18,1,0,0.0,1,100.0,11,124,88,4,0,2,1,0,13,5,Matches
439,Gijs Smal,nl NED,"DF,MF",Feyenoord,27-247,1997,13.0,929,21,203,443,298,22,929,11,4,36.4,5,45.5,476,2562,1567,44,39,3,16,6,605,71,Matches
440,Levi Smans,nl NED,"MF,FW",Heerenveen,21-041,2004,22.5,1004,18,112,413,490,66,1004,79,36,45.6,41,51.9,574,3843,1674,62,30,22,77,48,697,136,Matches
441,Kees Smit,nl NED,"MF,FW",AZ Alkmaar,19-105,2006,8.8,514,16,74,218,227,27,514,26,9,34.6,16,61.5,321,1848,758,16,15,4,17,15,360,36,Matches
442,Milan Smit,nl NED,"FW,MF",Go Ahead Eag,22-081,2003,8.5,250,11,24,117,117,43,250,11,2,18.2,8,72.7,147,877,489,17,12,6,19,11,180,36,Matches
443,Kamal Sowah,gh GHA,"MF,FW",NAC Breda,25-116,2000,6.8,323,4,40,133,152,22,323,6,1,16.7,4,66.7,170,666,321,8,16,0,15,7,219,35,Matches
444,Mark Spenkelink,nl NED,GK,RKC Waalwijk,28-098,1997,1.0,52,48,52,0,0,0,52,0,0,,0,,44,142,54,0,0,0,0,0,38,0,Matches
445,Tommy St. Jago,nl NED,DF,Willem II,25-122,2000,30.0,1887,246,937,822,149,16,1887,26,14,53.8,10,38.5,1069,5280,2571,24,21,0,29,10,1140,23,Matches
446,Finn Stam,nl NED,DF,Groningen,22-022,2003,9.0,561,76,231,219,112,5,561,3,1,33.3,2,66.7,244,1202,565,10,11,1,10,5,262,34,Matches
447,Casper Staring,nl NED,MF,NAC Breda,24-093,2001,6.0,246,16,84,132,35,3,246,3,2,66.7,1,33.3,96,326,97,1,0,0,10,3,112,3,Matches
448,Sem Steijn,nl NED,MF,Twente,23-169,2001,27.7,1024,28,145,454,434,121,1018,32,13,40.6,19,59.4,580,2440,1099,32,19,7,40,27,706,132,Matches
449,Calvin Stengs,nl NED,"MF,FW",Feyenoord,26-138,1998,5.9,341,3,18,132,197,26,341,15,5,33.3,9,60.0,222,1295,661,19,15,6,7,9,254,48,Matches
450,Sean Steur,nl NED,MF,Ajax,17-114,2008,0.1,5,1,2,3,0,0,5,0,0,,0,,2,18,9,0,0,0,0,0,4,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
451,Finn Stokkers,nl NED,FW,Go Ahead Eag,29-017,1996,3.9,148,2,13,57,78,21,148,2,0,0.0,2,100.0,87,368,146,7,5,2,13,9,119,34,Matches
452,Mathis Suray,be BEL,"FW,MF",Go Ahead Eag,23-283,2001,13.2,633,14,118,282,241,25,633,17,10,58.8,6,35.3,358,1845,838,16,23,0,20,18,397,63,Matches
453,Josip Šutalo,hr CRO,DF,Ajax,25-066,2000,24.7,2395,235,946,1386,77,13,2395,24,15,62.5,9,37.5,1628,8369,4785,25,18,1,18,9,1797,3,Matches
454,Youssuf Sylla,be BEL,"FW,MF",Willem II,22-137,2002,1.8,74,7,11,37,27,5,74,3,1,33.3,1,33.3,43,226,47,1,1,0,7,4,57,14,Matches
455,Anas Tahiri,be BEL,MF,Almere City,29-355,1995,17.2,901,48,201,537,170,2,901,6,4,66.7,2,33.3,510,2709,971,13,17,0,20,14,586,16,Matches
456,Benjamin Tahirovic,ba BIH,MF,Ajax,22-063,2003,0.8,62,0,10,49,3,0,62,2,0,0.0,2,100.0,47,146,39,1,1,0,2,0,50,1,Matches
457,Juho Talvitie,fi FIN,"FW,MF",Heracles Almelo,20-046,2005,14.4,540,17,100,179,280,51,540,91,51,56.0,38,41.8,333,2745,1392,47,27,22,35,23,333,95,Matches
458,Oussama Targhalline,ma MAR,MF,Feyenoord,22-350,2002,2.0,166,8,25,105,38,0,166,1,1,100.0,0,0.0,100,649,306,4,5,0,0,2,106,5,Matches
459,Kenneth Taylor,nl NED,"MF,FW",Ajax,22-354,2002,24.4,1331,32,202,617,525,103,1328,36,12,33.3,20,55.6,777,4476,2518,68,46,22,39,16,920,138,Matches
460,Søren Tengstedt,dk DEN,"MF,FW",Go Ahead Eag,24-309,2000,4.7,213,4,25,75,114,31,213,20,7,35.0,12,60.0,136,835,386,12,8,4,10,10,162,28,Matches
461,Jordan Teze,nl NED,DF,PSV Eindhoven,25-217,1999,0.4,53,2,10,34,11,4,53,0,0,,0,,25,68,41,1,0,0,0,0,36,4,Matches
462,Ryan Thomas,nz NZL,MF,Zwolle,30-136,1994,8.0,503,38,147,295,67,6,503,14,1,7.1,11,78.6,226,1259,534,8,12,0,9,11,265,15,Matches
463,Guus Til,nl NED,MF,PSV Eindhoven,27-134,1997,21.2,901,14,77,366,468,138,901,33,8,24.2,24,72.7,516,2347,1015,37,20,14,27,29,712,191,Matches
464,Malik Tillman,us USA,"MF,FW",PSV Eindhoven,22-342,2002,18.3,1144,41,177,505,487,81,1144,59,31,52.5,24,40.7,593,3542,1933,53,37,19,48,35,763,123,Matches
465,Quinten Timber,nl NED,MF,Feyenoord,23-322,2001,15.5,787,12,107,404,296,30,785,48,26,54.2,21,43.8,441,2446,1240,24,30,6,29,20,520,58,Matches
466,Mickaël Tirpan,be BEL,DF,Willem II,31-194,1993,21.4,1370,76,453,636,293,12,1370,20,9,45.0,9,45.0,672,3760,1848,51,26,5,28,16,775,75,Matches
467,Jens Toornstra,nl NED,MF,Utrecht,36-031,1989,14.3,632,17,101,283,258,28,632,18,9,50.0,9,50.0,292,1295,626,19,13,3,19,12,363,65,Matches
468,Bertrand Traoré,bf BFA,FW,Ajax,29-241,1995,17.6,948,13,66,353,542,100,948,81,34,42.0,43,53.1,663,4625,2656,95,65,42,53,33,737,216,Matches
469,Gernot Trauner,at AUT,DF,Feyenoord,33-041,1992,12.7,1148,109,470,630,50,12,1148,1,0,0.0,0,0.0,685,3434,2145,17,14,0,1,0,814,2,Matches
470,Jacob Trenskow,dk DEN,"FW,MF",Heerenveen,24-160,2000,16.6,794,13,106,272,429,81,794,38,12,31.6,24,63.2,457,2887,1417,56,29,25,28,7,547,147,Matches
471,Luka Tunjić,de GER,"FW,MF",Fortuna Sittard,19-167,2005,3.3,141,2,20,53,69,12,141,11,3,27.3,8,72.7,59,300,133,3,4,1,12,3,84,15,Matches
472,Fofin Turay,nl NED,MF,Groningen,20-332,2004,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
473,Calvin Twigt,nl NED,MF,Go Ahead Eag,22-095,2003,5.0,286,24,83,138,67,8,286,3,1,33.3,1,33.3,151,718,213,2,1,0,8,5,184,10,Matches
474,Przemysław Tytoń,pl POL,GK,Twente,38-121,1987,2.0,83,72,82,1,0,0,83,0,0,,0,,51,263,157,0,0,0,0,0,41,0,Matches
475,Ayase Ueda,jp JPN,FW,Feyenoord,26-237,1998,10.6,267,6,18,132,118,45,267,9,4,44.4,5,55.6,157,601,197,8,2,5,42,23,222,52,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
476,Lars Unnerstall,de GER,GK,Twente,34-289,1990,29.0,1059,924,1053,6,0,0,1059,2,2,100.0,0,0.0,632,2977,1685,0,0,0,2,0,581,0,Matches
477,Naci Ünüvar,nl NED,FW,Twente,21-326,2003,4.3,213,3,23,73,122,24,213,22,10,45.5,10,45.5,134,954,491,15,12,5,11,9,151,43,Matches
478,Kyan Vaesen,be BEL,FW,Willem II,24-022,2001,18.4,529,26,49,281,204,45,527,20,7,35.0,13,65.0,231,1033,271,6,8,4,53,28,376,63,Matches
479,Etienne Vaessen,sr SUR,GK,Groningen,29-283,1995,30.0,1283,1030,1270,12,1,0,1283,4,3,75.0,1,25.0,775,4463,2678,0,0,0,4,0,624,0,Matches
480,Luciano Valente,it ITA,"MF,FW",Groningen,21-213,2003,27.0,1444,21,154,777,541,67,1444,119,58,48.7,58,48.7,906,5539,2334,57,73,18,65,45,1102,159,Matches
481,Cherrion Valerius,cw CUW,DF,NAC Breda,19-225,2005,10.4,552,35,208,212,136,12,552,15,6,40.0,9,60.0,269,1157,573,9,9,2,20,9,308,43,Matches
