Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
484,Václav Sejk,cz CZE,FW,Famalicão,22-352,2002,9.0,137,191,71.7,1771,225,71,96,74.0,42,56,75.0,6,8,75.0,1,0.9,1.0,+0.1,9,9,2,0,12,Matches
485,Patrick Sequeira,cr CRC,GK,Casa Pia,26-065,1999,31.0,697,1054,66.1,18143,12805,145,147,98.6,372,378,98.4,176,521,33.8,0,0.2,0.0,-0.2,1,10,1,0,0,Matches
486,Serginho,pt POR,MF,Santa Clara,25-155,1999,12.9,400,511,78.3,7060,1763,169,193,87.6,173,201,86.1,41,83,49.4,1,1.3,0.9,-0.3,16,29,10,4,39,Matches
487,Guilherme Serrão,pt POR,"MF,DF",Estrela,21-233,2003,6.5,176,251,70.1,2656,980,93,112,83.0,60,82,73.2,12,31,38.7,0,0.4,0.2,-0.4,7,10,3,1,13,Matches
488,André Seruca,pt POR,"MF,DF",Farense,24-188,2000,0.2,2,4,50.0,18,13,2,2,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
489,Naziru Shuabiu,ng NGA,FW,Rio Ave,21-084,2004,0.0,1,2,50.0,10,4,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,1,0,1,Matches
490,Sidney,br BRA,DF,Santa Clara,28-108,1997,25.6,908,1199,75.7,17970,7450,350,398,87.9,441,539,81.8,109,231,47.2,1,1.4,0.8,-0.4,10,93,12,9,97,Matches
491,Alysson Silva,br BRA,DF,Santa Clara,22-221,2002,1.8,103,114,90.4,2335,758,28,30,93.3,53,56,94.6,21,26,80.8,0,0.0,0.0,0.0,0,12,0,0,2,Matches
492,António Silva,pt POR,DF,Benfica,21-187,2003,20.6,1113,1264,88.1,22739,8119,346,376,92.0,609,653,93.3,151,212,71.2,2,1.0,1.1,+1.0,5,108,5,1,86,Matches
493,Gustavo da Silva,br BRA,FW,Vitória,25-338,1999,8.4,95,155,61.3,1334,353,55,72,76.4,27,40,67.5,5,16,31.3,0,1.0,0.9,-1.0,8,5,9,3,13,Matches
494,Joel silva,pt POR,"MF,DF",Boavista,22-083,2003,23.6,589,788,74.7,9448,3175,301,353,85.3,224,282,79.4,42,109,38.5,1,1.6,1.3,-0.6,18,43,12,5,63,Matches
495,José Silva,pt POR,DF,Sporting CP,19-258,2005,0.1,2,6,33.3,15,8,1,2,50.0,0,2,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
496,Luís Manuel Costa Silva,pt POR,MF,AVS Futebol,32-218,1992,5.2,141,175,80.6,2153,552,72,82,87.8,48,60,80.0,10,18,55.6,0,0.1,0.1,-0.1,1,9,1,0,13,Matches
497,Raul Silva,br BRA,DF,Farense,35-182,1989,5.2,134,159,84.3,2983,1214,30,33,90.9,78,83,94.0,26,38,68.4,0,0.6,0.5,-0.6,4,14,3,1,10,Matches
498,Rui Silva,pt POR,GK,Sporting CP,31-087,1994,15.0,269,340,79.1,6768,4927,67,67,100.0,131,131,100.0,69,139,49.6,0,0.2,0.0,-0.2,1,4,0,0,0,Matches
499,Tiago Silva,pt POR,MF,Vitória,31-337,1993,24.8,1574,1896,83.0,30759,10952,655,723,90.6,638,718,88.9,259,400,64.8,4,3.8,4.4,+0.2,50,221,27,9,222,Matches
500,Tomás Silva,pt POR,"DF,MF",Boavista,18-345,2006,1.0,15,30,50.0,213,65,10,12,83.3,3,4,75.0,1,7,14.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
501,David Simão,pt POR,MF,Arouca,34-355,1990,19.7,1013,1251,81.0,19176,6741,428,476,89.9,427,503,84.9,139,231,60.2,0,2.3,2.7,-2.3,30,121,15,3,145,Matches
502,João Simões,pt POR,MF,Sporting CP,18-119,2007,4.4,229,252,90.9,3900,658,116,123,94.3,85,93,91.4,23,26,88.5,0,0.3,0.2,-0.3,6,22,2,0,27,Matches
503,Sphephelo Sithole,za RSA,"FW,MF",Gil Vicente FC,26-063,1999,0.6,19,20,95.0,297,73,10,11,90.9,8,8,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,4,Matches
504,Filipe Soares,pt POR,MF,Farense,25-350,1999,6.5,179,221,81.0,3639,1160,55,70,78.6,85,100,85.0,32,40,80.0,1,0.4,0.9,+0.6,4,31,7,4,42,Matches
505,Lucas Soares,br BRA,"MF,DF",Santa Clara,27-001,1998,16.4,406,610,66.6,6879,2378,193,240,80.4,165,225,73.3,37,91,40.7,1,0.6,1.7,+0.4,13,18,16,11,27,Matches
506,Rafa Soares,pt POR,DF,Famalicão,29-361,1995,21.9,843,1166,72.3,14498,6907,388,446,87.0,350,446,78.5,79,198,39.9,2,3.3,2.6,-1.3,38,72,23,15,92,Matches
507,Samuel Soares,pt POR,GK,Benfica,22-324,2002,2.0,33,38,86.8,801,662,6,6,100.0,20,20,100.0,7,12,58.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
508,Alexandre Sola,ad AND,MF,Estrela,21-142,2003,0.2,4,4,100.0,62,16,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
509,Djibril Soumaré,sn SEN,MF,Nacional,22-118,2003,19.4,604,748,80.7,11149,3430,239,285,83.9,281,327,85.9,71,102,69.6,1,0.3,0.4,+0.7,10,72,7,0,87,Matches
510,André Sousa,pt POR,MF,Nacional,34-300,1990,1.2,46,57,80.7,875,299,25,25,100.0,14,19,73.7,7,12,58.3,0,0.3,0.1,-0.3,5,5,0,0,5,Matches
511,Dyego Sousa,pt POR,FW,Nacional,35-233,1989,1.4,18,32,56.3,257,25,11,17,64.7,3,5,60.0,2,2,100.0,0,0.0,0.0,0.0,0,3,0,0,2,Matches
512,Gerson Sousa,pt POR,"FW,MF",Estrela,22-360,2002,0.7,17,24,70.8,244,57,10,12,83.3,6,9,66.7,0,1,0.0,0,0.0,0.1,0.0,0,3,0,0,1,Matches
513,Miguel Sousa,pt POR,"MF,FW",Casa Pia,26-228,1998,11.7,382,509,75.0,6544,2141,188,223,84.3,135,171,78.9,44,78,56.4,0,0.7,1.0,-0.7,15,55,12,0,72,Matches
514,Valentim Sousa,pt POR,FW,Rio Ave,20-080,2005,0.9,24,31,77.4,360,77,10,10,100.0,13,14,92.9,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
515,Vasco Sousa,pt POR,MF,Porto,22-032,2003,4.3,185,214,86.4,2912,619,94,100,94.0,73,82,89.0,13,17,76.5,0,0.3,0.5,-0.3,2,20,5,0,28,Matches
516,Fabiano Souza,br BRA,DF,Moreirense,25-052,2000,7.8,279,388,71.9,5332,2075,106,122,86.9,130,167,77.8,37,77,48.1,0,0.1,0.3,-0.1,2,25,4,2,23,Matches
517,Gabriel Airton de Souza,br BRA,"FW,MF",Moreirense,29-037,1996,10.1,117,166,70.5,1544,341,73,85,85.9,34,51,66.7,3,5,60.0,1,0.2,0.4,+0.8,3,3,3,1,14,Matches
518,Jerry St. Juste,nl NED,DF,Sporting CP,28-198,1996,5.6,381,405,94.1,6455,2027,156,162,96.3,203,213,95.3,17,22,77.3,0,0.0,0.1,0.0,0,35,0,0,33,Matches
519,Max Svensson,es ESP,"FW,MF",Casa Pia,,,9.4,136,216,63.0,2347,681,65,90,72.2,49,79,62.0,14,28,50.0,3,2.0,1.4,+1.0,11,14,5,2,21,Matches
520,Morlaye Sylla,gn GUI,"FW,MF",Arouca,26-282,1998,25.3,764,955,80.0,12387,3059,367,426,86.2,308,361,85.3,61,102,59.8,1,1.8,2.0,-0.8,27,81,29,2,122,Matches
521,Sidnei Tavares,pt POR,MF,Moreirense,23-218,2001,14.4,400,480,83.3,6107,1689,209,234,89.3,140,166,84.3,25,37,67.6,1,0.6,0.4,+0.4,6,49,6,0,44,Matches
522,Tomás Tavares,pt POR,DF,AVS Futebol,24-059,2001,8.8,375,510,73.5,6074,2543,204,231,88.3,133,183,72.7,28,57,49.1,1,0.5,0.5,+0.5,5,20,2,2,29,Matches
523,Duplexe Tchamba,cm CMR,DF,Casa Pia,26-299,1998,18.2,797,1027,77.6,16088,7319,294,324,90.7,366,432,84.7,125,245,51.0,1,0.5,0.3,+0.5,4,65,4,1,63,Matches
524,Cédric Teguia,es ESP,FW,Moreirense,23-216,2001,8.3,183,254,72.0,2835,987,93,113,82.3,63,86,73.3,13,30,43.3,0,0.6,0.7,-0.6,9,8,7,4,23,Matches
525,João Teixeira,pt POR,MF,Gil Vicente FC,31-088,1994,3.5,138,180,76.7,2551,796,61,66,92.4,59,71,83.1,16,33,48.5,0,0.2,0.3,-0.2,4,22,4,2,23,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
526,Jorge Teixeira,pt POR,DF,AVS Futebol,38-251,1986,7.9,251,308,81.5,5443,2201,68,72,94.4,146,158,92.4,37,74,50.0,0,0.0,0.1,0.0,0,13,1,0,14,Matches
527,Nigel Thomas,nl NED,"FW,MF",Nacional,24-093,2001,7.0,68,113,60.2,1140,395,34,43,79.1,23,39,59.0,9,19,47.4,0,1.1,0.6,-1.1,11,7,5,2,10,Matches
528,Demir Tıknaz,tr TUR,MF,Rio Ave,20-261,2004,20.1,762,890,85.6,12991,3886,332,365,91.0,323,365,88.5,76,96,79.2,2,1.6,0.9,+0.4,15,86,5,0,85,Matches
529,Tomané,pt POR,FW,Farense,32-194,1992,18.3,206,380,54.2,2933,714,116,183,63.4,68,114,59.6,9,25,36.0,0,1.3,1.2,-1.3,20,22,7,1,33,Matches
530,Tomé,pt POR,GK,Boavista,18-140,2006,2.0,14,48,29.2,779,710,0,0,,1,1,100.0,13,46,28.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
531,João Tomé,pt POR,"DF,MF",Rio Ave,22-082,2003,6.6,237,310,76.5,4325,1491,101,120,84.2,117,142,82.4,19,41,46.3,0,0.3,0.7,-0.3,5,18,10,5,21,Matches
532,Mirko Topić,rs SRB,MF,Famalicão,24-089,2001,25.3,1013,1181,85.8,18875,5046,396,437,90.6,469,527,89.0,120,152,78.9,0,0.6,0.8,-0.6,16,103,9,3,133,Matches
533,Diogo Travassos,pt POR,"MF,DF",Estrela,21-035,2004,17.2,471,723,65.1,8896,3305,189,234,80.8,204,297,68.7,63,143,44.1,0,1.2,0.8,-1.2,17,30,16,10,40,Matches
534,Alfonso Trezza,uy URU,"FW,MF",Arouca,25-317,1999,25.9,339,512,66.2,4884,1080,201,250,80.4,101,154,65.6,18,51,35.3,1,2.3,2.1,-1.3,24,20,18,12,30,Matches
535,Francisco Trincão,pt POR,"MF,FW",Sporting CP,25-127,1999,30.8,807,1022,79.0,12901,3818,421,494,85.2,279,346,80.6,68,106,64.2,14,8.0,7.2,+6.0,72,93,43,6,151,Matches
536,Anatolii Trubin,ua UKR,GK,Benfica,23-277,2001,30.0,664,796,83.4,16210,11080,136,137,99.3,384,390,98.5,143,266,53.8,0,0.0,0.0,0.0,1,6,0,0,1,Matches
537,Ulisses,br BRA,DF,Nacional,25-219,1999,28.4,1099,1300,84.5,23178,7667,270,299,90.3,683,732,93.3,136,240,56.7,0,0.1,0.3,-0.1,4,59,3,0,53,Matches
538,Tomáš Vaclík,cz CZE,GK,Boavista,36-037,1989,9.0,175,287,61.0,5759,4823,21,21,100.0,72,74,97.3,81,190,42.6,0,0.0,0.0,0.0,0,3,0,0,0,Matches
539,João Valido,pt POR,GK,Arouca,25-063,2000,3.0,73,81,90.1,1627,1098,22,22,100.0,39,39,100.0,12,20,60.0,0,0.1,0.0,-0.1,1,2,0,0,0,Matches
540,Alan Varela,ar ARG,MF,Porto,23-305,2001,23.3,1260,1457,86.5,21106,5650,591,634,93.2,566,619,91.4,83,153,54.2,2,1.2,2.9,+0.8,27,150,22,4,160,Matches
541,Bruno Varela,cv CPV,GK,Vitória,30-182,1994,32.0,833,1055,79.0,21766,15200,144,144,100.0,448,456,98.2,241,453,53.2,0,0.0,0.1,0.0,1,11,0,0,0,Matches
542,Nilton Varela,pt POR,"DF,MF",Estrela,23-345,2001,22.5,487,754,64.6,8455,3763,231,285,81.1,196,277,70.8,48,135,35.6,2,1.3,1.1,+0.7,12,29,13,11,35,Matches
543,João Vasconcelos,pt POR,MF,Braga,20-068,2005,0.0,4,5,80.0,84,7,1,2,50.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
544,Danilo Veiga,pt POR,"DF,MF",Estrela,22-222,2002,14.2,453,622,72.8,8247,3066,185,219,84.5,215,274,78.5,45,98,45.9,2,1.5,1.4,+0.5,13,34,13,7,39,Matches
545,Eric Veiga,lu LUX,"DF,MF",AVS Futebol,28-076,1997,3.3,55,83,66.3,901,409,29,33,87.9,21,28,75.0,4,18,22.2,0,0.1,0.1,-0.1,3,2,2,2,4,Matches
546,Jhon Velásquez,co COL,"FW,MF",Farense,30-003,1995,0.2,6,14,42.9,143,61,2,3,66.7,2,4,50.0,2,5,40.0,1,0.4,0.1,+0.6,3,1,1,0,2,Matches
547,Ricardo Velho,pt POR,GK,Farense,26-258,1998,28.0,563,894,63.0,18979,13812,56,56,100.0,250,253,98.8,256,578,44.3,0,0.0,0.2,0.0,1,27,0,0,2,Matches
548,Frederico Venâncio,pt POR,DF,Santa Clara,32-090,1993,19.1,737,876,84.1,14859,5077,217,243,89.3,403,448,90.0,106,162,65.4,0,0.3,0.2,-0.3,7,48,3,1,49,Matches
549,Paulo Victor,br BRA,"DF,MF",Farense,24-022,2001,16.0,374,593,63.1,7813,3205,121,154,78.6,186,266,69.9,61,145,42.1,0,0.3,0.7,-0.3,8,32,13,4,42,Matches
550,Fabio Vieira,pt POR,"MF,FW",Porto,24-340,2000,18.2,712,904,78.8,12827,3547,334,370,90.3,273,324,84.3,94,177,53.1,4,3.7,4.5,+0.3,37,77,37,15,112,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
551,Gabriel Vieira,br BRA,FW,Santa Clara,23-044,2002,29.7,366,630,58.1,5760,1799,195,264,73.9,104,173,60.1,40,128,31.3,3,3.1,4.0,-0.1,38,25,21,5,43,Matches
552,Mikel Villanueva,ve VEN,DF,Vitória,32-021,1993,13.9,873,976,89.4,16985,6369,308,327,94.2,440,472,93.2,113,155,72.9,0,0.0,0.3,0.0,1,55,1,1,53,Matches
553,Marcos Vinicios Sorriso,br BRA,"FW,MF",Famalicão,24-071,2001,20.9,443,684,64.8,6943,2103,233,290,80.3,149,226,65.9,39,103,37.9,3,3.3,3.3,-0.3,27,31,22,14,57,Matches
554,Vinícius,br BRA,"FW,MF",Santa Clara,25-363,1999,23.2,282,419,67.3,3669,1135,184,234,78.6,72,108,66.7,8,20,40.0,1,2.7,2.5,-1.7,19,28,15,0,50,Matches
555,Bernardo Vital,pt POR,MF,Estoril,24-127,2000,0.3,9,10,90.0,166,29,3,3,100.0,6,6,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
556,Zé Vitor,br BRA,DF,Nacional,24-085,2001,28.7,1057,1318,80.2,24107,9026,215,257,83.7,637,702,90.7,201,335,60.0,0,0.8,0.2,-0.8,7,59,2,0,62,Matches
557,Steven Vitória,ca CAN,DF,Boavista,38-114,1987,2.3,43,61,70.5,951,531,14,15,93.3,21,28,75.0,8,16,50.0,0,0.0,0.2,0.0,1,2,1,0,4,Matches
558,Marious Vrousai,gr GRE,"DF,MF",Rio Ave,26-307,1998,27.3,992,1367,72.6,17056,6827,467,557,83.8,411,541,76.0,89,187,47.6,3,1.8,1.5,+1.2,18,78,20,7,110,Matches
559,Ilija Vukotić,me MNE,MF,Boavista,26-118,1999,19.5,454,601,75.5,7744,2254,200,243,82.3,199,252,79.0,36,70,51.4,0,0.8,0.9,-0.8,15,48,6,0,76,Matches
560,Wendel,br BRA,FW,Santa Clara,24-276,2000,0.9,17,20,85.0,238,51,8,9,88.9,8,8,100.0,0,1,0.0,0,0.0,0.1,0.0,0,0,2,0,3,Matches
561,Wendell,br BRA,DF,Porto,31-289,1993,0.3,15,18,83.3,292,22,5,6,83.3,8,9,88.9,2,3,66.7,0,0.0,0.0,0.0,0,2,0,0,1,Matches
562,Weverson,br BRA,DF,Arouca,24-304,2000,18.9,636,851,74.7,10543,3525,325,368,88.3,239,305,78.4,55,119,46.2,1,1.2,1.0,-0.2,14,25,11,8,37,Matches
563,Xeka,pt POR,MF,Estoril,30-176,1994,10.4,377,482,78.2,5568,1569,204,234,87.2,131,153,85.6,20,48,41.7,1,0.8,1.0,+0.2,4,30,7,0,49,Matches
564,Güven Yalçın,tr TUR,FW,Arouca,26-107,1999,8.3,122,186,65.6,1639,377,80,97,82.5,36,60,60.0,3,8,37.5,1,0.7,0.5,+0.3,8,4,2,2,11,Matches
565,Fūki Yamada,jp JPN,"FW,MF",Nacional,23-299,2001,5.0,97,135,71.9,1570,538,50,54,92.6,29,38,76.3,12,29,41.4,2,0.9,1.3,+1.1,13,3,4,2,9,Matches
566,Zaydou Youssouf,km COM,MF,Famalicão,25-298,1999,14.8,508,626,81.2,10075,2297,184,210,87.6,219,242,90.5,77,133,57.9,0,0.6,1.0,-0.6,11,40,8,3,50,Matches
567,Yassir Zabiri,ma MAR,"FW,MF",Famalicão,20-071,2005,0.6,9,16,56.3,212,44,2,5,40.0,3,5,60.0,3,3,100.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
568,Rodrigo Zalazar,uy URU,"MF,FW",Braga,25-266,1999,13.7,480,638,75.2,8158,1925,241,278,86.7,174,217,80.2,48,93,51.6,6,3.6,2.4,+2.4,22,49,22,9,62,Matches
569,Vinícius Zanocelo,br BRA,MF,Estoril,24-095,2001,21.3,837,992,84.4,14388,4800,365,408,89.5,382,434,88.0,69,96,71.9,0,0.2,0.6,-0.2,9,97,6,1,98,Matches
570,Ivan Zlobin,ru RUS,GK,Famalicão,28-059,1997,13.0,269,389,69.2,6807,4600,71,72,98.6,134,137,97.8,63,177,35.6,0,0.0,0.0,0.0,0,2,0,0,0,Matches
571,Karem Zoabi,il ISR,"FW,MF",Rio Ave,19-002,2006,2.5,26,37,70.3,307,55,16,23,69.6,9,10,90.0,0,0,,1,1.1,0.1,-0.1,4,0,0,0,1,Matches
572,Nermin Zolotić,ba BIH,DF,Casa Pia,31-302,1993,7.0,324,389,83.3,5943,2739,137,153,89.5,147,161,91.3,34,64,53.1,0,0.0,0.1,0.0,0,28,1,0,29,Matches
