Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
497,Nick Viergever,nl NED,DF,Utrecht,35-275,1989,29.9,50,30,30,17,3,21,31,67.7,10,37,27,10,27,77,147,2,Matches
498,Ricardo Visus,es ESP,DF,Almere City,24-011,2001,19.8,23,18,19,4,0,15,26,57.7,11,26,16,10,44,67,118,1,Matches
499,Michel Vlap,nl NED,"MF,FW",Twente,27-337,1997,24.8,42,29,13,26,3,15,33,45.5,18,43,9,34,29,71,31,2,Matches
500,Patrick Vroegh,nl NED,"DF,MF",RKC Waalwijk,25-157,1999,0.4,4,3,1,2,1,0,0,,0,0,0,0,1,5,2,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
501,Wout Weghorst,nl NED,FW,Ajax,32-271,1992,10.3,2,2,0,2,0,0,2,0.0,2,5,1,4,1,3,15,0,Matches
502,Daouda Weidmann,ci CIV,MF,RKC Waalwijk,22-001,2003,8.8,11,7,6,4,1,1,7,14.3,6,14,2,12,11,22,6,0,Matches
503,Robbin Weijenberg,nl NED,"MF,FW",Go Ahead Eag,20-178,2004,2.0,14,6,6,6,2,10,17,58.8,7,0,0,0,4,18,9,0,Matches
504,Timon Wellenreuther,de GER,GK,Feyenoord,29-153,1995,27.0,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,22,3,Matches
505,Jannes Wieckhoff,de GER,DF,Heracles Almelo,24-276,2000,13.6,39,25,27,9,3,22,45,48.9,23,22,8,14,12,51,47,0,Matches
506,Owen Wijndal,nl NED,DF,Ajax,25-158,1999,2.9,6,4,1,3,2,3,6,50.0,3,5,0,5,0,6,6,0,Matches
507,Jordy de Wijs,nl NED,DF,Heerenveen,30-117,1995,0.8,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,14,0,Matches
508,Mees de Wit,nl NED,"DF,FW",AZ Alkmaar,27-018,1998,5.2,12,7,5,6,1,8,12,66.7,4,5,0,5,5,17,12,0,Matches
509,Ricky van Wolfswinkel,nl NED,FW,Twente,36-098,1989,15.1,25,19,9,13,3,10,24,41.7,14,24,6,18,6,31,32,0,Matches
510,Luuk Wouters,nl NED,DF,RKC Waalwijk,25-331,1999,9.0,27,19,16,10,1,17,23,73.9,6,16,4,12,11,38,49,1,Matches
511,Redouan El Yaakoubi,nl NED,DF,RKC Waalwijk,29-100,1996,4.5,5,2,2,2,1,2,4,50.0,2,6,3,3,7,12,28,0,Matches
512,Marvin Young,nl NED,DF,Sparta R'dam,19-215,2005,21.1,62,36,34,28,0,32,42,76.2,10,36,17,19,29,91,138,1,Matches
513,Vasilios Zagaritis,gr GRE,DF,Almere City,24-001,2001,30.9,43,25,28,12,3,29,49,59.2,20,31,5,26,45,88,105,1,Matches
514,Jan Žambůrek,cz CZE,MF,Heracles Almelo,24-081,2001,9.5,25,12,13,10,2,8,15,53.3,7,13,1,12,11,36,25,0,Matches
515,Oskar Zawada,pl POL,FW,RKC Waalwijk,29-093,1996,20.7,14,8,2,10,2,4,8,50.0,4,10,2,8,1,15,33,1,Matches
516,Gjivai Zechiël,nl NED,MF,Sparta R'dam,20-338,2004,8.5,19,8,8,9,2,6,8,75.0,2,9,3,6,11,30,29,1,Matches
517,Gjivai Zechiël,nl NED,MF,Feyenoord,20-338,2004,2.9,6,4,1,3,2,3,6,50.0,3,1,0,1,5,11,3,0,Matches
518,Lequincio Zeefuik,nl NED,"FW,DF",AZ Alkmaar,20-160,2004,0.4,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
519,Ramiz Zerrouki,dz ALG,MF,Feyenoord,26-344,1998,12.0,25,15,7,15,3,10,22,45.5,12,13,1,12,17,42,14,1,Matches
520,Jeroen Zoet,nl NED,GK,AZ Alkmaar,34-119,1991,6.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,3,0,Matches
521,Rúnar Þór Sigurgeirsson,is ISL,"DF,FW",Willem II,25-128,1999,21.4,54,28,35,15,4,27,53,50.9,26,37,8,29,20,74,87,0,Matches
522,Nökkvi Þórisson,is ISL,"FW,MF",Sparta R'dam,25-265,1999,1.4,1,0,0,0,1,0,2,0.0,2,0,0,0,1,2,4,0,Matches
523,Shiloh ’t Zand,nl NED,"FW,MF",Heracles Almelo,21-356,2003,11.2,20,15,8,10,2,5,9,55.6,4,7,0,7,5,25,5,0,Matches
524,Shiloh ’t Zand,nl NED,MF,Feyenoord,21-356,2003,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
