Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
498,Rui Silva,pt POR,GK,Sporting CP,31-087,1994,15.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,Matches
499,Tiago Silva,pt POR,MF,Vitória,31-337,1993,24.8,42,24,18,20,4,12,26,46.2,14,19,5,14,25,67,29,4,Matches
500,Tomás Silva,pt POR,"DF,MF",Boavista,18-345,2006,1.0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,3,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
501,David Simão,pt POR,MF,Arouca,34-355,1990,19.7,41,30,13,20,8,24,50,48.0,26,19,3,16,25,66,24,1,Matches
502,João Simões,pt POR,MF,Sporting CP,18-119,2007,4.4,7,4,2,3,2,3,4,75.0,1,7,1,6,4,11,6,1,Matches
503,Sphephelo Sithole,za RSA,"FW,MF",Gil Vicente FC,26-063,1999,0.6,2,2,2,0,0,2,3,66.7,1,1,1,0,0,2,1,0,Matches
504,Filipe Soares,pt POR,MF,Farense,25-350,1999,6.5,10,7,3,6,1,3,9,33.3,6,9,3,6,6,16,5,0,Matches
505,Lucas Soares,br BRA,"MF,DF",Santa Clara,27-001,1998,16.4,28,19,13,14,1,13,34,38.2,21,17,3,14,15,43,57,0,Matches
506,Rafa Soares,pt POR,DF,Famalicão,29-361,1995,21.9,40,28,24,11,5,26,41,63.4,15,21,2,19,17,57,72,2,Matches
507,Samuel Soares,pt POR,GK,Benfica,22-324,2002,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
508,Alexandre Sola,ad AND,MF,Estrela,21-142,2003,0.2,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,Matches
509,Djibril Soumaré,sn SEN,MF,Nacional,22-118,2003,19.4,60,40,29,27,4,20,36,55.6,16,25,7,18,17,77,41,1,Matches
510,André Sousa,pt POR,MF,Nacional,34-300,1990,1.2,2,1,1,0,1,0,3,0.0,3,6,2,4,1,3,2,0,Matches
511,Dyego Sousa,pt POR,FW,Nacional,35-233,1989,1.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
512,Gerson Sousa,pt POR,"FW,MF",Estrela,22-360,2002,0.7,1,0,1,0,0,1,2,50.0,1,1,0,1,0,1,2,0,Matches
513,Miguel Sousa,pt POR,"MF,FW",Casa Pia,26-228,1998,11.7,25,12,11,11,3,9,17,52.9,8,19,3,16,11,36,16,0,Matches
514,Valentim Sousa,pt POR,FW,Rio Ave,20-080,2005,0.9,2,1,0,2,0,1,2,50.0,1,0,0,0,1,3,1,0,Matches
515,Vasco Sousa,pt POR,MF,Porto,22-032,2003,4.3,16,9,7,8,1,10,14,71.4,4,3,0,3,2,18,2,1,Matches
516,Fabiano Souza,br BRA,DF,Moreirense,25-052,2000,7.8,12,9,8,3,1,9,12,75.0,3,8,2,6,12,24,26,2,Matches
517,Gabriel Airton de Souza,br BRA,"FW,MF",Moreirense,29-037,1996,10.1,17,10,5,11,1,5,12,41.7,7,9,1,8,3,20,4,0,Matches
518,Jerry St. Juste,nl NED,DF,Sporting CP,28-198,1996,5.6,12,9,9,3,0,8,8,100.0,0,8,4,4,4,16,26,0,Matches
519,Max Svensson,es ESP,"FW,MF",Casa Pia,,,9.4,11,10,3,5,3,8,16,50.0,8,9,0,9,4,15,0,0,Matches
520,Morlaye Sylla,gn GUI,"FW,MF",Arouca,26-282,1998,25.3,30,22,12,12,6,9,31,29.0,22,32,2,30,11,41,14,0,Matches
521,Sidnei Tavares,pt POR,MF,Moreirense,23-218,2001,14.4,28,16,16,10,2,12,27,44.4,15,12,6,6,17,45,19,0,Matches
522,Tomás Tavares,pt POR,DF,AVS Futebol,24-059,2001,8.8,24,14,14,9,1,12,22,54.5,10,9,0,9,13,37,20,1,Matches
523,Duplexe Tchamba,cm CMR,DF,Casa Pia,26-299,1998,18.2,27,16,22,4,1,18,31,58.1,13,21,13,8,26,53,100,1,Matches
524,Cédric Teguia,es ESP,FW,Moreirense,23-216,2001,8.3,13,6,3,5,5,6,11,54.5,5,16,1,15,7,20,8,0,Matches
525,João Teixeira,pt POR,MF,Gil Vicente FC,31-088,1994,3.5,16,10,2,9,5,4,11,36.4,7,4,0,4,4,20,3,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
526,Jorge Teixeira,pt POR,DF,AVS Futebol,38-251,1986,7.9,7,5,7,0,0,3,6,50.0,3,6,4,2,4,11,40,0,Matches
527,Nigel Thomas,nl NED,"FW,MF",Nacional,24-093,2001,7.0,8,3,4,3,1,5,15,33.3,10,6,1,5,2,10,8,0,Matches
528,Demir Tıknaz,tr TUR,MF,Rio Ave,20-261,2004,20.1,57,37,25,29,3,35,58,60.3,23,32,12,20,43,100,48,2,Matches
529,Tomané,pt POR,FW,Farense,32-194,1992,18.3,14,8,2,8,4,3,8,37.5,5,18,2,16,1,15,23,0,Matches
530,Tomé,pt POR,GK,Boavista,18-140,2006,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
531,João Tomé,pt POR,"DF,MF",Rio Ave,22-082,2003,6.6,18,13,13,5,0,11,15,73.3,4,5,2,3,7,25,32,0,Matches
532,Mirko Topić,rs SRB,MF,Famalicão,24-089,2001,25.3,57,40,22,28,7,23,41,56.1,18,26,5,21,40,97,57,2,Matches
533,Diogo Travassos,pt POR,"MF,DF",Estrela,21-035,2004,17.2,29,18,13,11,5,12,27,44.4,15,27,7,20,16,45,36,0,Matches
534,Alfonso Trezza,uy URU,"FW,MF",Arouca,25-317,1999,25.9,45,30,20,16,9,17,48,35.4,31,33,2,31,14,59,26,0,Matches
535,Francisco Trincão,pt POR,"MF,FW",Sporting CP,25-127,1999,30.8,51,29,13,26,12,16,32,50.0,16,27,2,25,12,63,29,1,Matches
536,Anatolii Trubin,ua UKR,GK,Benfica,23-277,2001,30.0,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,9,1,Matches
537,Ulisses,br BRA,DF,Nacional,25-219,1999,28.4,50,33,37,11,2,30,38,78.9,8,46,31,15,36,86,127,4,Matches
538,Tomáš Vaclík,cz CZE,GK,Boavista,36-037,1989,9.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,1,Matches
539,João Valido,pt POR,GK,Arouca,25-063,2000,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
540,Alan Varela,ar ARG,MF,Porto,23-305,2001,23.3,40,20,11,25,4,22,41,53.7,19,17,3,14,19,59,28,0,Matches
541,Bruno Varela,cv CPV,GK,Vitória,30-182,1994,32.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,17,3,Matches
542,Nilton Varela,pt POR,"DF,MF",Estrela,23-345,2001,22.5,38,24,24,11,3,24,33,72.7,9,27,3,24,19,57,71,1,Matches
543,João Vasconcelos,pt POR,MF,Braga,20-068,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
544,Danilo Veiga,pt POR,"DF,MF",Estrela,22-222,2002,14.2,28,19,13,9,6,15,25,60.0,10,20,5,15,17,45,55,2,Matches
545,Eric Veiga,lu LUX,"DF,MF",AVS Futebol,28-076,1997,3.3,3,2,2,1,0,1,4,25.0,3,4,3,1,1,4,4,0,Matches
546,Jhon Velásquez,co COL,"FW,MF",Farense,30-003,1995,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
547,Ricardo Velho,pt POR,GK,Farense,26-258,1998,28.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,15,2,Matches
548,Frederico Venâncio,pt POR,DF,Santa Clara,32-090,1993,19.1,29,14,16,10,3,12,19,63.2,7,10,5,5,26,55,101,1,Matches
549,Paulo Victor,br BRA,"DF,MF",Farense,24-022,2001,16.0,54,36,33,15,6,39,57,68.4,18,25,4,21,25,79,63,0,Matches
550,Fabio Vieira,pt POR,"MF,FW",Porto,24-340,2000,18.2,36,23,11,18,7,17,26,65.4,9,14,3,11,10,46,12,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
551,Gabriel Vieira,br BRA,FW,Santa Clara,23-044,2002,29.7,28,19,6,15,7,9,26,34.6,17,17,0,17,6,34,8,0,Matches
552,Mikel Villanueva,ve VEN,DF,Vitória,32-021,1993,13.9,21,13,14,5,2,13,20,65.0,7,5,2,3,12,33,60,1,Matches
553,Marcos Vinicios Sorriso,br BRA,"FW,MF",Famalicão,24-071,2001,20.9,31,16,13,11,7,12,32,37.5,20,30,6,24,18,49,18,0,Matches
554,Vinícius,br BRA,"FW,MF",Santa Clara,25-363,1999,23.2,35,19,13,16,6,15,35,42.9,20,34,3,31,10,45,24,0,Matches
555,Bernardo Vital,pt POR,MF,Estoril,24-127,2000,0.3,2,2,1,0,1,1,2,50.0,1,2,1,1,0,2,0,0,Matches
556,Zé Vitor,br BRA,DF,Nacional,24-085,2001,28.7,44,34,30,14,0,26,41,63.4,15,37,25,12,36,80,207,9,Matches
557,Steven Vitória,ca CAN,DF,Boavista,38-114,1987,2.3,1,1,1,0,0,1,1,100.0,0,3,2,1,1,2,19,0,Matches
558,Marious Vrousai,gr GRE,"DF,MF",Rio Ave,26-307,1998,27.3,69,44,44,18,7,39,79,49.4,40,37,5,32,36,105,94,2,Matches
559,Ilija Vukotić,me MNE,MF,Boavista,26-118,1999,19.5,38,19,10,22,6,15,37,40.5,22,22,8,14,17,55,27,1,Matches
560,Wendel,br BRA,FW,Santa Clara,24-276,2000,0.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
561,Wendell,br BRA,DF,Porto,31-289,1993,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
562,Weverson,br BRA,DF,Arouca,24-304,2000,18.9,37,22,18,17,2,18,29,62.1,11,20,5,15,20,57,70,2,Matches
563,Xeka,pt POR,MF,Estoril,30-176,1994,10.4,29,16,6,19,4,15,24,62.5,9,10,2,8,14,43,16,0,Matches
564,Güven Yalçın,tr TUR,FW,Arouca,26-107,1999,8.3,10,7,2,3,5,0,4,0.0,4,3,0,3,3,13,7,0,Matches
565,Fūki Yamada,jp JPN,"FW,MF",Nacional,23-299,2001,5.0,5,4,1,4,0,5,8,62.5,3,5,0,5,0,5,6,0,Matches
566,Zaydou Youssouf,km COM,MF,Famalicão,25-298,1999,14.8,35,21,19,14,2,17,30,56.7,13,12,3,9,16,51,12,0,Matches
567,Yassir Zabiri,ma MAR,"FW,MF",Famalicão,20-071,2005,0.6,2,1,0,2,0,1,2,50.0,1,1,0,1,0,2,0,0,Matches
568,Rodrigo Zalazar,uy URU,"MF,FW",Braga,25-266,1999,13.7,32,16,10,14,8,10,24,41.7,14,21,0,21,5,37,11,0,Matches
569,Vinícius Zanocelo,br BRA,MF,Estoril,24-095,2001,21.3,53,26,21,28,4,33,58,56.9,25,26,8,18,16,69,49,0,Matches
570,Ivan Zlobin,ru RUS,GK,Famalicão,28-059,1997,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,0,Matches
571,Karem Zoabi,il ISR,"FW,MF",Rio Ave,19-002,2006,2.5,3,2,1,2,0,2,5,40.0,3,2,0,2,0,3,1,0,Matches
572,Nermin Zolotić,ba BIH,DF,Casa Pia,31-302,1993,7.0,15,9,12,3,0,9,10,90.0,1,9,6,3,5,20,20,1,Matches
