Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
390,Youri Regeer,nl NED,MF,Ajax,21-260,2003,0.3,1,4,1,25.0,14.40,3.60,0.25,1.00,17.2,0,0,0,0.8,0.8,0.19,+0.2,+0.2,Matches
391,Youri Regeer,nl NED,MF,Twente,21-260,2003,14.9,0,14,4,28.6,0.94,0.27,0.00,0.00,21.4,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
392,Eliano Reijnders,id IDN,DF,Zwolle,24-194,2000,10.4,0,8,2,25.0,0.77,0.19,0.00,0.00,23.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
393,Boyd Reith,nl NED,DF,Sparta R'dam,25-334,1999,9.7,0,3,2,66.7,0.31,0.21,0.00,0.00,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
394,Devyne Rensch,nl NED,DF,Ajax,22-107,2003,12.4,1,15,5,33.3,1.21,0.40,0.07,0.20,17.6,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
395,Marco Rente,de GER,DF,Groningen,28-069,1997,26.0,2,13,4,30.8,0.50,0.15,0.15,0.50,13.1,0,0,0,1.1,1.1,0.09,+0.9,+0.9,Matches
396,Stije Resink,nl NED,MF,Almere City,21-342,2003,2.6,0,2,1,50.0,0.76,0.38,0.00,0.00,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
397,Stije Resink,nl NED,MF,Groningen,21-342,2003,20.7,5,33,15,45.5,1.60,0.73,0.15,0.33,20.6,0,0,0,2.3,2.3,0.07,+2.7,+2.7,Matches
398,Milan Robberechts,be BEL,MF,Fortuna Sittard,21-062,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
399,Thomas Robinet,fr FRA,"MF,FW",Almere City,28-260,1996,27.1,1,44,12,27.3,1.62,0.44,0.02,0.08,13.6,0,0,0,4.6,4.6,0.10,-3.6,-3.6,Matches
400,Miguel Rodríguez,es ESP,"FW,MF",Utrecht,22-006,2003,12.1,7,49,17,34.7,4.06,1.41,0.14,0.41,18.8,2,0,0,3.8,3.8,0.08,+3.2,+3.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
401,Robin Roefs,nl NED,GK,NEC Nijmegen,22-108,2003,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
402,Godfried Roemeratoe,cw CUW,MF,RKC Waalwijk,25-259,1999,16.3,1,8,1,12.5,0.49,0.06,0.13,1.00,23.4,0,0,0,0.7,0.7,0.09,+0.3,+0.3,Matches
403,Ole Romeny,id IDN,FW,Utrecht,24-319,2000,8.1,2,10,5,50.0,1.24,0.62,0.20,0.40,10.4,0,0,0,1.8,1.8,0.19,+0.2,+0.2,Matches
404,Bart van Rooij,nl NED,DF,Twente,23-344,2001,28.7,1,18,5,27.8,0.63,0.17,0.06,0.20,20.2,0,0,0,0.9,0.9,0.05,+0.1,+0.1,Matches
405,Bart van Rooij,nl NED,DF,NEC Nijmegen,23-344,2001,2.0,0,1,0,0.0,0.51,0.00,0.00,,30.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
406,Kaj de Rooij,nl NED,"FW,MF",Zwolle,24-161,2000,3.2,2,3,2,66.7,0.95,0.63,0.67,1.00,15.6,0,0,0,0.3,0.3,0.10,+1.7,+1.7,Matches
407,Ruben Roosken,nl NED,DF,Heracles Almelo,25-064,2000,13.6,1,7,1,14.3,0.52,0.07,0.14,1.00,24.9,0,0,0,0.2,0.2,0.02,+0.8,+0.8,Matches
408,Loreintz Rosier,fr FRA,"MF,DF",Fortuna Sittard,26-264,1998,21.9,3,20,5,25.0,0.91,0.23,0.15,0.60,17.2,0,0,0,1.5,1.5,0.07,+1.5,+1.5,Matches
409,Daan Rots,nl NED,FW,Twente,23-284,2001,22.4,2,46,16,34.8,2.06,0.71,0.04,0.13,19.3,1,0,0,4.3,4.3,0.09,-2.3,-2.3,Matches
410,Mats Rots,nl NED,DF,Heracles Almelo,19-055,2006,11.6,1,14,2,14.3,1.20,0.17,0.07,0.50,20.4,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
411,Manu Royo,es ESP,DF,NAC Breda,31-066,1994,1.2,0,2,0,0.0,1.70,0.00,0.00,,27.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
412,Daniele Rugani,it ITA,DF,Ajax,30-280,1994,7.2,0,4,0,0.0,0.55,0.00,0.00,,12.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
413,Pim Saathof,nl NED,DF,Go Ahead Eag,21-128,2003,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
414,Michal Sadílek,cz CZE,"MF,DF",Twente,25-339,1999,15.1,2,5,2,40.0,0.33,0.13,0.40,1.00,16.5,0,0,0,0.4,0.4,0.08,+1.6,+1.6,Matches
415,Ibrahim Sadiq,gh GHA,FW,AZ Alkmaar,24-363,2000,10.2,6,26,12,46.2,2.55,1.18,0.23,0.50,17.9,0,0,0,2.8,2.8,0.11,+3.2,+3.2,Matches
416,Danilo Al Saed,iq IRQ,"MF,FW",Heerenveen,26-070,1999,2.2,0,1,1,100.0,0.45,0.45,0.00,0.00,16.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
417,Ismael Saibari,ma MAR,MF,PSV Eindhoven,24-097,2001,17.7,9,77,32,41.6,4.35,1.81,0.12,0.28,16.5,0,0,0,9.8,9.8,0.13,-0.8,-0.8,Matches
418,Anass Salah-Eddine,nl NED,DF,Twente,23-107,2002,14.2,2,11,6,54.5,0.77,0.42,0.18,0.33,20.7,0,0,0,0.7,0.7,0.06,+1.3,+1.3,Matches
419,Giandro Sambo,cw CUW,"FW,DF",Heracles Almelo,18-250,2006,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
420,Philippe Sandler,nl NED,DF,NEC Nijmegen,28-084,1997,12.7,0,5,0,0.0,0.39,0.00,0.00,,19.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
421,Cisse Sandra,be BEL,"FW,MF",Willem II,21-140,2003,20.8,4,39,12,30.8,1.87,0.58,0.10,0.33,18.5,0,0,0,3.0,3.0,0.08,+1.0,+1.0,Matches
422,Kodai Sano,jp JPN,"MF,FW",NEC Nijmegen,21-222,2003,18.9,2,27,6,22.2,1.43,0.32,0.07,0.33,21.7,0,0,0,1.4,1.4,0.05,+0.6,+0.6,Matches
423,Leo Sauer,sk SVK,"MF,FW",NAC Breda,19-140,2005,25.4,7,62,17,27.4,2.44,0.67,0.10,0.35,19.1,0,1,1,5.1,4.3,0.07,+1.9,+1.7,Matches
424,Jasper Schendelaar,nl NED,GK,Zwolle,24-245,2000,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
425,Tristan Schenkhuizen,nl NED,"MF,FW",Fortuna Sittard,20-297,2004,0.1,0,1,0,0.0,15.00,0.00,0.00,,24.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
426,Sem Scheperman,nl NED,MF,Heracles Almelo,22-315,2002,17.2,0,9,3,33.3,0.52,0.17,0.00,0.00,14.5,0,0,0,1.0,1.0,0.11,-1.0,-1.0,Matches
427,Lasse Schöne,dk DEN,MF,NEC Nijmegen,38-343,1986,3.1,0,2,1,50.0,0.65,0.32,0.00,0.00,31.7,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
428,Erik Schouten,nl NED,DF,Willem II,33-262,1991,14.6,0,4,1,25.0,0.27,0.07,0.00,0.00,9.8,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
429,Jerdy Schouten,nl NED,MF,PSV Eindhoven,28-113,1997,14.4,1,7,4,57.1,0.49,0.28,0.14,0.25,17.2,0,0,0,0.8,0.8,0.12,+0.2,+0.2,Matches
430,Lewis Schouten,nl NED,MF,AZ Alkmaar,21-090,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
431,Jorg Schreuders,nl NED,"MF,FW",Groningen,20-238,2004,18.7,5,14,8,57.1,0.75,0.43,0.36,0.63,18.1,0,0,0,2.1,2.1,0.15,+2.9,+2.9,Matches
432,Ilias Sebaoui,be BEL,"FW,MF",Heerenveen,23-213,2001,20.8,3,67,15,22.4,3.22,0.72,0.04,0.20,19.0,0,0,0,4.8,4.8,0.07,-1.8,-1.8,Matches
433,Mats Seuntjens,nl NED,"FW,MF",Groningen,33-018,1992,7.3,2,9,6,66.7,1.24,0.83,0.11,0.17,24.4,1,1,1,1.6,0.9,0.09,+0.4,+0.1,Matches
434,Kento Shiogai,jp JPN,FW,NEC Nijmegen,20-040,2005,5.5,4,22,6,27.3,4.02,1.10,0.18,0.67,10.4,0,0,0,3.8,3.8,0.17,+0.2,+0.2,Matches
435,Kaj Sierhuis,nl NED,FW,Fortuna Sittard,27-008,1998,4.4,0,4,0,0.0,0.90,0.00,0.00,,13.5,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
436,Oskar Siira Sivertsen,no NOR,FW,Go Ahead Eag,21-079,2004,0.6,0,1,1,100.0,1.64,1.64,0.00,0.00,18.4,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
437,Daley Sinkgraven,nl NED,"MF,FW",Fortuna Sittard,29-305,1995,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
438,Aymen Sliti,nl NED,"FW,MF",Feyenoord,19-042,2006,0.5,1,3,3,100.0,6.14,6.14,0.33,0.33,9.1,0,0,0,0.4,0.4,0.12,+0.6,+0.6,Matches
439,Gijs Smal,nl NED,"DF,MF",Feyenoord,27-247,1997,13.0,0,9,3,33.3,0.69,0.23,0.00,0.00,19.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
440,Levi Smans,nl NED,"MF,FW",Heerenveen,21-041,2004,22.5,3,39,18,46.2,1.73,0.80,0.08,0.17,18.7,2,0,0,3.9,3.9,0.10,-0.9,-0.9,Matches
441,Kees Smit,nl NED,"MF,FW",AZ Alkmaar,19-105,2006,8.8,0,17,3,17.6,1.93,0.34,0.00,0.00,20.0,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
442,Milan Smit,nl NED,"FW,MF",Go Ahead Eag,22-081,2003,8.5,3,23,9,39.1,2.70,1.05,0.13,0.33,15.0,0,0,0,2.4,2.4,0.11,+0.6,+0.6,Matches
443,Kamal Sowah,gh GHA,"MF,FW",NAC Breda,25-116,2000,6.8,0,10,1,10.0,1.47,0.15,0.00,0.00,15.4,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
444,Mark Spenkelink,nl NED,GK,RKC Waalwijk,28-098,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
445,Tommy St. Jago,nl NED,DF,Willem II,25-122,2000,30.0,0,10,2,20.0,0.33,0.07,0.00,0.00,16.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
446,Finn Stam,nl NED,DF,Groningen,22-022,2003,9.0,0,3,0,0.0,0.33,0.00,0.00,,27.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
447,Casper Staring,nl NED,MF,NAC Breda,24-093,2001,6.0,0,1,0,0.0,0.17,0.00,0.00,,8.7,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
448,Sem Steijn,nl NED,MF,Twente,23-169,2001,27.7,24,81,33,40.7,2.93,1.19,0.22,0.55,18.0,8,6,6,14.7,10.0,0.12,+9.3,+8.0,Matches
449,Calvin Stengs,nl NED,"MF,FW",Feyenoord,26-138,1998,5.9,1,10,3,30.0,1.70,0.51,0.10,0.33,19.2,1,0,0,1.0,1.0,0.10,0.0,0.0,Matches
450,Sean Steur,nl NED,MF,Ajax,17-114,2008,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
451,Finn Stokkers,nl NED,FW,Go Ahead Eag,29-017,1996,3.9,2,9,4,44.4,2.32,1.03,0.22,0.50,12.6,0,0,0,2.0,2.0,0.22,0.0,0.0,Matches
452,Mathis Suray,be BEL,"FW,MF",Go Ahead Eag,23-283,2001,13.2,2,24,6,25.0,1.82,0.45,0.08,0.33,22.8,4,0,0,1.3,1.3,0.06,+0.7,+0.7,Matches
453,Josip Šutalo,hr CRO,DF,Ajax,25-066,2000,24.7,2,7,2,28.6,0.28,0.08,0.29,1.00,10.7,0,0,0,0.7,0.7,0.10,+1.3,+1.3,Matches
454,Youssuf Sylla,be BEL,"FW,MF",Willem II,22-137,2002,1.8,0,3,0,0.0,1.67,0.00,0.00,,9.8,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches
455,Anas Tahiri,be BEL,MF,Almere City,29-355,1995,17.2,0,5,0,0.0,0.29,0.00,0.00,,24.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
456,Benjamin Tahirovic,ba BIH,MF,Ajax,22-063,2003,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
457,Juho Talvitie,fi FIN,"FW,MF",Heracles Almelo,20-046,2005,14.4,3,27,9,33.3,1.87,0.62,0.11,0.33,17.5,0,0,0,2.8,2.8,0.10,+0.2,+0.2,Matches
458,Oussama Targhalline,ma MAR,MF,Feyenoord,22-350,2002,2.0,0,1,0,0.0,0.49,0.00,0.00,,26.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
459,Kenneth Taylor,nl NED,"MF,FW",Ajax,22-354,2002,24.4,9,38,16,42.1,1.56,0.66,0.16,0.38,18.4,0,3,3,6.0,3.8,0.10,+3.0,+2.2,Matches
460,Søren Tengstedt,dk DEN,"MF,FW",Go Ahead Eag,24-309,2000,4.7,0,13,1,7.7,2.77,0.21,0.00,0.00,15.9,0,0,0,1.1,1.1,0.08,-1.1,-1.1,Matches
461,Jordan Teze,nl NED,DF,PSV Eindhoven,25-217,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
462,Ryan Thomas,nz NZL,MF,Zwolle,30-136,1994,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
463,Guus Til,nl NED,MF,PSV Eindhoven,27-134,1997,21.2,10,61,33,54.1,2.87,1.55,0.16,0.30,12.0,0,0,0,10.3,10.3,0.17,-0.3,-0.3,Matches
464,Malik Tillman,us USA,"MF,FW",PSV Eindhoven,22-342,2002,18.3,9,44,19,43.2,2.41,1.04,0.20,0.47,17.5,5,0,0,5.0,5.0,0.11,+4.0,+4.0,Matches
465,Quinten Timber,nl NED,MF,Feyenoord,23-322,2001,15.5,6,35,14,40.0,2.26,0.91,0.11,0.29,23.1,0,2,2,3.3,1.8,0.05,+2.7,+2.2,Matches
466,Mickaël Tirpan,be BEL,DF,Willem II,31-194,1993,21.4,1,7,2,28.6,0.33,0.09,0.14,0.50,18.6,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
467,Jens Toornstra,nl NED,MF,Utrecht,36-031,1989,14.3,1,23,7,30.4,1.61,0.49,0.04,0.14,18.8,3,0,0,2.3,2.3,0.10,-1.3,-1.3,Matches
468,Bertrand Traoré,bf BFA,FW,Ajax,29-241,1995,17.6,6,55,18,32.7,3.13,1.02,0.11,0.33,16.2,4,0,0,7.1,7.1,0.13,-1.1,-1.1,Matches
469,Gernot Trauner,at AUT,DF,Feyenoord,33-041,1992,12.7,0,11,1,9.1,0.87,0.08,0.00,0.00,14.0,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
470,Jacob Trenskow,dk DEN,"FW,MF",Heerenveen,24-160,2000,16.6,6,45,14,31.1,2.71,0.84,0.13,0.43,17.6,1,0,0,3.7,3.7,0.08,+2.3,+2.3,Matches
471,Luka Tunjić,de GER,"FW,MF",Fortuna Sittard,19-167,2005,3.3,1,5,2,40.0,1.51,0.60,0.20,0.50,15.2,1,0,0,0.6,0.6,0.12,+0.4,+0.4,Matches
472,Fofin Turay,nl NED,MF,Groningen,20-332,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
473,Calvin Twigt,nl NED,MF,Go Ahead Eag,22-095,2003,5.0,0,2,0,0.0,0.40,0.00,0.00,,20.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
474,Przemysław Tytoń,pl POL,GK,Twente,38-121,1987,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
475,Ayase Ueda,jp JPN,FW,Feyenoord,26-237,1998,10.6,6,28,13,46.4,2.63,1.22,0.21,0.46,11.8,0,0,0,5.5,5.5,0.20,+0.5,+0.5,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
476,Lars Unnerstall,de GER,GK,Twente,34-289,1990,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
477,Naci Ünüvar,nl NED,FW,Twente,21-326,2003,4.3,0,18,2,11.1,4.15,0.46,0.00,0.00,19.7,0,0,0,1.2,1.2,0.07,-1.2,-1.2,Matches
478,Kyan Vaesen,be BEL,FW,Willem II,24-022,2001,18.4,4,22,10,45.5,1.20,0.54,0.09,0.20,13.4,2,2,2,4.5,2.9,0.13,-0.5,-0.9,Matches
479,Etienne Vaessen,sr SUR,GK,Groningen,29-283,1995,30.0,0,1,0,0.0,0.03,0.00,0.00,,61.5,1,0,0,0.0,0.0,0.01,0.0,0.0,Matches
480,Luciano Valente,it ITA,"MF,FW",Groningen,21-213,2003,27.0,2,46,20,43.5,1.71,0.74,0.04,0.10,20.7,0,0,0,2.9,2.9,0.06,-0.9,-0.9,Matches
481,Cherrion Valerius,cw CUW,DF,NAC Breda,19-225,2005,10.4,0,3,0,0.0,0.29,0.00,0.00,,13.1,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
482,Dave Van Den Berg,nl NED,MF,Zwolle,25-090,2000,22.7,4,44,13,29.5,1.94,0.57,0.09,0.31,21.5,2,0,0,2.5,2.5,0.06,+1.5,+1.5,Matches
483,Jan Van den Bergh,be BEL,DF,NAC Breda,30-215,1994,29.0,2,25,8,32.0,0.86,0.28,0.08,0.25,14.2,0,0,0,2.6,2.6,0.11,-0.6,-0.6,Matches
484,Dario Van den Buijs,be BEL,DF,RKC Waalwijk,29-235,1995,12.3,0,7,3,42.9,0.57,0.24,0.00,0.00,20.1,3,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
485,Alec Van Hoorenbeeck,be BEL,DF,Twente,26-126,1998,9.9,2,5,2,40.0,0.51,0.20,0.40,1.00,10.7,0,0,0,1.0,1.0,0.21,+1.0,+1.0,Matches
486,Syb Van Ottele,nl NED,"DF,MF",Fortuna Sittard,23-092,2002,17.8,0,16,2,12.5,0.90,0.11,0.00,0.00,22.7,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
487,Joey Veerman,nl NED,MF,PSV Eindhoven,26-167,1998,17.6,1,26,11,42.3,1.47,0.62,0.04,0.09,20.0,1,0,0,2.6,2.6,0.10,-1.6,-1.6,Matches
488,Odysseus Velanas,nl NED,"FW,MF",Zwolle,26-334,1998,12.2,1,22,6,27.3,1.81,0.49,0.05,0.17,16.0,2,0,0,2.7,2.7,0.12,-1.7,-1.7,Matches
489,Apostolos Vellios,gr GRE,FW,Zwolle,33-117,1992,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
490,Dylan Vente,nl NED,FW,Zwolle,25-361,1999,28.0,13,43,18,41.9,1.54,0.64,0.23,0.56,15.3,1,3,3,8.8,6.5,0.15,+4.2,+3.5,Matches
491,Calvin Verdonk,id IDN,DF,NEC Nijmegen,28-009,1997,28.7,1,24,5,20.8,0.84,0.17,0.04,0.20,21.3,3,0,0,1.0,1.0,0.04,0.0,0.0,Matches
492,Valentino Vermeulen,nl NED,DF,Willem II,23-289,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
493,Arno Verschueren,be BEL,MF,Sparta R'dam,28-027,1997,18.4,1,42,10,23.8,2.28,0.54,0.02,0.10,15.5,1,0,0,3.4,3.4,0.08,-2.4,-2.4,Matches
494,Arno Verschueren,be BEL,"MF,FW",Twente,28-027,1997,3.4,0,9,1,11.1,2.67,0.30,0.00,0.00,18.6,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
495,Dion Versluis,nl NED,FW,NAC Breda,22-077,2003,0.2,0,1,0,0.0,5.00,0.00,0.00,,6.3,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
496,Niklas Vesterlund,dk DEN,DF,Utrecht,25-333,1999,4.8,1,4,1,25.0,0.83,0.21,0.25,1.00,8.2,0,0,0,0.4,0.4,0.10,+0.6,+0.6,Matches
497,Nick Viergever,nl NED,DF,Utrecht,35-275,1989,29.9,3,14,7,50.0,0.47,0.23,0.21,0.43,9.3,0,0,0,3.5,3.5,0.25,-0.5,-0.5,Matches
498,Ricardo Visus,es ESP,DF,Almere City,24-011,2001,19.8,1,11,4,36.4,0.56,0.20,0.09,0.25,12.1,0,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches
499,Michel Vlap,nl NED,"MF,FW",Twente,27-337,1997,24.8,3,45,10,22.2,1.82,0.40,0.07,0.30,19.5,4,0,0,4.0,4.0,0.09,-1.0,-1.0,Matches
500,Patrick Vroegh,nl NED,"DF,MF",RKC Waalwijk,25-157,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
501,Wout Weghorst,nl NED,FW,Ajax,32-271,1992,10.3,8,29,13,44.8,2.82,1.27,0.24,0.54,12.2,0,1,2,6.3,4.2,0.14,+1.7,+2.8,Matches
502,Daouda Weidmann,ci CIV,MF,RKC Waalwijk,22-001,2003,8.8,0,7,0,0.0,0.80,0.00,0.00,,28.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
503,Robbin Weijenberg,nl NED,"MF,FW",Go Ahead Eag,20-178,2004,2.0,0,2,0,0.0,1.01,0.00,0.00,,18.3,0,0,0,0.7,0.7,0.37,-0.7,-0.7,Matches
504,Timon Wellenreuther,de GER,GK,Feyenoord,29-153,1995,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
505,Jannes Wieckhoff,de GER,DF,Heracles Almelo,24-276,2000,13.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
506,Owen Wijndal,nl NED,DF,Ajax,25-158,1999,2.9,0,1,1,100.0,0.34,0.34,0.00,0.00,16.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
507,Jordy de Wijs,nl NED,DF,Heerenveen,30-117,1995,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
508,Mees de Wit,nl NED,"DF,FW",AZ Alkmaar,27-018,1998,5.2,1,3,1,33.3,0.58,0.19,0.33,1.00,9.5,0,0,0,0.8,0.8,0.28,+0.2,+0.2,Matches
509,Ricky van Wolfswinkel,nl NED,FW,Twente,36-098,1989,15.1,6,30,16,53.3,1.98,1.06,0.17,0.31,12.5,0,1,1,4.5,3.7,0.12,+1.5,+1.3,Matches
510,Luuk Wouters,nl NED,DF,RKC Waalwijk,25-331,1999,9.0,0,1,0,0.0,0.11,0.00,0.00,,23.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
511,Redouan El Yaakoubi,nl NED,DF,RKC Waalwijk,29-100,1996,4.5,0,1,1,100.0,0.22,0.22,0.00,0.00,7.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
512,Marvin Young,nl NED,DF,Sparta R'dam,19-215,2005,21.1,0,5,1,20.0,0.24,0.05,0.00,0.00,18.8,0,0,0,0.7,0.7,0.13,-0.7,-0.7,Matches
513,Vasilios Zagaritis,gr GRE,DF,Almere City,24-001,2001,30.9,0,13,0,0.0,0.42,0.00,0.00,,21.5,4,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
514,Jan Žambůrek,cz CZE,MF,Heracles Almelo,24-081,2001,9.5,0,1,0,0.0,0.11,0.00,0.00,,25.2,1,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
515,Oskar Zawada,pl POL,FW,RKC Waalwijk,29-093,1996,20.7,9,58,30,51.7,2.81,1.45,0.16,0.30,9.8,0,0,0,13.4,13.4,0.23,-4.4,-4.4,Matches
516,Gjivai Zechiël,nl NED,MF,Sparta R'dam,20-338,2004,8.5,1,10,2,20.0,1.18,0.24,0.10,0.50,19.3,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
517,Gjivai Zechiël,nl NED,MF,Feyenoord,20-338,2004,2.9,0,6,1,16.7,2.09,0.35,0.00,0.00,16.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
518,Lequincio Zeefuik,nl NED,"FW,DF",AZ Alkmaar,20-160,2004,0.4,0,3,0,0.0,8.44,0.00,0.00,,12.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
519,Ramiz Zerrouki,dz ALG,MF,Feyenoord,26-344,1998,12.0,1,7,4,57.1,0.59,0.33,0.14,0.25,17.2,2,0,0,0.8,0.8,0.11,+0.2,+0.2,Matches
520,Jeroen Zoet,nl NED,GK,AZ Alkmaar,34-119,1991,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
521,Rúnar Þór Sigurgeirsson,is ISL,"DF,FW",Willem II,25-128,1999,21.4,1,17,2,11.8,0.79,0.09,0.06,0.50,15.3,0,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches
522,Nökkvi Þórisson,is ISL,"FW,MF",Sparta R'dam,25-265,1999,1.4,2,7,3,42.9,4.85,2.08,0.29,0.67,11.3,0,0,0,0.8,0.8,0.12,+1.2,+1.2,Matches
523,Shiloh ’t Zand,nl NED,"FW,MF",Heracles Almelo,21-356,2003,11.2,1,25,13,52.0,2.23,1.16,0.04,0.08,24.4,7,0,0,2.3,2.3,0.09,-1.3,-1.3,Matches
