Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
653,Gerardo Valenzuela,us USA,MF,FC Cincinnati,20-219,2004,1.5,42,57,73.7,569,154,25,29,86.2,13,16,81.3,2,3,66.7,0,0.0,0.1,0.0,1,5,2,0,7,Matches
654,Kerwin Vargas,co COL,"FW,MF",Charlotte,23-123,2002,4.5,117,143,81.8,1820,583,62,73,84.9,44,51,86.3,8,13,61.5,0,1.1,1.1,-1.1,6,10,7,4,14,Matches
655,Obed Vargas,mx MEX,MF,Seattle Sounders,19-273,2005,8.8,441,514,85.8,6817,1716,228,253,90.1,175,197,88.8,22,29,75.9,1,1.3,0.9,-0.3,11,41,7,0,50,Matches
656,Indiana Vassilev,us USA,MF,Philadelphia Union,24-078,2001,6.1,169,224,75.4,2400,703,101,109,92.7,53,68,77.9,7,21,33.3,1,0.7,0.8,+0.3,5,19,6,1,21,Matches
657,Brandon Vazquez,us USA,FW,Austin,26-203,1998,9.7,98,167,58.7,1644,358,49,76,64.5,34,52,65.4,12,21,57.1,0,0.6,0.5,-0.6,7,11,3,0,18,Matches
658,Brayan Vera,co COL,DF,Real Salt Lake,26-110,1999,6.7,366,432,84.7,7326,2830,137,151,90.7,171,187,91.4,51,82,62.2,0,0.4,0.2,-0.4,2,31,3,1,31,Matches
659,Oscar Verhoeven,us USA,DF,San Diego FC,18-339,2006,0.3,23,23,100.0,399,148,13,13,100.0,7,7,100.0,3,3,100.0,0,0.0,0.0,0.0,1,2,0,0,1,Matches
660,Oscar Verhoeven,us USA,MF,SJ Earthquakes,18-339,2006,0.1,8,8,100.0,131,52,4,4,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,4,Matches
661,Ranko Veselinović,rs SRB,DF,Vancouver W'caps,26-042,1999,10.0,576,608,94.7,11217,3128,162,172,94.2,373,376,99.2,40,55,72.7,0,0.1,0.2,-0.1,3,33,0,0,21,Matches
662,Jules-Anthony Vilsaint,ca CAN,"FW,MF",CF Montréal,22-119,2003,1.3,12,16,75.0,212,21,5,7,71.4,6,8,75.0,1,1,100.0,0,0.0,0.0,0.0,0,0,1,0,2,Matches
663,Sam Vines,us USA,DF,Colorado Rapids,25-339,1999,2.4,83,110,75.5,1239,444,44,52,84.6,32,44,72.7,4,8,50.0,0,0.0,0.0,0.0,0,8,1,0,6,Matches
664,Pedro Vite,ec ECU,"MF,FW",Vancouver W'caps,23-057,2002,8.1,395,483,81.8,6907,2277,191,202,94.6,149,177,84.2,42,68,61.8,1,1.9,2.2,-0.9,16,50,18,10,63,Matches
665,Robert Voloder,ba BIH,DF,Sporting KC,23-361,2001,6.5,310,349,88.8,6190,2184,92,98,93.9,179,190,94.2,37,53,69.8,0,0.0,0.1,0.0,0,20,0,0,20,Matches
666,Giacomo Vrioni,al ALB,"FW,MF",CF Montréal,26-202,1998,0.9,9,12,75.0,178,22,3,4,75.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
667,Kai Wagner,de GER,DF,Philadelphia Union,28-079,1997,8.9,405,598,67.7,7674,3690,195,217,89.9,150,217,69.1,56,136,41.2,5,2.2,2.1,+2.8,16,39,12,8,37,Matches
668,Conrad Wallem,no NOR,"DF,MF",St. Louis,24-330,2000,9.2,244,317,77.0,3670,1112,141,168,83.9,80,107,74.8,14,19,73.7,0,0.2,0.8,-0.2,8,11,7,1,22,Matches
669,Joel Waterman,ca CAN,DF,CF Montréal,29-101,1996,8.4,577,667,86.5,11487,4275,183,194,94.3,303,325,93.2,79,122,64.8,0,0.1,0.2,-0.1,3,41,1,0,41,Matches
670,Akil Watts,us USA,"MF,DF",St. Louis,25-090,2000,8.8,179,266,67.3,2678,816,100,124,80.6,62,92,67.4,10,25,40.0,0,0.8,0.9,-0.8,5,9,7,3,20,Matches
671,Marcelo Weigandt,ar ARG,DF,Inter Miami,25-114,2000,2.5,112,132,84.8,2027,629,49,53,92.5,51,55,92.7,9,16,56.3,1,0.2,0.2,+0.8,2,9,3,2,5,Matches
672,Francis Westfield,us USA,DF,Philadelphia Union,19-147,2005,8.7,267,420,63.6,4295,2200,138,170,81.2,102,155,65.8,20,59,33.9,2,1.1,1.2,+0.9,7,30,7,2,27,Matches
673,Ashley Westwood,eng ENG,MF,Charlotte,35-034,1990,11.0,557,658,84.7,10174,3154,243,259,93.8,231,264,87.5,67,105,63.8,1,0.8,0.9,+0.2,9,59,8,1,57,Matches
674,Brian White,us USA,FW,Vancouver W'caps,29-091,1996,7.9,104,139,74.8,1528,205,58,71,81.7,38,50,76.0,5,5,100.0,0,0.5,0.3,-0.5,7,8,1,0,12,Matches
675,Adrian Wibowo,us USA,FW,LAFC,19-108,2006,0.2,7,8,87.5,70,18,3,4,75.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
676,Derrick Williams,ie IRL,DF,Atlanta Utd,32-108,1993,6.1,284,339,83.8,6024,2127,72,78,92.3,169,181,93.4,38,72,52.8,0,0.0,0.0,0.0,0,22,0,0,19,Matches
677,Samuel Williams,us USA,MF,Chicago Fire,20-048,2005,2.6,87,107,81.3,1202,369,52,59,88.1,27,33,81.8,5,6,83.3,0,0.0,0.1,0.0,1,10,1,0,12,Matches
678,Thomas Williams,us USA,DF,Orlando City,20-263,2004,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
679,Eryk Williamson,us USA,"MF,FW",Charlotte,27-328,1997,2.1,71,89,79.8,985,352,39,43,90.7,20,27,74.1,6,8,75.0,0,0.3,0.4,-0.3,4,4,5,0,13,Matches
680,Joe Willis,us USA,GK,Nashville SC,36-268,1988,11.0,316,378,83.6,7681,5045,80,81,98.8,146,150,97.3,90,147,61.2,0,0.0,0.0,0.0,0,7,0,0,0,Matches
681,Bruno Wilson,pt POR,DF,SJ Earthquakes,28-129,1996,8.0,339,386,87.8,7335,2641,82,91,90.1,195,210,92.9,58,79,73.4,0,0.0,0.1,0.0,0,22,0,0,29,Matches
682,Henry Wingo,us USA,DF,Toronto FC,29-213,1995,2.5,110,135,81.5,2003,698,45,48,93.8,54,63,85.7,9,19,47.4,0,0.0,0.0,0.0,0,18,0,0,5,Matches
683,Hannes Wolf,at AUT,FW,NYCFC,26-019,1999,10.4,321,419,76.6,4128,1068,214,249,85.9,82,103,79.6,8,26,30.8,1,0.7,1.0,+0.3,11,15,17,1,43,Matches
684,Owen Wolff,us USA,"MF,FW",Austin,20-126,2004,10.0,301,392,76.8,5165,1763,139,151,92.1,116,136,85.3,34,67,50.7,3,2.2,2.1,+0.8,20,27,15,6,42,Matches
685,Tyler Wolff,us USA,"FW,MF",Real Salt Lake,22-081,2003,2.3,53,75,70.7,813,213,33,40,82.5,14,19,73.7,4,6,66.7,0,0.2,0.2,-0.2,2,4,1,0,6,Matches
686,Elijah Wynder,us USA,MF,LA Galaxy,22-056,2003,2.5,83,100,83.0,1180,271,50,58,86.2,30,35,85.7,2,4,50.0,0,0.2,0.2,-0.2,2,8,4,1,8,Matches
687,Miki Yamane,jp JPN,DF,LA Galaxy,31-134,1993,7.3,350,419,83.5,5469,1753,183,192,95.3,139,174,79.9,18,27,66.7,2,1.6,1.5,+0.4,10,24,5,2,35,Matches
688,Dominik Yankov,bg BUL,MF,CF Montréal,24-281,2000,0.3,12,12,100.0,186,49,6,6,100.0,5,5,100.0,1,1,100.0,0,0.1,0.1,-0.1,2,0,1,0,2,Matches
689,Darren Yapi,us USA,FW,Colorado Rapids,20-167,2004,3.6,37,57,64.9,367,109,27,36,75.0,5,10,50.0,0,1,0.0,0,0.6,0.1,-0.6,3,4,1,0,4,Matches
690,Joshua Yaro,gh GHA,DF,St. Louis,30-168,1994,7.1,236,276,85.5,4459,1756,80,88,90.9,134,142,94.4,19,35,54.3,0,0.0,0.1,0.0,0,17,0,0,19,Matches
691,Patrick Yazbek,au AUS,MF,Nashville SC,23-030,2002,6.3,346,390,88.7,5791,1364,165,179,92.2,143,159,89.9,35,40,87.5,0,0.1,0.1,-0.1,4,28,0,0,18,Matches
692,Kelvin Yeboah,it ITA,FW,Minnesota Utd,24-364,2000,8.6,102,156,65.4,1344,332,70,89,78.7,25,39,64.1,3,5,60.0,0,0.5,0.9,-0.5,5,7,7,0,16,Matches
693,Yaw Yeboah,gh GHA,"MF,FW",LAFC,28-038,1997,3.2,94,115,81.7,1557,406,50,57,87.7,39,48,81.3,5,6,83.3,0,0.1,0.1,-0.1,2,9,1,0,10,Matches
694,DeAndre Yedlin,us USA,DF,FC Cincinnati,31-300,1993,9.8,390,472,82.6,6217,2088,193,210,91.9,164,198,82.8,22,42,52.4,1,1.2,0.7,-0.2,11,29,8,2,31,Matches
695,Maya Yoshida,jp JPN,DF,LA Galaxy,36-254,1988,7.0,553,593,93.3,10601,4452,184,191,96.3,308,319,96.6,54,75,72.0,0,0.2,0.3,-0.2,3,51,1,0,29,Matches
696,Jackson Yueill,us USA,MF,NE Revolution,28-047,1997,4.2,215,247,87.0,3489,920,103,109,94.5,92,103,89.3,12,21,57.1,0,0.2,0.2,-0.2,5,14,1,0,8,Matches
697,Alhassan Yusuf,ng NGA,MF,NE Revolution,24-291,2000,9.9,444,518,85.7,7499,1675,198,225,88.0,207,228,90.8,31,40,77.5,1,0.7,0.5,+0.3,10,44,6,0,57,Matches
698,Wilfried Zaha,ci CIV,"FW,MF",Charlotte,32-176,1992,9.0,294,350,84.0,4654,781,157,174,90.2,113,128,88.3,18,24,75.0,0,0.8,1.3,-0.8,10,12,21,2,39,Matches
699,Eriq Zavaleta,sv SLV,DF,LA Galaxy,32-276,1992,1.4,72,78,92.3,1182,411,36,38,94.7,32,34,94.1,3,5,60.0,0,0.0,0.1,0.0,0,1,0,0,0,Matches
700,Sean Zawadzki,us USA,"DF,MF",Columbus Crew,25-014,2000,11.0,600,651,92.2,9466,4080,307,322,95.3,251,261,96.2,26,42,61.9,0,0.6,1.2,-0.6,7,40,5,0,38,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
701,Walker Zimmerman,us USA,DF,Nashville SC,31-351,1993,6.9,363,411,88.3,6901,2851,118,128,92.2,214,225,95.1,29,53,54.7,2,0.6,0.1,+1.4,3,22,1,0,19,Matches
702,Philip Zinckernagel,dk DEN,FW,Chicago Fire,30-140,1994,8.5,176,274,64.2,2794,896,86,108,79.6,59,85,69.4,17,45,37.8,2,2.8,2.5,-0.8,15,9,2,0,15,Matches
703,Rida Zouhir,ca CAN,"MF,FW",D.C. United,21-163,2003,1.0,69,88,78.4,1270,345,34,36,94.4,24,27,88.9,11,21,52.4,0,0.2,0.2,-0.2,2,10,1,1,7,Matches
