Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
407,Maximiliano Meza,ar ARG,"MF,FW",Monterrey,32-141,1992,2.2,123,4,19,59,47,5,123,14,6,42.9,7,50.0,67,401,130,5,4,0,7,3,84,16,Matches
408,Andrés Micolta,ec ECU,DF,Pachuca,25-333,1999,6.3,275,44,161,115,1,1,275,1,1,100.0,0,0.0,135,601,283,1,0,0,6,2,148,0,Matches
409,Kevin Mier,co COL,GK,Cruz Azul,24-352,2000,33.0,1537,1073,1498,42,0,0,1537,5,4,80.0,1,20.0,962,4572,2313,0,0,0,2,2,931,0,Matches
410,Fernando Monárrez,mx MEX,"DF,FW",Tijuana,25-287,1999,1.2,108,1,24,58,28,3,108,2,0,0.0,2,100.0,63,328,181,4,5,0,2,1,73,8,Matches
411,Ricardo Monreal,mx MEX,"FW,MF",Necaxa,24-084,2001,13.5,537,12,72,221,249,56,537,63,15,23.8,47,74.6,316,1516,587,25,16,8,39,28,361,92,Matches
412,Pablo Monroy,mx MEX,DF,UNAM,22-287,2002,11.4,660,22,210,292,165,11,660,11,3,27.3,8,72.7,271,1317,612,14,9,3,20,14,352,64,Matches
413,Andres Montaño,mx MEX,"MF,FW",Cruz Azul,22-348,2002,7.1,404,6,53,219,135,6,404,13,7,53.8,6,46.2,221,1105,501,8,10,1,12,11,279,34,Matches
414,Alán Montes,mx MEX,DF,Necaxa,24-191,2000,15.7,705,119,446,242,26,18,705,11,9,81.8,1,9.1,311,1410,823,4,4,0,9,5,344,3,Matches
415,Elias Montiel,mx MEX,MF,Pachuca,19-210,2005,24.6,1780,16,284,1077,448,20,1780,67,37,55.2,28,41.8,1058,6220,3174,67,43,5,49,41,1197,44,Matches
416,Adrián Mora,mx MEX,DF,Atlas,27-263,1997,8.5,432,78,270,152,12,7,432,2,1,50.0,1,50.0,188,698,341,1,1,0,3,0,228,2,Matches
417,Gilberto Mora,mx MEX,"MF,FW",Tijuana,16-203,2008,15.1,892,5,64,414,422,55,892,47,27,57.4,19,40.4,621,4261,2072,55,54,13,36,25,694,118,Matches
418,Amaury Morales,mx MEX,"FW,MF",Cruz Azul,19-153,2005,6.8,303,2,31,121,156,31,303,43,19,44.2,24,55.8,189,1303,576,25,13,20,27,11,191,39,Matches
419,Robert Morales,py PAR,FW,Toluca,26-049,1999,6.8,215,3,10,106,100,33,215,8,4,50.0,4,50.0,135,692,382,12,12,4,19,21,169,39,Matches
420,Carlos Moreno,mx MEX,GK,Pachuca,27-096,1998,32.0,990,853,984,5,1,0,990,0,0,,0,,459,2093,1623,0,0,0,0,0,294,0,Matches
421,Héctor Moreno,mx MEX,DF,Monterrey,37-108,1988,14.7,988,100,402,563,25,5,988,2,2,100.0,0,0.0,563,2736,1596,5,6,1,1,3,715,2,Matches
422,Iker Moreno,mx MEX,DF,Atlético,21-233,2003,1.9,166,7,56,74,37,0,166,9,6,66.7,3,33.3,80,294,116,2,0,0,4,2,88,2,Matches
423,Iván Moreno,mx MEX,"MF,DF",León,27-108,1998,13.4,604,24,124,286,201,38,604,29,16,55.2,12,41.4,310,1641,892,19,15,13,31,15,401,53,Matches
424,Omar Moreno,mx MEX,"FW,MF",Mazatlán,20-095,2005,4.6,124,1,7,43,77,9,124,3,1,33.3,2,66.7,74,403,184,7,5,1,13,6,90,32,Matches
425,Joaquín Moxica,mx MEX,FW,Monterrey,19-098,2006,0.3,10,0,1,2,7,1,10,1,0,0.0,1,100.0,7,44,21,0,0,0,1,2,8,4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
426,Franco Moyano,ar ARG,MF,Puebla,27-234,1997,13.8,730,12,123,510,105,0,730,9,5,55.6,4,44.4,332,1743,708,6,6,0,7,4,439,10,Matches
427,Alan Mozo,mx MEX,DF,Guadalajara,28-030,1997,22.2,1374,37,343,613,432,31,1374,44,24,54.5,20,45.5,724,3241,1528,39,31,7,40,18,841,133,Matches
428,Guillermo Muñoz,mx MEX,"DF,FW",Santos,20-217,2004,3.7,207,6,42,78,89,21,207,18,7,38.9,10,55.6,122,728,404,10,13,4,7,7,126,30,Matches
429,Santiago Muñóz,mx MEX,"FW,MF",Santos,22-264,2002,13.6,475,7,49,273,162,35,474,35,14,40.0,19,54.3,313,1706,752,19,11,1,31,29,388,53,Matches
430,Jhon Murillo,ve VEN,"FW,DF",Atlético,29-165,1995,3.8,199,4,40,93,69,5,199,9,3,33.3,6,66.7,113,877,307,10,7,2,10,2,147,33,Matches
431,Jhon Murillo,ve VEN,"FW,DF",Atlas,29-165,1995,14.0,487,12,65,217,211,39,487,35,7,20.0,27,77.1,306,1965,885,41,14,13,18,7,343,72,Matches
432,Luis Nájera,mx MEX,"MF,FW",Atlético,22-070,2003,14.1,659,3,76,342,253,23,659,21,11,52.4,9,42.9,411,1927,735,19,13,4,33,20,537,75,Matches
433,Gonzalo Nápoli,uy URU,"MF,FW",León,24-362,2000,0.1,24,0,1,16,7,0,24,1,0,0.0,1,100.0,11,61,35,0,0,0,0,0,16,0,Matches
434,Luis Navarrete,mx MEX,MF,Toluca,18-255,2006,0.1,2,0,0,0,2,0,2,0,0,,0,,1,3,0,0,0,0,0,0,1,1,Matches
435,Santiago Naveda,mx MEX,MF,Santos,24-019,2001,10.5,415,15,98,278,45,7,415,6,4,66.7,0,0.0,250,1119,435,7,4,0,10,10,280,10,Matches
436,Hugo Nervo,ar ARG,DF,Atlas,34-119,1991,30.9,1626,265,907,677,48,21,1626,2,0,0.0,2,100.0,755,3222,1655,5,3,1,9,3,911,3,Matches
437,Francisco Nevarez,mx MEX,"DF,MF",FC Juárez,24-153,2000,1.6,100,7,35,48,19,0,100,1,1,100.0,0,0.0,38,226,85,0,2,1,4,1,39,2,Matches
438,Shamar Nicholson,jm JAM,FW,Tijuana,28-050,1997,4.7,138,9,18,66,55,13,138,2,0,0.0,2,100.0,66,293,95,5,2,0,16,6,103,28,Matches
439,Santiago Núñez,ar ARG,DF,Santos,25-006,2000,8.8,554,116,389,155,13,12,554,0,0,,0,,262,874,334,4,0,0,5,0,329,1,Matches
440,Joan Nungaray,mx MEX,FW,Puebla,20-189,2004,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
441,Lucas Ocampos,ar ARG,"FW,MF",Monterrey,30-298,1994,13.9,743,12,45,331,379,56,742,74,33,44.6,40,54.1,490,3075,1206,43,33,14,36,24,599,138,Matches
442,Diego Ochoa,mx MEX,DF,Guadalajara,20-015,2005,0.5,35,1,17,5,13,0,35,0,0,,0,,23,86,50,1,1,0,1,0,24,1,Matches
443,Agustín Oliveros,uy URU,DF,Necaxa,26-261,1998,25.3,1188,153,657,432,105,31,1188,5,4,80.0,1,20.0,524,2568,1467,13,8,0,8,1,636,5,Matches
444,Sebastián Olmedo,py PAR,DF,Puebla,23-318,2001,6.2,306,44,183,118,5,3,306,2,1,50.0,1,50.0,168,760,426,2,0,0,3,0,190,0,Matches
445,Fernando Ordóñez,mx MEX,DF,UANL,23-337,2001,0.2,18,0,5,10,3,0,18,1,1,100.0,0,0.0,11,48,34,0,0,0,0,0,11,1,Matches
446,Santiago Ormeño,pe PER,FW,Puebla,31-090,1994,5.4,168,4,18,80,71,15,167,8,7,87.5,1,12.5,80,314,83,2,3,0,19,9,106,13,Matches
447,Efraín Orona,mx MEX,DF,Puebla,26-072,1999,31.1,1454,156,751,632,78,25,1454,13,10,76.9,3,23.1,677,3466,1747,22,12,0,15,5,818,7,Matches
448,Jesús Orozco,mx MEX,DF,Cruz Azul,23-075,2002,12.2,770,53,308,424,48,11,770,9,6,66.7,3,33.3,491,2520,1370,18,8,1,10,4,509,11,Matches
449,Jesús Orozco,mx MEX,DF,Guadalajara,23-075,2002,14.1,916,100,454,440,33,11,916,16,12,75.0,4,25.0,562,3618,2464,18,12,0,8,8,590,0,Matches
450,Ralph Orquin,us USA,DF,FC Juárez,22-020,2003,30.8,1669,67,594,768,329,21,1669,51,27,52.9,24,47.1,781,4610,1936,42,19,6,39,21,874,82,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
451,Carlos Orrantía,mx MEX,DF,Toluca,34-093,1991,2.1,145,4,37,62,50,4,145,3,2,66.7,1,33.3,75,373,166,2,3,1,4,1,82,19,Matches
452,Carlos Orrantía,mx MEX,"DF,MF",Atlas,34-093,1991,7.5,353,11,70,149,143,6,353,9,2,22.2,7,77.8,158,940,461,13,13,0,9,6,175,31,Matches
453,Haret Ortega,mx MEX,"DF,MF",FC Juárez,24-351,2000,8.2,401,68,239,152,10,7,401,3,0,0.0,3,100.0,176,707,324,0,0,0,4,2,217,1,Matches
454,Kevin Ortega,mx MEX,MF,Atlético,23-121,2002,0.1,21,0,5,11,5,1,21,1,0,0.0,1,100.0,8,22,3,0,0,0,3,1,9,0,Matches
455,Miguel Ortega,mx MEX,GK,Tijuana,30-022,1995,3.0,127,94,124,3,0,0,127,0,0,,0,,83,330,171,0,0,0,0,0,81,0,Matches
456,Pablo Ortiz,mx MEX,DF,Querétaro,23-030,2002,9.4,506,61,243,194,70,3,506,12,6,50.0,5,41.7,212,962,488,9,9,1,11,3,258,15,Matches
457,Youssef Ortiz,mx MEX,DF,León,18-181,2006,0.1,4,0,2,1,1,0,4,0,0,,0,,1,4,4,0,1,0,0,0,1,0,Matches
458,José Pablo Saldívar,mx MEX,MF,Pachuca,22-036,2003,3.2,131,13,40,84,7,0,131,5,3,60.0,2,40.0,63,303,124,1,2,0,5,5,63,0,Matches
459,Juan Pablo Vigón,mx MEX,MF,UANL,33-289,1991,4.7,250,1,18,143,90,29,249,7,5,71.4,2,28.6,140,663,343,9,3,4,16,3,185,26,Matches
460,Jose Pachuca,mx MEX,DF,Puebla,19-285,2005,16.9,722,92,367,314,46,5,722,14,8,57.1,6,42.9,304,1255,533,2,5,0,13,11,339,5,Matches
461,Alex Padilla,es ESP,GK,UNAM,21-246,2003,10.0,355,293,353,2,0,0,355,0,0,,0,,170,828,431,0,0,0,0,0,166,0,Matches
462,Jonathan Padilla,mx MEX,"MF,FW",Guadalajara,19-137,2005,10.8,516,13,57,215,252,31,516,43,17,39.5,26,60.5,298,1762,813,26,32,6,32,33,329,68,Matches
463,Joshua Palacios,mx MEX,MF,Necaxa,18-124,2007,0.1,1,0,0,1,0,0,1,0,0,,0,,1,37,0,0,0,0,1,0,1,0,Matches
464,Agustín Palavecino,ar ARG,MF,Necaxa,28-177,1996,32.8,2330,47,367,1271,719,63,2330,86,44,51.2,41,47.7,1142,5847,3028,64,45,12,81,58,1478,123,Matches
465,Arturo Palma,mx MEX,"DF,MF",Necaxa,23-109,2002,5.9,255,8,65,89,103,15,255,18,7,38.9,11,61.1,143,836,422,16,9,2,8,2,143,38,Matches
466,José Paradela,ar ARG,"MF,FW",Necaxa,26-141,1998,32.0,1668,12,126,896,694,60,1664,123,60,48.8,62,50.4,887,6673,3046,92,85,20,82,69,1103,158,Matches
467,Bernardo Parra,mx MEX,MF,UANL,20-119,2005,6.0,356,6,54,242,61,0,356,5,2,40.0,2,40.0,165,570,232,3,3,0,7,4,238,6,Matches
468,Paulinho,pt POR,FW,Toluca,32-177,1992,29.4,919,28,61,449,418,142,918,34,12,35.3,21,61.8,557,2793,1079,31,31,19,56,21,682,164,Matches
469,Denilson Paz,mx MEX,MF,Puebla,19-300,2005,0.4,16,0,2,9,5,0,16,1,1,100.0,0,0.0,5,34,4,0,0,0,1,0,7,0,Matches
470,Pedro Pedraza,mx MEX,MF,Pachuca,25-005,2000,18.6,975,36,230,637,115,11,975,8,5,62.5,2,25.0,491,2030,864,10,7,1,18,8,585,16,Matches
471,Federico Pereira,uy URU,DF,Toluca,25-070,2000,22.5,1671,216,958,662,64,11,1671,12,9,75.0,3,25.0,1049,5618,3086,18,18,0,12,7,1143,2,Matches
472,Aldahir Perez,mx MEX,MF,Querétaro,20-213,2004,8.0,322,3,50,205,75,10,322,17,6,35.3,11,64.7,207,1042,409,12,7,2,9,15,222,16,Matches
473,Sebastián Pérez Bouquet,mx MEX,"MF,FW",FC Juárez,21-317,2003,0.4,17,0,1,12,4,0,17,0,0,,0,,14,92,38,1,1,0,0,1,14,3,Matches
474,Sebastián Pérez Bouquet,mx MEX,MF,Atlético,21-317,2003,0.0,7,0,2,2,3,1,7,1,0,0.0,1,100.0,2,22,8,0,0,1,0,0,1,0,Matches
475,Jonathan Pérez,mx MEX,DF,Santos,19-190,2005,10.9,674,95,408,241,28,7,674,3,2,66.7,1,33.3,383,1568,745,4,7,1,4,3,416,4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
476,Pavel Pérez,mx MEX,"MF,FW",Necaxa,26-313,1998,9.5,498,5,56,238,218,18,498,54,24,44.4,29,53.7,290,2127,1217,38,31,5,28,18,330,50,Matches
477,Pavel Pérez,mx MEX,"MF,FW",Guadalajara,26-313,1998,1.6,105,0,9,45,54,4,105,6,0,0.0,5,83.3,67,461,230,10,9,2,2,3,75,17,Matches
478,Jonathan Perlaza,ec ECU,"DF,MF",Querétaro,27-234,1997,6.0,273,7,71,119,83,3,273,4,3,75.0,1,25.0,147,706,356,13,7,1,6,2,167,26,Matches
479,Yan Phillipe,br BRA,"FW,MF",Atlético,20-353,2004,8.8,334,2,30,141,165,25,334,21,9,42.9,11,52.4,215,1267,526,22,11,5,34,13,253,57,Matches
480,Cristiano Piccini,it ITA,DF,Atlético,32-221,1992,3.3,232,17,89,119,25,3,232,5,2,40.0,2,40.0,131,913,520,11,7,3,4,2,163,5,Matches
481,Jesús Piñuelas,mx MEX,MF,Toluca,27-039,1998,0.0,2,0,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches
482,Jesús Piñuelas,mx MEX,DF,Querétaro,27-039,1998,2.4,110,10,62,47,2,2,110,1,1,100.0,0,0.0,55,216,59,0,0,0,0,0,60,1,Matches
483,Gonzalo Piovi,ar ARG,DF,Cruz Azul,30-239,1994,25.6,2158,212,874,1113,182,28,2158,13,7,53.8,6,46.2,1257,6101,3567,33,27,1,14,7,1469,36,Matches
484,Guido Pizarro,ar ARG,"DF,MF",UANL,35-068,1990,24.0,1587,141,561,894,142,21,1587,12,4,33.3,8,66.7,878,4112,2419,21,23,1,17,8,1086,20,Matches
485,Rodolfo Pizarro,mx MEX,"MF,FW",Mazatlán,31-079,1994,17.2,824,2,64,432,347,31,824,41,21,51.2,20,48.8,556,3735,1598,47,35,3,49,55,654,109,Matches
486,Jackson Porozo,ec ECU,DF,Tijuana,24-274,2000,12.3,683,86,399,261,24,13,683,3,2,66.7,1,33.3,355,1378,603,1,1,0,4,2,417,3,Matches
487,Osvaldo Rodríguez del Portal,mx MEX,"DF,FW",UANL,28-237,1996,1.9,146,5,35,91,21,0,146,0,0,,0,,69,282,200,3,1,0,3,0,96,2,Matches
488,Osvaldo Rodríguez del Portal,mx MEX,"FW,DF",León,28-237,1996,0.1,15,1,7,4,4,1,15,0,0,,0,,2,4,0,0,0,0,0,0,3,0,Matches
489,Walter Portales,us USA,"DF,FW",América,21-039,2004,1.0,38,0,13,16,9,1,38,2,0,0.0,2,100.0,18,155,112,5,3,1,0,0,16,4,Matches
490,Adonis Preciado,ec ECU,"FW,MF",Querétaro,28-043,1997,13.7,479,13,43,183,264,68,479,63,27,42.9,31,49.2,324,2532,1190,51,26,27,46,17,371,103,Matches
491,Ayrton Preciado,ec ECU,"MF,DF",Querétaro,30-292,1994,1.5,82,2,8,42,34,4,82,4,1,25.0,3,75.0,54,376,144,6,4,1,7,0,58,12,Matches
492,Ronaldo Prieto,mx MEX,DF,Santos,28-063,1997,2.3,120,10,63,43,15,3,120,0,0,,0,,67,259,106,3,2,0,1,0,64,1,Matches
493,Luis Puente,mx MEX,FW,Pachuca,22-081,2003,1.1,23,1,2,13,8,0,23,1,0,0.0,1,100.0,10,29,4,0,0,0,3,0,16,4,Matches
494,Alan Pulido,mx MEX,FW,Guadalajara,34-058,1991,5.9,213,3,11,116,87,24,213,4,1,25.0,3,75.0,129,559,224,7,6,1,16,14,158,30,Matches
495,Ignacio Pussetto,ar ARG,"FW,MF",UNAM,29-135,1995,17.9,789,19,64,392,336,70,789,24,11,45.8,12,50.0,449,2028,882,23,26,7,49,23,591,90,Matches
496,Piero Quispe,pe PER,MF,UNAM,23-264,2001,20.3,1374,10,159,792,441,32,1374,71,34,47.9,37,52.1,937,5463,2840,73,80,6,52,45,1015,76,Matches
497,Alonso Ramírez,mx MEX,MF,Atlas,23-258,2001,0.6,29,0,10,17,2,0,29,0,0,,0,,9,56,10,0,0,0,1,0,15,0,Matches
498,Diego Ramirez,mx MEX,FW,UANL,18-110,2007,0.0,1,0,0,1,0,0,1,0,0,,0,,1,2,0,0,0,0,1,0,1,0,Matches
499,Héctor Ramírez,mx MEX,DF,UNAM,21-103,2004,1.3,61,2,13,34,15,1,61,0,0,,0,,19,82,42,2,1,0,1,0,21,1,Matches
500,Miguel Ramírez,us USA,"MF,FW",América,22-309,2002,3.5,172,1,26,88,63,8,172,15,9,60.0,5,33.3,125,920,301,8,6,3,8,7,137,22,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
501,Paulo Ramírez,mx MEX,MF,Atlas,22-201,2002,6.9,315,2,63,193,61,4,315,7,4,57.1,2,28.6,169,727,299,3,4,0,3,13,201,8,Matches
502,Sergio Ramos,es ESP,DF,Monterrey,39-036,1986,7.7,502,55,236,239,29,18,501,0,0,,0,,300,1306,666,2,2,0,4,1,334,0,Matches
503,José Rangel Aguilar,mx MEX,GK,Guadalajara,25-069,2000,32.0,1207,936,1189,19,0,0,1207,4,3,75.0,1,25.0,733,3182,1831,0,0,0,0,0,595,0,Matches
504,Luis Rey,mx MEX,DF,Guadalajara,22-233,2002,8.6,467,51,241,207,21,10,467,5,4,80.0,1,20.0,252,1273,649,4,1,0,3,3,281,2,Matches
505,Cristian Reyes,mx MEX,"MF,FW",Monterrey,19-025,2006,0.2,13,0,1,4,8,1,13,2,1,50.0,0,0.0,7,65,19,2,2,0,0,0,9,1,Matches
506,Diego Reyes,mx MEX,MF,América,17-244,2007,0.0,6,0,0,4,2,0,6,2,0,0.0,2,100.0,3,10,5,0,0,0,2,0,5,2,Matches
507,Diego Reyes,mx MEX,DF,UANL,32-228,1992,12.7,718,93,363,336,23,13,718,1,1,100.0,0,0.0,396,1888,1064,13,1,0,3,1,488,2,Matches
508,Israel Reyes,mx MEX,DF,América,24-347,2000,23.8,1506,120,691,726,102,20,1506,11,7,63.6,4,36.4,863,4141,2154,12,14,1,18,6,1011,20,Matches
509,Salvador Reyes,mx MEX,DF,León,27-001,1998,31.7,1740,79,531,796,425,30,1740,36,12,33.3,24,66.7,848,4930,2467,76,40,14,31,11,972,121,Matches
510,Emanuel Reynoso,ar ARG,"MF,FW",Tijuana,29-170,1995,11.1,811,0,59,411,354,39,811,52,30,57.7,20,38.5,579,3043,1332,36,26,13,39,46,685,100,Matches
511,Luis Ricardo Reyes,mx MEX,DF,Atlas,34-032,1991,15.3,886,39,257,392,243,27,886,16,8,50.0,8,50.0,358,1658,745,25,13,10,16,11,439,51,Matches
512,Luis Ricardo Reyes,mx MEX,DF,Monterrey,34-032,1991,3.3,247,9,64,118,65,3,247,5,2,40.0,3,60.0,109,405,197,3,2,1,3,2,135,19,Matches
513,Ángel Rico,mx MEX,MF,UNAM,20-113,2005,9.5,407,4,58,213,138,10,407,13,8,61.5,3,23.1,238,1088,462,13,13,1,32,11,277,42,Matches
514,Emiliano Rigoni,ar ARG,"FW,MF",León,32-090,1993,5.3,248,5,28,83,138,17,248,19,7,36.8,12,63.2,141,875,427,14,12,8,10,9,173,47,Matches
515,Martín Río,ar ARG,"MF,DF",Querétaro,24-052,2001,7.3,421,32,145,246,31,9,421,1,1,100.0,0,0.0,198,1062,447,4,3,0,12,5,232,8,Matches
516,Víctor Ríos,mx MEX,"DF,MF",Atlas,21-083,2004,17.8,943,83,366,505,78,17,943,3,2,66.7,1,33.3,380,1476,717,10,5,0,12,3,446,5,Matches
517,Jesús Rivas,mx MEX,DF,Puebla,22-188,2002,9.5,508,40,195,201,116,8,508,9,2,22.2,7,77.8,202,1008,376,12,6,2,11,6,228,26,Matches
518,Jesús Rivas,mx MEX,DF,UNAM,22-188,2002,1.6,87,6,32,38,18,0,87,0,0,,0,,29,114,63,1,0,0,1,0,36,3,Matches
519,Ulises Rivas,mx MEX,"MF,DF",UNAM,29-100,1996,10.3,469,23,117,281,73,9,469,2,0,0.0,2,100.0,234,1023,401,5,6,0,14,10,292,23,Matches
520,Christian Rivera,co COL,MF,Tijuana,29-111,1996,15.9,1274,45,317,871,101,7,1270,13,10,76.9,2,15.4,751,3376,1304,12,12,0,27,20,887,12,Matches
521,Ignacio Rivero,uy URU,"DF,MF",Cruz Azul,33-025,1992,22.2,1177,26,209,537,437,65,1177,26,8,30.8,16,61.5,618,2507,1115,26,23,8,47,14,752,140,Matches
522,Ángel Robles,mx MEX,"MF,FW",Puebla,23-168,2001,2.7,100,2,19,48,34,7,100,3,2,66.7,1,33.3,59,304,124,1,2,0,4,4,62,6,Matches
523,Carlos Robles,mx MEX,MF,Atlas,24-298,2000,0.2,7,0,3,3,1,0,7,0,0,,0,,0,0,0,0,0,0,0,0,2,0,Matches
524,Juan Robles,mx MEX,"MF,DF",Querétaro,21-229,2003,5.4,209,12,53,77,83,7,209,12,7,58.3,5,41.7,130,800,391,14,9,3,11,13,128,31,Matches
525,Aldo Rocha,mx MEX,MF,Atlas,32-180,1992,28.6,1824,46,449,1144,244,31,1823,20,10,50.0,10,50.0,984,4137,1711,19,14,1,21,12,1236,32,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
526,Brian Rodríguez,uy URU,"FW,MF",América,24-350,2000,17.6,952,5,69,321,577,87,951,96,40,41.7,54,56.3,674,4655,2541,95,67,46,55,24,744,220,Matches
527,Charly Rodríguez,mx MEX,MF,Cruz Azul,28-122,1997,28.7,2270,28,321,1353,617,27,2270,39,25,64.1,13,33.3,1358,6976,3717,72,58,7,29,27,1668,112,Matches
528,David Rodriguez,us USA,MF,Atlético,23-000,2002,0.2,29,0,1,11,17,0,29,6,3,50.0,3,50.0,18,163,73,2,2,0,1,0,21,2,Matches
529,James Rodríguez,co COL,"MF,FW",León,33-297,1991,13.6,926,4,81,559,294,16,925,24,15,62.5,8,33.3,552,2703,1250,22,26,1,24,16,710,54,Matches
530,Jesús Rodríguez,mx MEX,GK,Puebla,31-349,1993,4.0,169,112,167,2,0,0,169,0,0,,0,,96,431,266,0,0,0,0,0,86,0,Matches
531,Jorge Rodríguez,mx MEX,DF,Puebla,23-244,2001,6.7,359,17,98,161,101,9,359,10,5,50.0,5,50.0,145,854,411,13,10,2,7,5,178,22,Matches
532,Lucas Rodríguez,ar ARG,"MF,FW",Querétaro,28-008,1997,21.0,808,12,89,441,298,33,808,59,24,40.7,34,57.6,491,3253,1410,47,31,9,52,31,554,82,Matches
533,Michell Rodríguez,mx MEX,"FW,DF",UNAM,24-268,2000,0.8,57,1,8,20,30,2,57,2,1,50.0,1,50.0,35,196,52,0,3,2,3,2,34,8,Matches
534,Miguel Rodríguez,mx MEX,"MF,FW",Pachuca,22-014,2003,5.9,272,2,35,132,108,21,272,28,10,35.7,18,64.3,175,1429,620,18,16,7,16,11,187,43,Matches
535,Salvador Rodríguez,mx MEX,"DF,FW",Mazatlán,23-272,2001,5.8,297,24,107,120,71,7,297,6,3,50.0,3,50.0,143,791,410,10,7,1,5,4,166,24,Matches
536,Johan Rojas,co COL,"MF,DF",Necaxa,22-227,2002,2.4,342,7,47,144,154,15,342,15,9,60.0,6,40.0,209,1404,639,16,15,5,4,3,237,38,Matches
537,Johan Rojas,co COL,"FW,MF",Monterrey,22-227,2002,6.0,398,5,38,167,196,21,398,19,8,42.1,11,57.9,267,1663,667,16,17,4,15,8,312,62,Matches
538,Franco Romero,ar ARG,MF,Toluca,25-012,2000,9.3,655,18,162,455,45,1,655,11,6,54.5,4,36.4,381,1503,718,4,8,1,4,8,464,5,Matches
539,Luka Romero,ar ARG,"MF,FW",Cruz Azul,20-168,2004,7.4,352,1,37,148,170,25,352,14,5,35.7,8,57.1,233,1629,865,23,21,2,17,13,242,57,Matches
540,Luis Romo,mx MEX,"MF,FW",Cruz Azul,29-334,1995,12.0,744,20,118,448,183,34,744,14,8,57.1,6,42.9,429,1802,812,9,13,1,25,15,552,48,Matches
541,Luis Romo,mx MEX,MF,Guadalajara,29-334,1995,11.2,691,23,140,341,215,45,691,20,6,30.0,14,70.0,410,1916,1017,19,17,6,17,14,491,50,Matches
542,Romulo,br BRA,"DF,MF",UANL,25-065,2000,6.4,379,19,130,225,24,3,379,2,0,0.0,2,100.0,198,1106,626,2,2,0,5,2,261,3,Matches
543,Salomón Rondón,ve VEN,FW,Pachuca,35-231,1989,26.6,917,22,61,414,458,120,916,57,25,43.9,32,56.1,525,2482,1004,31,33,11,60,40,659,129,Matches
544,Bryan Roque,mx MEX,"MF,FW",Necaxa,20-196,2004,0.1,8,0,0,4,4,3,8,0,0,,0,,3,7,6,0,0,0,2,0,7,1,Matches
545,Kevin Rosero,co COL,"DF,MF",Necaxa,26-153,1998,16.7,680,20,149,247,305,40,680,74,29,39.2,43,58.1,349,2494,1143,44,35,11,56,26,389,95,Matches
546,Franco Rossano,mx MEX,DF,América,19-282,2005,2.3,120,1,32,51,37,2,120,4,3,75.0,1,25.0,78,441,222,5,3,1,6,2,67,14,Matches
547,Carlos Rotondi,ar ARG,"DF,FW",Cruz Azul,28-054,1997,27.9,1660,32,336,708,626,103,1654,51,18,35.3,33,64.7,833,3811,2019,68,29,21,46,14,964,257,Matches
548,Fernando Rubén González,mx MEX,MF,Guadalajara,31-098,1994,22.8,1437,69,366,966,121,8,1437,14,6,42.9,8,57.1,808,3529,1751,20,10,0,16,16,906,24,Matches
