Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 30_level_0
2546,Carles Pérez,es ESP,"MF,FW",Getafe,es La Liga,27-077,1998,27,1431,53,46.8,15.9,15,74,4,12,27,7,0.89,15,17,-2,-0.13,-0.24,16.3,17.4,-1.1,-0.07,+0.24,Matches
2547,Francisco Perez,es ESP,"MF,FW",Valencia,es La Liga,22-237,2002,22,460,21,15.0,5.1,3,52,0,19,16,5,1.64,5,7,-2,-0.39,-0.08,7.0,8.0,-1.0,-0.20,+0.08,Matches
2548,Kike Pérez,es ESP,MF,Venezia,it Serie A,28-079,1997,13,940,72,29.8,10.4,11,80,4,2,28,0,0.77,6,8,-2,-0.19,+0.58,9.3,13.8,-4.5,-0.43,+0.22,Matches
2549,Kike Pérez,es ESP,MF,Valladolid,es La Liga,28-079,1997,19,1191,63,38.9,13.2,14,75,2,5,27,1,0.79,7,25,-18,-1.36,+0.57,11.5,21.0,-9.5,-0.72,+0.37,Matches
2550,Luis Pérez,es ESP,DF,Valladolid,es La Liga,30-089,1995,28,2423,87,79.2,26.9,27,89,26,1,33,4,0.57,19,63,-44,-1.63,+0.34,24.2,46.1,-21.9,-0.81,+0.62,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
2551,Nehuén Pérez,ar ARG,DF,Udinese,it Serie A,24-314,2000,2,180,90,5.7,2.0,2,90,2,0,,0,2.00,3,2,+1,+0.50,+0.86,1.8,4.5,-2.7,-1.36,-1.08,Matches
2552,Simone Perilli,it ITA,GK,Hellas Verona,it Serie A,30-117,1995,1,90,90,2.9,1.0,1,90,1,0,,34,0.00,0,1,-1,-1.00,-0.06,0.3,1.7,-1.4,-1.39,-0.86,Matches
2553,Mattia Perin,it ITA,GK,Juventus,it Serie A,32-175,1992,5,450,90,14.7,5.0,5,90,5,0,,27,1.80,8,3,+5,+1.00,+0.48,7.5,3.8,+3.8,+0.75,+0.36,Matches
2554,Samuele Perisan,it ITA,GK,Empoli,it Serie A,27-256,1997,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
2555,Romain Perraud,fr FRA,DF,Betis,es La Liga,27-224,1997,25,1807,72,60.8,20.1,20,85,17,5,23,6,1.32,32,26,+6,+0.30,+0.07,31.9,27.3,+4.7,+0.23,-0.13,Matches
2556,Lucas Perri,br BRA,GK,Lyon,fr Ligue 1,27-145,1997,30,2700,90,96.8,30.0,30,90,30,0,,0,1.80,61,40,+21,+0.70,+1.70,54.2,41.8,+12.4,+0.41,+1.25,Matches
2557,Gaëtan Perrin,fr FRA,"MF,FW",Auxerre,fr Ligue 1,28-331,1996,31,2430,78,87.1,27.0,28,84,11,3,23,0,1.32,36,38,-2,-0.07,-0.57,33.2,45.2,-12.1,-0.45,-0.09,Matches
2558,Máximo Perrone,ar ARG,MF,Como,it Serie A,22-117,2003,23,1625,71,51.6,18.1,17,85,11,6,30,0,1.39,24,22,+2,+0.11,+0.41,23.0,20.6,+2.5,+0.14,+0.16,Matches
2559,Pavao Pervan,at AUT,GK,Wolfsburg,de Bundesliga,37-172,1987,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
2560,Noah Pesch,hr CRO,FW,Gladbach,de Bundesliga,19-351,2005,1,6,6,0.2,0.1,0,,0,1,6,4,0.00,0,0,0,0.00,-0.03,0.2,0.0,+0.2,+2.60,+2.96,Matches
2561,Massimo Pessina,it ITA,GK,Bologna,it Serie A,17-130,2007,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2562,Matteo Pessina,it ITA,MF,Monza,it Serie A,28-013,1997,11,854,78,27.9,9.5,10,82,6,1,36,3,0.73,10,12,-2,-0.21,+1.09,6.0,10.0,-4.0,-0.42,+0.31,Matches
2563,Andrea Petagna,it ITA,FW,Monza,it Serie A,29-308,1995,10,296,30,9.7,3.3,2,76,1,8,18,14,0.50,0,6,-6,-1.82,-0.91,1.3,4.1,-2.9,-0.87,-0.25,Matches
2564,Prosper Peter,ng NGA,MF,Angers,fr Ligue 1,17-268,2007,1,20,20,0.7,0.2,0,,0,1,20,0,0.00,0,0,0,0.00,+0.68,0.0,0.0,0.0,+0.14,+0.74,Matches
2565,Denis Petrić,rs SRB,GK,Lens,fr Ligue 1,36-345,1988,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
2566,Léo Pétrot,fr FRA,DF,Saint-Étienne,fr Ligue 1,28-019,1997,28,2364,84,82.1,26.3,26,89,21,2,31,1,0.72,32,62,-30,-1.14,+0.78,31.3,57.6,-26.3,-1.00,+0.49,Matches
2567,Đorđe Petrović,rs SRB,GK,Strasbourg,fr Ligue 1,25-208,1999,29,2610,90,90.6,29.0,29,90,29,0,,0,1.83,46,33,+13,+0.45,+0.11,42.4,47.6,-5.2,-0.18,+0.14,Matches
2568,Giuseppe Pezzella,it ITA,"DF,FW",Empoli,it Serie A,27-156,1997,31,2518,81,82.3,28.0,30,83,18,1,34,2,0.74,22,40,-18,-0.64,+0.85,25.6,34.8,-9.1,-0.33,+0.91,Matches
2569,Valentín Pezzolesi,es ESP,DF,Las Palmas,es La Liga,18-018,2007,1,6,6,0.2,0.1,0,,0,1,6,3,0.00,0,1,-1,-15.00,-14.56,0.1,0.1,0.0,+0.73,+1.52,Matches
2570,Luca Philipp,de GER,GK,Hoffenheim,de Bundesliga,24-157,2000,6,540,90,18.8,6.0,6,90,6,0,,26,1.00,11,15,-4,-0.67,-0.13,9.6,11.3,-1.7,-0.28,+0.14,Matches
2571,Maximilian Philipp,de GER,"MF,FW",Freiburg,de Bundesliga,31-064,1994,2,17,9,0.6,0.2,0,,0,2,9,12,3.00,0,2,-2,-10.59,-10.56,0.1,1.7,-1.6,-8.70,-8.82,Matches
2572,Tim Philipp,de GER,GK,Hoffenheim,de Bundesliga,19-134,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2573,Kalvin Phillips,eng ENG,MF,Ipswich Town,eng Premier League,29-153,1995,19,1237,65,39.3,13.7,14,82,6,5,19,6,0.68,12,29,-17,-1.24,-0.11,9.8,26.7,-16.8,-1.23,-0.22,Matches
2574,Jaden Philogene Bidace,eng ENG,"FW,MF",Aston Villa,eng Premier League,23-085,2002,11,332,30,10.5,3.7,2,78,1,9,20,3,1.64,2,5,-3,-0.81,-1.10,4.7,4.7,0.0,-0.01,-0.25,Matches
2575,Jaden Philogene Bidace,eng ENG,"FW,DF",Ipswich Town,eng Premier League,23-085,2002,10,474,47,15.0,5.3,5,81,2,5,14,1,0.40,3,17,-14,-2.66,-1.75,4.5,9.5,-4.9,-0.94,+0.18,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
2576,Edoardo Piana,it ITA,GK,Udinese,it Serie A,21-217,2003,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
2577,Pica,es ESP,DF,Alavés,es La Liga,23-123,2002,8,487,61,15.9,5.4,5,88,4,3,16,23,1.00,6,7,-1,-0.18,+0.16,5.8,6.4,-0.6,-0.12,+0.01,Matches
2578,Roberto Piccoli,it ITA,FW,Cagliari,it Serie A,24-097,2001,34,2857,84,90.7,31.7,34,84,16,0,,0,0.88,31,49,-18,-0.57,-1.49,32.8,47.6,-14.8,-0.47,-1.85,Matches
2579,Benedikt Pichler,at AUT,FW,Holstein Kiel,de Bundesliga,27-288,1997,17,773,45,27.7,8.6,7,78,5,10,23,4,0.53,9,23,-14,-1.63,-0.96,10.2,17.3,-7.0,-0.82,-0.35,Matches
2580,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,31-058,1994,35,3150,90,100.0,35.0,35,90,35,0,,0,1.11,36,43,-7,-0.20,,36.9,43.1,-6.2,-0.18,,Matches
2581,Amos Pieper,de GER,DF,Werder Bremen,de Bundesliga,27-107,1998,21,1324,63,46.0,14.7,14,83,7,7,24,9,1.57,18,28,-10,-0.68,-0.91,20.4,22.5,-2.1,-0.14,-0.26,Matches
2582,Marvin Pieringer,de GER,"FW,MF",Heidenheim,de Bundesliga,25-212,1999,29,2034,70,70.6,22.6,24,77,6,5,39,0,0.79,24,36,-12,-0.53,+1.06,25.6,34.1,-8.5,-0.38,+0.57,Matches
2583,Nicholas Pierini,it ITA,MF,Venezia,it Serie A,26-271,1998,2,83,42,2.6,0.9,0,,0,2,42,0,0.50,0,1,-1,-1.08,-0.50,0.9,1.2,-0.4,-0.43,+0.16,Matches
2584,Santiago Pierotti,ar ARG,FW,Lecce,it Serie A,24-031,2001,33,1812,55,57.5,20.1,21,72,4,12,26,1,0.82,14,31,-17,-0.84,+0.23,17.7,33.5,-15.9,-0.79,-0.36,Matches
2585,Balthazar Pierret,fr FRA,MF,Lecce,it Serie A,24-354,2000,28,1614,58,51.2,17.9,19,72,5,9,28,1,0.68,11,36,-25,-1.39,-0.93,15.4,30.7,-15.3,-0.85,-0.45,Matches
2586,Andrea Pinamonti,it ITA,FW,Genoa,it Serie A,25-350,1999,33,2594,79,84.8,28.8,30,83,18,3,35,0,1.15,23,33,-10,-0.35,+0.04,25.2,34.5,-9.3,-0.32,-0.59,Matches
2587,Ethan Pinnock,jm JAM,DF,Brentford,eng Premier League,31-340,1993,22,1913,87,62.5,21.3,21,90,20,1,31,5,1.50,40,35,+5,+0.24,0.00,31.4,33.9,-2.4,-0.11,-0.30,Matches
2588,Yeremi Pino,es ESP,MF,Villarreal,es La Liga,22-196,2002,30,1661,55,54.3,18.5,21,69,0,9,24,1,1.63,34,25,+9,+0.49,+0.23,32.4,19.9,+12.5,+0.68,+0.32,Matches
2589,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,35-049,1990,0,,,,,0,,0,0,,34,,,,,,,,,,,,Matches
2590,Nicola Pintus,it ITA,DF,Cagliari,it Serie A,19-344,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2591,Niccolò Pisilli,it ITA,MF,Roma,it Serie A,20-223,2004,25,1166,47,38.1,13.0,11,77,5,14,23,8,1.92,19,13,+6,+0.46,-0.06,17.9,14.2,+3.7,+0.29,-0.15,Matches
2592,Tommaso Pittino,it ITA,DF,Genoa,it Serie A,20-110,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2593,Damián Pizarro,cl CHI,"FW,MF",Udinese,it Serie A,20-037,2005,2,16,8,0.5,0.2,0,,0,2,8,19,0.00,0,1,-1,-5.63,-5.34,0.5,0.2,+0.3,+1.70,+2.05,Matches
2594,Semuel Pizzignacco,it ITA,GK,Monza,it Serie A,23-245,2001,5,384,77,12.5,4.3,4,90,4,1,24,29,0.40,2,7,-5,-1.17,-0.20,2.9,5.6,-2.7,-0.63,+0.01,Matches
2595,Francesco Plaia,it ITA,GK,Torino,it Serie A,19-036,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2596,Alassane Pléa,fr FRA,"MF,FW",Gladbach,de Bundesliga,32-055,1993,28,1797,64,62.4,20.0,23,74,5,5,19,2,1.25,40,32,+8,+0.40,+0.98,30.5,33.3,-2.7,-0.14,+0.57,Matches
2597,Xavi Pleguezuelo,es ESP,DF,Betis,es La Liga,22-110,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2598,Elia Plicco,it ITA,MF,Parma,it Serie A,18-092,2007,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
2599,Tommaso Pobega,it ITA,MF,Bologna,it Serie A,25-293,1999,18,1062,59,34.7,11.8,12,75,6,6,27,9,1.78,16,13,+3,+0.25,-0.29,15.7,9.8,+5.8,+0.49,+0.15,Matches
2600,Daniel Podence,pt POR,"MF,FW",Wolves,eng Premier League,29-195,1995,2,48,24,1.5,0.5,0,,0,2,24,0,0.00,0,2,-2,-3.75,-3.49,0.3,0.8,-0.5,-0.93,-0.56,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
2601,Joel Pohjanpalo,fi FIN,FW,Venezia,it Serie A,30-233,1994,20,1603,80,50.9,17.8,19,83,6,1,21,0,0.75,18,29,-11,-0.62,-0.04,18.3,28.8,-10.5,-0.59,-0.01,Matches
2602,Matteo Politano,it ITA,"FW,MF",Napoli,it Serie A,31-274,1993,34,2578,76,81.8,28.6,31,81,3,3,26,0,2.18,45,21,+24,+0.84,-0.11,37.7,24.3,+13.4,+0.47,-0.57,Matches
2603,Alfie Pond,eng ENG,DF,Wolves,eng Premier League,21-064,2004,1,1,1,0.0,0.0,0,,0,1,1,7,3.00,0,0,0,0.00,+0.31,0.0,0.0,0.0,0.00,+0.38,Matches
2604,Marin Pongračić,hr CRO,DF,Fiorentina,it Serie A,27-235,1997,16,1159,72,37.9,12.9,12,86,8,4,32,8,1.88,21,12,+9,+0.70,+0.23,12.0,15.4,-3.5,-0.27,-0.71,Matches
2605,Nick Pope,eng ENG,GK,Newcastle Utd,eng Premier League,33-015,1992,24,2160,90,70.6,24.0,24,90,24,0,,3,1.71,42,32,+10,+0.42,-0.68,37.6,31.5,+6.0,+0.25,-0.69,Matches
2606,Bohdan Popov,ua UKR,MF,Empoli,it Serie A,22-095,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2607,Finn Porath,de GER,"DF,MF",Holstein Kiel,de Bundesliga,28-070,1997,29,1928,66,69.1,21.4,20,81,9,9,35,0,0.66,29,58,-29,-1.35,-1.35,23.4,37.7,-14.3,-0.67,-0.32,Matches
2608,Jackson Porozo,ec ECU,DF,Leganés,es La Liga,24-273,2000,0,,,,,0,,0,0,,18,,,,,,,,,,,,Matches
2609,Pedro Porro,es ESP,DF,Tottenham,eng Premier League,25-233,1999,31,2463,79,80.5,27.4,26,90,23,5,26,3,1.19,53,41,+12,+0.44,+1.34,46.0,45.5,+0.6,+0.02,+0.22,Matches
2610,Jack Porter,eng ENG,GK,Arsenal,eng Premier League,16-293,2008,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2611,Portu,es ESP,"FW,MF",Girona,es La Liga,32-348,1992,22,477,22,16.1,5.3,2,71,0,20,17,3,0.86,8,9,-1,-0.19,+0.21,7.6,7.8,-0.2,-0.04,+0.14,Matches
2612,Stefan Posch,at AUT,DF,Bologna,it Serie A,27-355,1997,14,714,51,23.3,7.9,7,88,6,7,14,6,1.79,14,15,-1,-0.13,-0.74,10.1,9.8,+0.3,+0.03,-0.47,Matches
2613,Stefan Posch,at AUT,DF,Atalanta,it Serie A,27-355,1997,4,342,86,11.2,3.8,4,86,3,0,,0,2.00,10,0,+10,+2.63,+1.77,6.2,3.5,+2.8,+0.73,+0.04,Matches
2614,Nicolò Postiglione,it ITA,DF,Monza,it Serie A,20-018,2005,0,,,,,0,,0,0,,18,,,,,,,,,,,,Matches
2615,Tom Pouilly,fr FRA,"DF,MF",Lens,fr Ligue 1,21-320,2003,7,113,16,4.1,1.3,0,,0,7,16,11,0.86,0,5,-5,-3.98,-4.08,3.3,4.1,-0.8,-0.65,-0.88,Matches
2616,Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,de Bundesliga,30-323,1994,20,336,17,11.7,3.7,2,64,0,18,12,2,1.55,3,1,+2,+0.54,+0.39,6.6,4.8,+1.8,+0.47,+0.71,Matches
2617,Beñat Prados,es ESP,MF,Athletic Club,es La Liga,24-085,2001,27,1540,57,51.9,17.1,19,71,5,8,25,4,1.85,21,13,+8,+0.47,-0.54,23.3,17.6,+5.6,+0.33,-0.31,Matches
2618,Alexander Prass,at AUT,DF,Hoffenheim,de Bundesliga,23-343,2001,22,1521,69,52.8,16.9,18,80,7,4,20,3,1.05,23,29,-6,-0.36,+0.44,21.9,27.3,-5.3,-0.32,+0.16,Matches
2619,Matteo Prati,it ITA,MF,Cagliari,it Serie A,21-127,2003,11,553,50,17.6,6.1,8,65,0,3,12,22,0.64,4,7,-3,-0.49,-0.07,4.7,6.3,-1.5,-0.25,+0.05,Matches
2620,Abdón Prats,es ESP,"FW,MF",Mallorca,es La Liga,32-148,1992,24,456,19,15.4,5.1,3,72,1,21,11,8,1.38,7,6,+1,+0.20,+0.48,7.7,6.9,+0.8,+0.16,+0.24,Matches
2621,David Preu,de GER,"MF,DF",Union Berlin,de Bundesliga,20-190,2004,3,33,11,1.1,0.4,0,,0,3,11,2,1.00,1,0,+1,+2.73,+3.20,0.2,0.6,-0.5,-1.25,-0.98,Matches
2622,Grischa Prömel,de GER,MF,Hoffenheim,de Bundesliga,30-115,1995,2,174,87,6.0,1.9,2,87,1,0,,0,1.50,4,5,-1,-0.52,+0.05,4.4,4.1,+0.3,+0.16,+0.59,Matches
2623,Ivan Provedel,it ITA,GK,Lazio,it Serie A,31-048,1994,29,2610,90,85.3,29.0,29,90,29,0,,5,1.76,51,42,+9,+0.31,-0.29,44.5,32.1,+12.4,+0.43,-0.02,Matches
2624,Ivan Prtajin,hr CRO,FW,Union Berlin,de Bundesliga,28-355,1996,5,161,32,5.6,1.8,2,58,0,3,15,6,0.80,1,1,0,0.00,+0.46,2.3,2.0,+0.3,+0.17,+0.48,Matches
2625,Javi Puado,es ESP,"FW,MF",Espanyol,es La Liga,26-344,1998,30,2568,86,86.5,28.5,30,86,18,0,,0,1.10,27,35,-8,-0.28,-0.50,23.8,42.7,-18.9,-0.66,-0.21,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
2626,Tymoteusz Puchacz,pl POL,DF,Holstein Kiel,de Bundesliga,26-101,1999,10,396,40,14.2,4.4,5,54,0,5,25,4,0.40,6,10,-4,-0.91,+0.03,5.4,7.3,-1.8,-0.42,+0.17,Matches
2627,Diego Pugno,it ITA,FW,Juventus,it Serie A,18-301,2006,1,7,7,0.2,0.1,0,,0,1,7,1,1.00,0,1,-1,-12.86,-13.48,0.1,0.8,-0.8,-9.84,-10.31,Matches
2628,Víctor Puig,es ESP,GK,Las Palmas,es La Liga,25-264,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2629,Christian Pulisic,us USA,"FW,MF",Milan,it Serie A,26-228,1998,30,2136,71,69.8,23.7,25,80,9,5,30,0,1.63,42,27,+15,+0.63,+0.63,46.4,26.9,+19.5,+0.82,+0.82,Matches
2630,Jarell Quansah,eng ENG,DF,Liverpool,eng Premier League,22-095,2003,11,315,29,10.3,3.5,2,68,1,9,20,23,2.45,10,6,+4,+1.14,-0.30,7.0,5.0,+2.0,+0.57,-0.86,Matches
2631,Leopold Querfeld,at AUT,DF,Union Berlin,de Bundesliga,21-135,2003,25,1567,63,54.4,17.4,15,87,12,10,26,6,1.16,20,31,-11,-0.63,-0.43,18.5,25.6,-7.0,-0.40,-0.26,Matches
2632,Dani Raba,es ESP,"FW,MF",Leganés,es La Liga,29-187,1995,24,1545,64,52.0,17.2,19,76,6,5,20,5,0.96,16,22,-6,-0.35,+0.47,17.2,27.0,-9.8,-0.57,+0.31,Matches
2633,Alessio Raballo,cu CUB,FW,Torino,it Serie A,18-237,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2634,Adrien Rabiot,fr FRA,MF,Marseille,fr Ligue 1,30-031,1995,26,2215,85,79.4,24.6,24,90,24,2,28,0,1.73,50,35,+15,+0.61,-0.64,47.5,32.8,+14.8,+0.60,+0.81,Matches
2635,Ionuț Radu,ro ROU,GK,Venezia,it Serie A,27-341,1997,12,1080,90,34.3,12.0,12,90,12,0,,0,0.83,6,11,-5,-0.42,+0.28,11.0,16.6,-5.6,-0.47,+0.18,Matches
2636,Rafa,es ESP,GK,Sevilla,es La Liga,21-270,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2637,Hamza Rafia,tn TUN,MF,Lecce,it Serie A,26-032,1999,18,1058,59,33.6,11.8,14,70,2,4,21,13,0.78,7,16,-9,-0.77,+0.27,10.8,18.6,-7.8,-0.66,-0.04,Matches
2638,Hákon Rafn Valdimarsson,is ISL,GK,Brentford,eng Premier League,23-203,2001,2,145,73,4.7,1.6,1,90,1,1,55,32,0.50,0,2,-2,-1.24,-1.55,3.1,1.5,+1.7,+1.03,+1.08,Matches
2639,Arnau Rafús,es ESP,GK,Valladolid,es La Liga,22-007,2003,1,90,90,2.9,1.0,1,90,1,0,,9,0.00,1,2,-1,-1.00,+0.73,0.7,0.7,0.0,+0.03,+1.00,Matches
2640,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,33-208,1991,31,2757,89,92.8,30.6,31,89,29,0,,0,1.32,27,32,-5,-0.16,+0.68,33.2,34.2,-0.9,-0.03,+0.19,Matches
2641,Antonio Raimondo,it ITA,"FW,DF",Venezia,it Serie A,21-047,2004,9,94,10,3.0,1.0,0,,0,9,10,6,0.22,0,0,0,0.00,+0.62,0.6,1.1,-0.5,-0.48,+0.11,Matches
2642,Samuel Rak-Sakyi,eng ENG,MF,Chelsea,eng Premier League,20-038,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2643,Ylber Ramadani,al ALB,MF,Lecce,it Serie A,29-022,1996,27,1689,63,53.6,18.8,20,76,6,7,23,7,0.93,9,33,-24,-1.28,-0.72,16.3,30.2,-14.0,-0.74,-0.24,Matches
2644,Benito Ramírez,es ESP,"DF,MF",Las Palmas,es La Liga,29-297,1995,17,388,23,12.7,4.3,1,77,0,16,19,9,0.94,7,8,-1,-0.23,+0.27,5.9,9.3,-3.3,-0.78,+0.01,Matches
2645,Sandro Ramírez,es ESP,"FW,MF",Las Palmas,es La Liga,29-299,1995,29,1923,66,62.8,21.4,24,74,5,5,29,0,1.00,26,32,-6,-0.28,+0.51,20.9,38.4,-17.6,-0.82,-0.10,Matches
2646,Jacobo Ramón,es ESP,DF,Real Madrid,es La Liga,20-118,2005,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
2647,Pablo Ramon,es ESP,DF,Espanyol,es La Liga,23-308,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2648,Gonçalo Ramos,pt POR,FW,Paris S-G,fr Ligue 1,23-318,2001,20,959,48,33.3,10.7,11,71,4,9,20,0,2.30,28,13,+15,+1.41,-0.33,29.1,10.6,+18.5,+1.74,+0.08,Matches
2649,Robert Ramsak,de GER,FW,RB Leipzig,de Bundesliga,18-188,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2650,Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,26-355,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
2651,Aaron Ramsdale,eng ENG,GK,Southampton,eng Premier League,26-355,1998,27,2430,90,77.1,27.0,27,90,27,0,,0,0.37,20,62,-42,-1.56,+0.32,23.1,58.2,-35.0,-1.30,+0.24,Matches
2652,Jacob Ramsey,eng ENG,"FW,MF",Aston Villa,eng Premier League,23-341,2001,27,1516,56,48.1,16.8,18,67,2,9,34,0,1.81,24,24,0,0.00,-0.33,23.4,22.3,+1.1,+0.06,-0.29,Matches
2653,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,26-011,1999,33,2801,85,91.5,31.1,32,86,25,1,45,0,1.76,51,30,+21,+0.67,+1.37,40.2,31.3,+8.9,+0.29,+1.34,Matches
2654,Grant Ranos,am ARM,FW,Gladbach,de Bundesliga,21-288,2003,2,20,10,0.7,0.2,0,,0,2,10,5,0.00,1,2,-1,-4.50,-4.56,0.4,1.8,-1.5,-6.58,-6.28,Matches
2655,Lilian Raolisoa,fr FRA,"DF,FW",Angers,fr Ligue 1,24-322,2000,26,1081,42,38.7,12.0,11,70,4,15,21,1,0.88,12,21,-9,-0.75,-0.12,13.2,23.5,-10.4,-0.86,-0.43,Matches
2656,Raphinha,br BRA,"FW,MF",Barcelona,es La Liga,28-141,1996,32,2506,78,81.9,27.8,28,85,20,4,35,1,2.28,75,25,+50,+1.80,+0.50,66.6,29.3,+37.4,+1.34,-0.24,Matches
2657,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,eng Premier League,27-185,1997,15,978,65,32.0,10.9,12,74,4,3,31,1,1.27,15,9,+6,+0.55,+1.16,15.2,14.5,+0.7,+0.06,+0.20,Matches
2658,Marcus Rashford,eng ENG,FW,Aston Villa,eng Premier League,27-185,1997,10,444,44,14.1,4.9,4,68,0,6,29,0,2.00,7,6,+1,+0.20,+0.04,8.9,6.9,+2.0,+0.41,+0.23,Matches
2659,Giacomo Raspadori,it ITA,"FW,MF",Napoli,it Serie A,25-075,2000,23,872,38,27.7,9.7,8,80,2,15,16,12,1.96,11,12,-1,-0.10,-1.33,12.3,8.2,+4.2,+0.43,-0.19,Matches
2660,Andrei Ratiu,ro ROU,DF,Rayo Vallecano,es La Liga,26-318,1998,31,2718,88,88.8,30.2,30,89,28,1,34,1,1.29,32,38,-6,-0.20,-0.20,36.4,39.5,-3.1,-0.10,+0.23,Matches
2661,Raúl,es ESP,"FW,MF",Osasuna,es La Liga,24-182,2000,28,690,25,22.5,7.7,5,66,0,23,16,2,1.14,7,13,-6,-0.78,-0.71,8.0,14.9,-6.9,-0.89,-0.75,Matches
2662,David Raum,de GER,DF,RB Leipzig,de Bundesliga,27-012,1998,21,1693,81,58.8,18.8,20,84,14,1,9,1,1.50,31,23,+8,+0.43,+0.58,26.1,27.1,-1.0,-0.05,+0.25,Matches
2663,Federico Ravaglia,it ITA,GK,Bologna,it Serie A,25-174,1999,11,966,88,31.6,10.7,10,90,10,1,66,23,1.64,12,11,+1,+0.09,-0.51,10.1,8.0,+2.1,+0.19,-0.29,Matches
2664,Rayan Raveloson,mg MAD,"MF,DF",Auxerre,fr Ligue 1,28-108,1997,13,724,56,25.9,8.0,7,83,5,6,24,3,1.31,13,17,-4,-0.50,-0.67,11.9,16.3,-4.4,-0.55,-0.15,Matches
2665,Noah Raveyre,fr FRA,GK,Milan,it Serie A,19-316,2005,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
2666,David Raya,es ESP,GK,Arsenal,eng Premier League,29-231,1995,35,3150,90,100.0,35.0,35,90,35,0,,0,1.91,64,31,+33,+0.94,,54.4,29.9,+24.5,+0.70,,Matches
2667,Naj Razi,ie IRL,FW,Como,it Serie A,18-188,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2668,Gabriele Re Cecconi,it ITA,DF,Inter,it Serie A,19-009,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
