Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
485,Patrick Sequeira,cr CRC,GK,Casa Pia,26-065,1999,31.0,5,0.16,2,3,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
486,Serginho,pt POR,MF,Santa Clara,25-155,1999,12.9,33,2.55,24,6,0,1,2,0,3,0.23,1,1,0,0,1,0,Matches
487,Guilherme Serrão,pt POR,"MF,DF",Estrela,21-233,2003,6.5,10,1.55,7,1,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
488,André Seruca,pt POR,"MF,DF",Farense,24-188,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
489,Naziru Shuabiu,ng NGA,FW,Rio Ave,21-084,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
490,Sidney,br BRA,DF,Santa Clara,28-108,1997,25.6,31,1.21,21,3,0,4,3,0,2,0.08,1,0,0,1,0,0,Matches
491,Alysson Silva,br BRA,DF,Santa Clara,22-221,2002,1.8,2,1.10,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
492,António Silva,pt POR,DF,Benfica,21-187,2003,20.6,24,1.16,18,2,0,2,1,1,5,0.24,3,0,0,1,1,0,Matches
493,Gustavo da Silva,br BRA,FW,Vitória,25-338,1999,8.4,17,2.02,10,0,2,3,2,0,4,0.47,1,0,1,1,1,0,Matches
494,Joel silva,pt POR,"MF,DF",Boavista,22-083,2003,23.6,42,1.78,26,6,2,2,5,1,4,0.17,1,1,1,0,1,0,Matches
495,José Silva,pt POR,DF,Sporting CP,19-258,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
496,Luís Manuel Costa Silva,pt POR,MF,AVS Futebol,32-218,1992,5.2,4,0.78,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
497,Raul Silva,br BRA,DF,Farense,35-182,1989,5.2,9,1.74,9,0,0,0,0,0,1,0.19,1,0,0,0,0,0,Matches
498,Rui Silva,pt POR,GK,Sporting CP,31-087,1994,15.0,3,0.20,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
499,Tiago Silva,pt POR,MF,Vitória,31-337,1993,24.8,100,4.02,51,37,2,5,5,0,9,0.36,4,5,0,0,0,0,Matches
500,Tomás Silva,pt POR,"DF,MF",Boavista,18-345,2006,1.0,1,1.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
501,David Simão,pt POR,MF,Arouca,34-355,1990,19.7,67,3.40,48,13,0,2,3,1,3,0.15,3,0,0,0,0,0,Matches
502,João Simões,pt POR,MF,Sporting CP,18-119,2007,4.4,15,3.41,11,1,1,0,0,2,1,0.23,1,0,0,0,0,0,Matches
503,Sphephelo Sithole,za RSA,"FW,MF",Gil Vicente FC,26-063,1999,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
504,Filipe Soares,pt POR,MF,Farense,25-350,1999,6.5,12,1.86,8,0,2,1,1,0,2,0.31,1,0,1,0,0,0,Matches
505,Lucas Soares,br BRA,"MF,DF",Santa Clara,27-001,1998,16.4,33,2.01,21,6,2,1,1,2,4,0.24,3,0,0,1,0,0,Matches
506,Rafa Soares,pt POR,DF,Famalicão,29-361,1995,21.9,71,3.24,42,28,0,0,0,1,7,0.32,7,0,0,0,0,0,Matches
507,Samuel Soares,pt POR,GK,Benfica,22-324,2002,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
508,Alexandre Sola,ad AND,MF,Estrela,21-142,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
509,Djibril Soumaré,sn SEN,MF,Nacional,22-118,2003,19.4,45,2.32,30,0,4,3,6,2,2,0.10,0,0,0,0,1,1,Matches
510,André Sousa,pt POR,MF,Nacional,34-300,1990,1.2,11,9.08,5,4,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
511,Dyego Sousa,pt POR,FW,Nacional,35-233,1989,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
512,Gerson Sousa,pt POR,"FW,MF",Estrela,22-360,2002,0.7,1,1.45,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
513,Miguel Sousa,pt POR,"MF,FW",Casa Pia,26-228,1998,11.7,32,2.74,26,1,0,1,4,0,1,0.09,1,0,0,0,0,0,Matches
514,Valentim Sousa,pt POR,FW,Rio Ave,20-080,2005,0.9,1,1.06,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
515,Vasco Sousa,pt POR,MF,Porto,22-032,2003,4.3,11,2.35,9,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
516,Fabiano Souza,br BRA,DF,Moreirense,25-052,2000,7.8,5,0.64,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
517,Gabriel Airton de Souza,br BRA,"FW,MF",Moreirense,29-037,1996,10.1,25,2.47,12,0,7,2,4,0,5,0.49,1,0,3,0,1,0,Matches
518,Jerry St. Juste,nl NED,DF,Sporting CP,28-198,1996,5.6,7,1.25,6,0,0,1,0,0,2,0.36,1,0,0,1,0,0,Matches
519,Max Svensson,es ESP,"FW,MF",Casa Pia,,,9.4,35,3.73,17,0,4,5,7,2,4,0.43,3,0,0,1,0,0,Matches
520,Morlaye Sylla,gn GUI,"FW,MF",Arouca,26-282,1998,25.3,88,3.48,67,1,8,10,2,0,5,0.20,4,0,0,1,0,0,Matches
521,Sidnei Tavares,pt POR,MF,Moreirense,23-218,2001,14.4,13,0.90,11,0,0,0,2,0,1,0.07,1,0,0,0,0,0,Matches
522,Tomás Tavares,pt POR,DF,AVS Futebol,24-059,2001,8.8,8,0.91,6,1,0,0,1,0,1,0.11,1,0,0,0,0,0,Matches
523,Duplexe Tchamba,cm CMR,DF,Casa Pia,26-299,1998,18.2,18,0.99,16,0,0,1,1,0,3,0.17,3,0,0,0,0,0,Matches
524,Cédric Teguia,es ESP,FW,Moreirense,23-216,2001,8.3,21,2.53,15,3,1,0,1,1,2,0.24,2,0,0,0,0,0,Matches
525,João Teixeira,pt POR,MF,Gil Vicente FC,31-088,1994,3.5,17,4.81,13,3,0,1,0,0,1,0.28,0,1,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
526,Jorge Teixeira,pt POR,DF,AVS Futebol,38-251,1986,7.9,4,0.51,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
527,Nigel Thomas,nl NED,"FW,MF",Nacional,24-093,2001,7.0,18,2.97,15,2,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
528,Demir Tıknaz,tr TUR,MF,Rio Ave,20-261,2004,20.1,39,1.94,32,1,0,1,2,3,4,0.20,4,0,0,0,0,0,Matches
529,Tomané,pt POR,FW,Farense,32-194,1992,18.3,36,1.97,21,1,1,1,12,0,3,0.16,1,0,1,0,1,0,Matches
530,Tomé,pt POR,GK,Boavista,18-140,2006,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
531,João Tomé,pt POR,"DF,MF",Rio Ave,22-082,2003,6.6,12,1.83,11,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
532,Mirko Topić,rs SRB,MF,Famalicão,24-089,2001,25.3,44,1.74,38,0,2,0,2,2,6,0.24,6,0,0,0,0,0,Matches
533,Diogo Travassos,pt POR,"MF,DF",Estrela,21-035,2004,17.2,39,2.27,19,8,4,3,4,1,3,0.17,1,0,1,0,1,0,Matches
534,Alfonso Trezza,uy URU,"FW,MF",Arouca,25-317,1999,25.9,52,2.01,38,0,1,5,5,3,5,0.19,2,0,0,1,2,0,Matches
535,Francisco Trincão,pt POR,"MF,FW",Sporting CP,25-127,1999,30.8,157,5.10,98,8,23,16,9,3,29,0.94,18,1,5,4,1,0,Matches
536,Anatolii Trubin,ua UKR,GK,Benfica,23-277,2001,30.0,3,0.10,1,2,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
537,Ulisses,br BRA,DF,Nacional,25-219,1999,28.4,19,0.67,15,0,0,3,0,1,5,0.18,3,0,0,1,0,1,Matches
538,Tomáš Vaclík,cz CZE,GK,Boavista,36-037,1989,9.0,1,0.11,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
539,João Valido,pt POR,GK,Arouca,25-063,2000,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
540,Alan Varela,ar ARG,MF,Porto,23-305,2001,23.3,61,2.71,45,11,0,3,1,1,10,0.44,6,2,0,1,1,0,Matches
541,Bruno Varela,cv CPV,GK,Vitória,30-182,1994,32.0,3,0.09,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
542,Nilton Varela,pt POR,"DF,MF",Estrela,23-345,2001,22.5,21,0.94,17,1,1,1,1,0,2,0.09,2,0,0,0,0,0,Matches
543,João Vasconcelos,pt POR,MF,Braga,20-068,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
544,Danilo Veiga,pt POR,"DF,MF",Estrela,22-222,2002,14.2,25,1.76,18,3,1,0,3,0,3,0.21,3,0,0,0,0,0,Matches
545,Eric Veiga,lu LUX,"DF,MF",AVS Futebol,28-076,1997,3.3,5,1.51,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
546,Jhon Velásquez,co COL,"FW,MF",Farense,30-003,1995,0.2,3,18.00,2,1,0,0,0,0,1,6.00,1,0,0,0,0,0,Matches
547,Ricardo Velho,pt POR,GK,Farense,26-258,1998,28.0,8,0.29,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
548,Frederico Venâncio,pt POR,DF,Santa Clara,32-090,1993,19.1,18,0.94,16,2,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
549,Paulo Victor,br BRA,"DF,MF",Farense,24-022,2001,16.0,26,1.62,14,6,1,0,3,2,1,0.06,1,0,0,0,0,0,Matches
550,Fabio Vieira,pt POR,"MF,FW",Porto,24-340,2000,18.2,88,4.70,49,20,1,7,9,2,10,0.53,6,2,0,1,1,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
551,Gabriel Vieira,br BRA,FW,Santa Clara,23-044,2002,29.7,96,3.24,41,20,14,7,12,2,6,0.20,2,2,0,1,1,0,Matches
552,Mikel Villanueva,ve VEN,DF,Vitória,32-021,1993,13.9,13,0.93,11,0,0,1,1,0,3,0.22,2,0,0,1,0,0,Matches
553,Marcos Vinicios Sorriso,br BRA,"FW,MF",Famalicão,24-071,2001,20.9,67,3.20,41,12,3,6,4,1,8,0.38,5,0,1,0,2,0,Matches
554,Vinícius,br BRA,"FW,MF",Santa Clara,25-363,1999,23.2,50,2.16,31,0,7,5,5,2,1,0.04,1,0,0,0,0,0,Matches
555,Bernardo Vital,pt POR,MF,Estoril,24-127,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
556,Zé Vitor,br BRA,DF,Nacional,24-085,2001,28.7,30,1.04,19,1,0,9,0,1,1,0.03,1,0,0,0,0,0,Matches
557,Steven Vitória,ca CAN,DF,Boavista,38-114,1987,2.3,2,0.85,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
558,Marious Vrousai,gr GRE,"DF,MF",Rio Ave,26-307,1998,27.3,56,2.05,39,6,3,5,2,1,5,0.18,3,0,1,1,0,0,Matches
559,Ilija Vukotić,me MNE,MF,Boavista,26-118,1999,19.5,50,2.56,34,4,1,3,6,2,3,0.15,2,0,0,0,1,0,Matches
560,Wendel,br BRA,FW,Santa Clara,24-276,2000,0.9,1,1.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
561,Wendell,br BRA,DF,Porto,31-289,1993,0.3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
562,Weverson,br BRA,DF,Arouca,24-304,2000,18.9,40,2.12,29,5,2,2,2,0,2,0.11,1,1,0,0,0,0,Matches
563,Xeka,pt POR,MF,Estoril,30-176,1994,10.4,18,1.73,16,0,0,1,1,0,4,0.38,3,0,0,1,0,0,Matches
564,Güven Yalçın,tr TUR,FW,Arouca,26-107,1999,8.3,17,2.04,11,0,1,2,2,1,1,0.12,1,0,0,0,0,0,Matches
565,Fūki Yamada,jp JPN,"FW,MF",Nacional,23-299,2001,5.0,16,3.22,9,6,0,1,0,0,2,0.40,1,1,0,0,0,0,Matches
566,Zaydou Youssouf,km COM,MF,Famalicão,25-298,1999,14.8,23,1.55,18,2,1,1,0,1,1,0.07,1,0,0,0,0,0,Matches
567,Yassir Zabiri,ma MAR,"FW,MF",Famalicão,20-071,2005,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
568,Rodrigo Zalazar,uy URU,"MF,FW",Braga,25-266,1999,13.7,42,3.08,29,2,3,5,2,1,7,0.51,4,0,1,2,0,0,Matches
569,Vinícius Zanocelo,br BRA,MF,Estoril,24-095,2001,21.3,33,1.55,27,0,1,3,2,0,7,0.33,4,0,1,2,0,0,Matches
570,Ivan Zlobin,ru RUS,GK,Famalicão,28-059,1997,13.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
571,Karem Zoabi,il ISR,"FW,MF",Rio Ave,19-002,2006,2.5,5,2.04,4,0,0,0,0,1,1,0.41,1,0,0,0,0,0,Matches
572,Nermin Zolotić,ba BIH,DF,Casa Pia,31-302,1993,7.0,4,0.58,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
