Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 23_level_0,Unnamed: 24_level_0,Expected,Expected,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1480,Samuel Lino,br BRA,"MF,DF",Atlético Madrid,es La Liga,25-132,1999,14.4,547,693,78.9,8447,2009,309,349,88.5,176,217,81.1,42,62,67.7,2,2.4,1.5,-0.4,17,36,21,5,64,Matches
1481,Pol Lirola,es ESP,DF,Marseille,fr Ligue 1,27-264,1997,7.1,311,375,82.9,4530,899,165,182,90.7,124,141,87.9,9,21,42.9,2,0.7,0.6,+1.3,8,14,4,1,19,Matches
1482,Dailon Livramento,cv CPV,"FW,MF",Hellas Verona,it Serie A,24-000,2001,9.9,87,163,53.4,1151,266,52,83,62.7,23,39,59.0,3,9,33.3,1,0.9,0.9,+0.1,8,9,3,1,13,Matches
1483,Valentino Livramento,eng ENG,DF,Newcastle Utd,eng Premier League,22-173,2002,27.6,1228,1445,85.0,18159,5960,712,785,90.7,449,520,86.3,44,78,56.4,1,2.3,2.0,-1.3,21,94,23,5,136,Matches
1484,Marin Ljubicic,hr CRO,"FW,MF",Union Berlin,de Bundesliga,23-065,2002,2.5,26,48,54.2,359,88,10,19,52.6,12,19,63.2,0,0,,1,0.6,0.3,+0.4,2,2,1,0,5,Matches
1485,Javier Llabrés,es ESP,FW,Mallorca,es La Liga,22-235,2002,0.6,20,24,83.3,294,88,12,12,100.0,7,10,70.0,1,2,50.0,0,0.1,0.1,-0.1,1,0,1,1,3,Matches
1486,Diego Llorente,es ESP,DF,Betis,es La Liga,31-261,1993,28.0,1383,1595,86.7,27425,8921,407,446,91.3,819,872,93.9,147,249,59.0,0,0.3,0.4,-0.3,6,68,3,0,81,Matches
1487,Marcos Llorente,es ESP,"DF,MF",Atlético Madrid,es La Liga,30-094,1995,23.9,1158,1359,85.2,17576,4882,639,686,93.1,404,465,86.9,72,112,64.3,4,4.2,3.0,-0.2,26,77,23,13,96,Matches
1488,Gautier Lloris,fr FRA,DF,Le Havre,fr Ligue 1,29-290,1995,29.8,1262,1443,87.5,24675,9110,387,422,91.7,744,783,95.0,117,200,58.5,1,0.9,0.5,+0.1,5,86,5,1,98,Matches
1489,Giovani Lo Celso,ar ARG,"MF,FW",Betis,es La Liga,29-025,1996,13.5,617,792,77.9,10200,3518,299,346,86.4,219,268,81.7,65,115,56.5,2,4.5,4.5,-2.5,37,72,33,1,113,Matches
1490,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,30-160,1994,29.2,1585,1747,90.7,27910,6727,693,764,90.7,729,769,94.8,136,164,82.9,1,1.2,1.9,-0.2,17,110,20,1,118,Matches
1491,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,27-116,1998,27.5,1930,2187,88.2,36410,12653,782,845,92.5,893,980,91.1,233,312,74.7,2,1.8,2.2,+0.2,23,296,27,2,271,Matches
1492,Ruben Loftus-Cheek,eng ENG,MF,Milan,it Serie A,29-101,1996,8.0,256,290,88.3,3890,758,139,156,89.1,98,108,90.7,12,15,80.0,0,1.7,0.7,-1.7,13,28,6,2,37,Matches
1493,Elysée Logbo,fr FRA,FW,Le Havre,fr Ligue 1,20-363,2004,0.3,3,4,75.0,36,0,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1494,Enzo Loiodice,fr FRA,MF,Las Palmas,es La Liga,24-158,2000,5.6,266,317,83.9,4467,1005,131,149,87.9,108,126,85.7,20,28,71.4,0,0.1,0.1,-0.1,3,22,1,0,20,Matches
1495,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,27-186,1997,8.9,294,348,84.5,4403,1171,161,185,87.0,111,120,92.5,15,22,68.2,0,0.2,0.2,-0.2,4,26,1,0,40,Matches
1496,Ademola Lookman,ng NGA,"FW,MF",Atalanta,it Serie A,27-196,1997,22.6,621,854,72.7,8660,2378,400,462,86.6,155,223,69.5,38,84,45.2,5,6.4,7.3,-1.4,55,25,31,10,58,Matches
1497,Anthony Lopes,pt POR,GK,Nantes,fr Ligue 1,34-215,1990,14.4,273,452,60.4,8717,6603,32,32,100.0,118,119,99.2,123,301,40.9,0,0.0,0.0,0.0,0,4,0,0,0,Matches
1498,David López,es ESP,DF,Mallorca,es La Liga,22-090,2003,0.9,31,35,88.6,531,172,15,15,100.0,14,15,93.3,2,3,66.7,0,0.0,0.0,0.0,0,0,1,0,2,Matches
1499,David López,es ESP,DF,Girona,es La Liga,35-207,1989,24.0,1685,1838,91.7,31902,11104,539,569,94.7,1013,1054,96.1,123,192,64.1,0,0.1,0.5,-0.1,3,129,6,0,115,Matches
1500,Diego López,es ESP,"MF,FW",Valencia,es La Liga,22-356,2002,27.7,607,845,71.8,9404,2253,333,408,81.6,223,284,78.5,33,53,62.3,5,4.5,4.3,+0.5,33,35,30,7,77,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1501,Fer López,,"FW,MF",Celta Vigo,es La Liga,,,4.9,146,176,83.0,2337,569,75,85,88.2,59,69,85.5,8,12,66.7,0,1.4,1.3,-1.4,11,12,11,0,32,Matches
1502,Fermin López,es ESP,"MF,FW",Barcelona,es La Liga,21-358,2003,11.5,452,545,82.9,6889,1733,253,282,89.7,140,169,82.8,32,50,64.0,4,2.9,3.7,+1.1,22,50,18,6,63,Matches
1503,Javi López,es ESP,DF,Real Sociedad,es La Liga,23-040,2002,19.5,733,934,78.5,11878,4384,397,436,91.1,274,361,75.9,51,89,57.3,0,0.4,1.0,-0.4,5,40,14,7,62,Matches
1504,Pau López,es ESP,GK,Girona,es La Liga,30-142,1994,0.5,18,24,75.0,545,414,2,2,100.0,12,12,100.0,4,10,40.0,0,0.0,0.1,0.0,0,2,1,0,0,Matches
1505,Roberto López,es ESP,MF,Leganés,es La Liga,25-010,2000,4.4,152,205,74.1,2443,735,81,97,83.5,43,50,86.0,18,38,47.4,1,0.9,0.5,+0.1,10,22,2,1,20,Matches
1506,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,29-186,1995,16.8,922,1092,84.4,15745,4066,436,475,91.8,393,438,89.7,80,148,54.1,1,0.8,1.0,+0.2,17,94,9,1,102,Matches
1507,Iker Losada,es ESP,"FW,MF",Celta Vigo,es La Liga,23-276,2001,3.8,93,122,76.2,1379,329,55,65,84.6,31,40,77.5,4,7,57.1,0,0.3,0.6,-0.3,5,14,5,2,16,Matches
1508,Iker Losada,es ESP,"MF,FW",Betis,es La Liga,23-276,2001,3.7,107,142,75.4,1421,331,73,87,83.9,25,34,73.5,4,8,50.0,0,0.3,0.2,-0.3,6,4,5,1,14,Matches
1509,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,39-055,1986,12.0,294,386,76.2,4704,1771,131,160,81.9,127,161,78.9,18,37,48.6,0,0.4,0.6,-0.4,7,18,8,3,42,Matches
1510,Jordan Lotomba,ch SUI,"MF,DF",Nice,fr Ligue 1,26-217,1998,0.4,17,21,81.0,249,51,10,10,100.0,7,10,70.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
1511,Tom Louchet,fr FRA,"DF,MF",Nice,fr Ligue 1,22-000,2003,8.0,344,424,81.1,5339,2030,201,220,91.4,113,137,82.5,23,43,53.5,0,1.2,1.3,-1.2,14,26,9,2,31,Matches
1512,Sandi Lovrić,si SVN,MF,Udinese,it Serie A,27-037,1998,24.5,731,928,78.8,13035,3662,313,352,88.9,309,375,82.4,85,152,55.9,3,3.4,2.4,-0.4,32,79,21,4,117,Matches
1513,Pol Lozano,es ESP,MF,Espanyol,es La Liga,25-210,1999,19.3,627,748,83.8,11259,3816,259,290,89.3,291,336,86.6,61,87,70.1,0,0.5,0.9,-0.5,16,87,11,4,106,Matches
1514,Lorenzo Lucca,it ITA,FW,Udinese,it Serie A,24-236,2000,24.8,232,361,64.3,3643,376,108,175,61.7,86,114,75.4,19,25,76.0,1,1.6,0.8,-0.6,14,17,1,0,17,Matches
1515,Jhon Lucumí,co COL,DF,Bologna,it Serie A,26-312,1998,25.4,1645,1806,91.1,31264,9515,586,624,93.9,864,902,95.8,172,245,70.2,1,0.3,0.7,+0.7,7,96,0,0,93,Matches
1516,Yannik Lührs,de GER,DF,Dortmund,de Bundesliga,21-237,2003,1.4,152,166,91.6,2551,603,58,62,93.5,88,92,95.7,5,7,71.4,0,0.0,0.0,0.0,1,5,0,0,1,Matches
1517,José Luis Gayà,es ESP,DF,Valencia,es La Liga,29-344,1995,17.3,671,864,77.7,11668,3591,315,351,89.7,287,343,83.7,62,132,47.0,1,2.5,3.1,-1.5,23,40,29,22,49,Matches
1518,José Luis Palomino,ar ARG,DF,Cagliari,it Serie A,35-119,1990,10.6,465,538,86.4,8846,3265,155,168,92.3,257,279,92.1,44,70,62.9,0,0.0,0.2,0.0,1,27,2,0,31,Matches
1519,Douglas Luiz,br BRA,MF,Juventus,it Serie A,26-360,1998,5.5,366,422,86.7,6610,1547,171,186,91.9,143,159,89.9,47,69,68.1,0,0.8,1.1,-0.8,14,18,8,1,34,Matches
1520,Romelu Lukaku,be BEL,FW,Napoli,it Serie A,31-356,1993,28.9,330,467,70.7,4167,616,201,256,78.5,88,120,73.3,11,19,57.9,10,3.3,2.4,+6.7,31,14,8,1,32,Matches
1521,Castello Lukeba,fr FRA,DF,RB Leipzig,de Bundesliga,22-138,2002,16.5,1013,1187,85.3,17065,6818,462,505,91.5,488,546,89.4,52,95,54.7,0,0.2,0.5,-0.2,3,85,7,1,73,Matches
1522,Dodi Lukebakio,be BEL,FW,Sevilla,es La Liga,27-222,1997,30.4,691,935,73.9,11005,2437,404,461,87.6,208,276,75.4,65,145,44.8,2,3.9,3.9,-1.9,49,43,23,6,80,Matches
1523,Saša Lukić,rs SRB,MF,Fulham,eng Premier League,28-264,1996,24.1,1027,1171,87.7,17364,4245,486,529,91.9,450,489,92.0,78,111,70.3,2,2.6,1.3,-0.6,23,97,15,6,92,Matches
1524,Milos Lukovic,rs SRB,"FW,MF",Strasbourg,fr Ligue 1,19-167,2005,0.1,2,3,66.7,43,0,0,0,,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1525,Joe Lumley,eng ENG,GK,Southampton,eng Premier League,30-078,1995,3.0,106,151,70.2,2342,1476,42,44,95.5,42,46,91.3,21,59,35.6,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1526,Daniel Luna,co COL,MF,Mallorca,es La Liga,21-362,2003,0.2,8,13,61.5,88,16,5,6,83.3,2,5,40.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1527,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,26-082,1999,5.0,143,165,86.7,3544,2225,36,37,97.3,69,69,100.0,37,58,63.8,1,0.9,0.0,+0.1,1,1,0,0,0,Matches
1528,Massimo Luongo,au AUS,MF,Ipswich Town,eng Premier League,32-221,1992,2.2,43,57,75.4,613,135,27,30,90.0,11,16,68.8,3,7,42.9,0,0.0,0.0,0.0,0,1,0,0,5,Matches
1529,Sebastiano Luperto,it ITA,DF,Cagliari,it Serie A,28-240,1996,34.0,1262,1502,84.0,23806,7928,412,450,91.6,748,821,91.1,93,200,46.5,3,1.3,0.8,+1.7,8,85,6,1,92,Matches
1530,Zito Luvumbo,ao ANG,"FW,MF",Cagliari,it Serie A,23-056,2002,16.4,166,278,59.7,2498,740,98,129,76.0,51,92,55.4,11,26,42.3,2,2.4,1.2,-0.4,14,16,11,6,28,Matches
1531,Charalambos Lykogiannis,gr GRE,DF,Bologna,it Serie A,31-194,1993,9.6,426,593,71.8,8451,2819,160,186,86.0,209,266,78.6,52,116,44.8,4,1.5,1.8,+2.5,16,39,10,9,42,Matches
1532,Senne Lynen,be BEL,MF,Werder Bremen,de Bundesliga,26-074,1999,28.4,1017,1239,82.1,16094,4672,487,550,88.5,433,513,84.4,56,101,55.4,1,0.6,1.1,+0.4,8,76,14,0,86,Matches
1533,Mathias Løvik,no NOR,"DF,FW",Parma,it Serie A,21-149,2003,1.0,39,52,75.0,634,97,16,20,80.0,18,22,81.8,3,5,60.0,0,0.1,0.0,-0.1,1,1,1,0,1,Matches
1534,Othmane Maamma,ma MAR,"FW,MF",Montpellier,fr Ligue 1,19-210,2005,3.0,51,78,65.4,657,162,38,51,74.5,9,16,56.3,3,7,42.9,1,0.2,0.5,+0.8,3,2,2,1,2,Matches
1535,Ian Maatsen,nl NED,DF,Aston Villa,eng Premier League,23-055,2002,10.6,530,648,81.8,8558,2218,258,292,88.4,237,274,86.5,25,46,54.3,2,2.7,2.3,-0.7,18,20,15,3,40,Matches
1536,Alexis Mac Allister,ar ARG,MF,Liverpool,eng Premier League,26-131,1998,28.4,1245,1493,83.4,19843,5602,645,716,90.1,482,546,88.3,85,154,55.2,4,4.4,5.5,-0.4,43,118,34,2,170,Matches
1537,Deiver Machado,co COL,"DF,MF",Lens,fr Ligue 1,31-244,1993,18.3,722,859,84.1,9867,3180,449,482,93.2,205,259,79.2,31,53,58.5,4,2.1,2.9,+1.9,19,29,19,15,43,Matches
1538,Shuto Machino,jp JPN,"FW,MF",Holstein Kiel,de Bundesliga,25-216,1999,19.5,406,633,64.1,7143,2383,188,236,79.7,164,224,73.2,45,119,37.8,1,2.5,2.2,-1.5,24,32,17,5,54,Matches
1539,Darwin Machís,ve VEN,"MF,FW",Valladolid,es La Liga,32-086,1993,6.9,158,256,61.7,2899,860,73,87,83.9,55,86,64.0,23,63,36.5,1,0.5,0.9,+0.5,8,17,5,4,19,Matches
1540,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,26-215,1998,7.8,301,408,73.8,4965,1708,157,186,84.4,115,152,75.7,24,53,45.3,0,0.2,0.3,-0.2,6,30,7,0,46,Matches
1541,James Maddison,eng ENG,MF,Tottenham,eng Premier League,28-162,1996,20.1,1021,1256,81.3,16664,5028,481,529,90.9,424,492,86.2,75,162,46.3,7,4.2,5.9,+2.8,41,123,32,5,164,Matches
1542,Eros Maddy,nl NED,DF,Auxerre,fr Ligue 1,24-088,2001,0.2,6,6,100.0,67,22,5,5,100.0,1,1,100.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,1,Matches
1543,Noni Madueke,eng ENG,FW,Chelsea,eng Premier League,23-055,2002,19.1,452,583,77.5,6706,1677,275,318,86.5,140,184,76.1,22,39,56.4,3,3.9,2.8,-0.9,28,12,33,8,63,Matches
1544,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,27-296,1997,23.5,648,929,69.8,11194,4772,324,363,89.3,240,342,70.2,75,174,43.1,1,4.0,3.1,-3.0,27,44,30,22,66,Matches
1545,Gabriel Magalhães,br BRA,DF,Arsenal,eng Premier League,27-136,1997,26.3,1480,1641,90.2,25788,7938,598,617,96.9,782,830,94.2,83,154,53.9,1,0.9,1.2,+0.1,13,145,8,0,126,Matches
1546,Soungoutou Magassa,fr FRA,MF,Monaco,fr Ligue 1,21-208,2003,10.7,491,582,84.4,8548,2538,222,249,89.2,220,240,91.7,38,61,62.3,1,0.9,0.6,+0.1,6,64,10,2,59,Matches
1547,Edmond-Paris Maghoma,eng ENG,"MF,FW",Brentford,eng Premier League,23-361,2001,1.3,76,84,90.5,1259,343,38,40,95.0,29,31,93.5,6,7,85.7,0,0.1,0.0,-0.1,1,2,0,0,13,Matches
1548,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,29-212,1995,11.8,317,393,80.7,6348,2269,100,119,84.0,184,201,91.5,32,67,47.8,0,0.0,0.1,0.0,1,22,0,0,31,Matches
1549,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,26-339,1998,23.6,824,977,84.3,13397,3212,406,451,90.0,353,401,88.0,47,79,59.5,0,0.4,0.6,-0.4,6,64,6,1,77,Matches
1550,Frank Magri,cm CMR,"FW,MF",Toulouse,fr Ligue 1,25-242,1999,15.1,157,226,69.5,2075,378,89,118,75.4,51,65,78.5,4,11,36.4,0,0.4,0.9,-0.4,5,13,5,0,22,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1551,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,32-060,1993,16.5,812,942,86.2,15170,5135,302,329,91.8,433,476,91.0,67,115,58.3,0,0.3,0.2,-0.3,6,42,3,0,43,Matches
1552,Jon Magunazelaia,es ESP,MF,Real Sociedad,es La Liga,24-295,2000,0.1,7,13,53.8,117,30,3,7,42.9,4,4,100.0,0,0,,0,0.0,0.1,0.0,0,0,0,0,1,Matches
1553,Arne Maier,de GER,MF,Augsburg,de Bundesliga,26-116,1999,9.4,391,514,76.1,6930,1857,179,211,84.8,156,187,83.4,47,84,56.0,0,1.4,2.3,-1.4,23,33,7,2,34,Matches
1554,Mike Maignan,fr FRA,GK,Milan,it Serie A,29-305,1995,32.6,1176,1366,86.1,29287,18868,195,199,98.0,692,695,99.6,286,465,61.5,0,0.8,0.2,-0.8,5,17,0,0,4,Matches
1555,Patrick Mainka,de GER,DF,Heidenheim,de Bundesliga,30-179,1994,32.0,1325,1558,85.0,26523,11367,394,447,88.1,780,855,91.2,140,217,64.5,1,0.3,0.6,+0.7,7,84,5,0,97,Matches
1556,Kobbie Mainoo,eng ENG,MF,Manchester Utd,eng Premier League,20-015,2005,15.7,627,728,86.1,8304,2079,398,433,91.9,157,179,87.7,28,39,71.8,0,1.6,1.3,-1.6,14,45,9,0,56,Matches
1557,Ainsley Maitland-Niles,eng ENG,DF,Lyon,fr Ligue 1,27-248,1997,19.1,928,1097,84.6,14249,4460,506,556,91.0,351,401,87.5,48,81,59.3,4,3.0,2.9,+1.0,24,61,23,5,90,Matches
1558,Radosław Majecki,pl POL,GK,Monaco,fr Ligue 1,25-169,1999,15.0,304,407,74.7,7178,5015,68,68,100.0,172,172,100.0,61,164,37.2,0,0.0,0.0,0.0,0,1,0,0,1,Matches
1559,Lovro Majer,hr CRO,MF,Wolfsburg,de Bundesliga,27-107,1998,2.1,48,71,67.6,700,315,31,34,91.2,11,18,61.1,3,10,30.0,0,0.2,0.4,-0.2,3,6,1,0,7,Matches
1560,Hamidou Makalou,ml MLI,"FW,MF",Brest,fr Ligue 1,18-293,2006,0.2,11,11,100.0,112,23,8,8,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,0,Matches
1561,Jordy Makengo,fr FRA,DF,Freiburg,de Bundesliga,23-274,2001,5.5,190,227,83.7,3090,758,87,94,92.6,85,103,82.5,12,21,57.1,0,0.1,0.4,-0.1,1,10,4,4,13,Matches
1562,Antoine Makoumbou,cg CGO,MF,Cagliari,it Serie A,26-290,1998,21.6,947,1063,89.1,15228,3620,466,490,95.1,416,454,91.6,47,81,58.0,2,0.8,0.9,+1.2,5,61,11,3,82,Matches
1563,Nikola Maksimović,rs SRB,DF,Montpellier,fr Ligue 1,33-160,1991,6.5,288,310,92.9,5904,1883,77,82,93.9,172,177,97.2,36,46,78.3,0,0.0,0.1,0.0,2,12,2,0,11,Matches
1564,Tyrell Malacia,nl NED,DF,Manchester Utd,eng Premier League,25-260,1999,1.1,49,55,89.1,642,260,31,33,93.9,13,14,92.9,2,2,100.0,0,0.0,0.0,0.0,1,7,1,0,3,Matches
1565,Jarzinho Malanga,de GER,DF,Stuttgart,de Bundesliga,18-298,2006,0.0,2,2,100.0,25,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1566,Julián Malatini,ar ARG,DF,Werder Bremen,de Bundesliga,23-338,2001,5.0,261,302,86.4,4349,1255,111,120,92.5,133,144,92.4,12,28,42.9,1,0.5,0.5,+0.5,2,13,4,1,24,Matches
1567,Daniel Maldini,it ITA,"MF,FW",Monza,it Serie A,23-205,2001,14.5,261,382,68.3,4254,837,135,172,78.5,96,133,72.2,22,43,51.2,0,0.9,1.1,-0.9,12,14,8,2,34,Matches
1568,Daniel Maldini,it ITA,"FW,MF",Atalanta,it Serie A,23-205,2001,1.4,25,44,56.8,331,44,18,27,66.7,5,7,71.4,1,1,100.0,0,0.0,0.1,0.0,0,1,1,0,2,Matches
1569,Youssef Maleh,ma MAR,MF,Empoli,it Serie A,26-255,1998,16.8,398,560,71.1,6528,2261,194,240,80.8,145,196,74.0,36,74,48.6,1,0.9,0.4,+0.1,12,62,11,2,72,Matches
1570,Donyell Malen,nl NED,FW,Aston Villa,eng Premier League,26-115,1999,3.3,48,69,69.6,658,124,30,36,83.3,13,18,72.2,3,6,50.0,0,0.1,0.1,-0.1,2,2,1,0,5,Matches
1571,Donyell Malen,nl NED,"FW,MF",Dortmund,de Bundesliga,26-115,1999,6.8,136,190,71.6,1735,423,98,119,82.4,33,46,71.7,3,9,33.3,0,0.2,0.5,-0.2,1,6,6,1,17,Matches
1572,Ruslan Malinovskyi,ua UKR,"MF,FW",Genoa,it Serie A,32-000,1993,4.3,164,201,81.6,2906,846,82,94,87.2,62,73,84.9,18,28,64.3,2,1.5,0.7,+0.5,8,22,9,0,32,Matches
1573,Lennard Maloney,us USA,MF,Heidenheim,de Bundesliga,25-208,1999,8.4,194,271,71.6,3751,1219,72,90,80.0,95,114,83.3,24,52,46.2,0,0.0,0.1,0.0,1,12,1,0,14,Matches
1574,Lennard Maloney,us USA,MF,Mainz 05,de Bundesliga,25-208,1999,0.3,8,13,61.5,115,58,4,6,66.7,2,4,50.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1575,Aaron Malouda,fr FRA,FW,Lille,fr Ligue 1,19-155,2005,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1576,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,24-217,2000,30.0,611,931,65.6,17683,13046,98,98,100.0,327,332,98.5,186,498,37.3,0,0.1,0.0,-0.1,2,9,1,0,0,Matches
1577,Dennis Man,ro ROU,"FW,MF",Parma,it Serie A,26-251,1998,22.2,631,793,79.6,8923,2252,397,464,85.6,167,200,83.5,39,66,59.1,4,4.2,2.7,-0.2,45,46,25,5,60,Matches
1578,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,25-127,1999,0.2,14,17,82.4,232,77,8,9,88.9,6,7,85.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1579,Gianluca Mancini,it ITA,DF,Roma,it Serie A,29-017,1996,30.9,1523,1778,85.7,27709,9455,583,629,92.7,796,864,92.1,119,227,52.4,0,0.9,0.8,-0.9,14,124,17,4,131,Matches
1580,Steve Mandanda,fr FRA,GK,Rennes,fr Ligue 1,40-037,1985,16.5,352,498,70.7,9359,6954,67,67,100.0,178,184,96.7,106,245,43.3,0,0.1,0.0,-0.1,2,8,0,0,0,Matches
1581,Christos Mandas,gr GRE,GK,Lazio,it Serie A,23-229,2001,5.0,142,204,69.6,4151,2848,20,21,95.2,61,62,98.4,59,116,50.9,0,0.0,0.0,0.0,0,5,1,0,1,Matches
1582,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,31-103,1994,10.5,515,612,84.2,7852,2969,284,302,94.0,204,247,82.6,20,45,44.4,0,0.1,0.2,-0.1,2,24,2,0,34,Matches
1583,Aïssa Mandi,dz ALG,DF,Lille,fr Ligue 1,33-194,1991,17.3,986,1114,88.5,19395,6108,341,369,92.4,514,554,92.8,120,157,76.4,0,0.4,1.2,-0.4,5,97,6,2,77,Matches
1584,Rolando Mandragora,it ITA,MF,Fiorentina,it Serie A,27-309,1997,17.5,568,729,77.9,10240,3120,235,269,87.4,268,322,83.2,56,106,52.8,3,2.6,1.8,+0.4,20,57,13,6,66,Matches
1585,Orel Mangala,be BEL,MF,Everton,eng Premier League,27-047,1998,14.0,437,490,89.2,6998,1567,219,242,90.5,187,197,94.9,23,30,76.7,0,0.6,0.6,-0.6,8,50,8,1,34,Matches
1586,Orel Mangala,be BEL,MF,Lyon,fr Ligue 1,27-047,1998,0.7,29,32,90.6,535,176,10,10,100.0,11,11,100.0,6,6,100.0,0,0.0,0.1,0.0,1,5,0,0,7,Matches
1587,Ryan Manning,ie IRL,"DF,MF",Southampton,eng Premier League,28-324,1996,16.2,619,802,77.2,10360,3336,317,344,92.2,233,288,80.9,55,124,44.4,1,3.2,2.8,-2.2,34,33,12,8,35,Matches
1588,Javier Manquillo,es ESP,DF,Celta Vigo,es La Liga,30-364,1994,5.7,335,373,89.8,5537,1582,156,169,92.3,163,172,94.8,13,23,56.5,0,0.0,0.1,0.0,0,22,2,0,24,Matches
1589,Johan Manzambi,ch SUI,"FW,MF",Freiburg,de Bundesliga,19-202,2005,1.6,52,67,77.6,912,86,19,24,79.2,30,32,93.8,3,9,33.3,1,0.2,0.2,+0.8,2,1,1,0,5,Matches
1590,Alberto Manzoni,it ITA,MF,Atalanta,it Serie A,19-313,2005,0.1,11,12,91.7,196,29,5,6,83.3,6,6,100.0,0,0,,0,0.0,0.0,0.0,0,4,0,0,0,Matches
1591,Sekou Mara,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,22-278,2002,7.2,111,163,68.1,1539,284,67,85,78.8,38,54,70.4,2,5,40.0,1,1.0,0.5,0.0,5,9,2,0,10,Matches
1592,Alessandro Marcandalli,it ITA,DF,Genoa,it Serie A,22-221,2002,0.5,12,20,60.0,236,47,3,4,75.0,8,13,61.5,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
1593,Alessandro Marcandalli,it ITA,DF,Venezia,it Serie A,22-221,2002,3.8,100,138,72.5,1702,706,45,53,84.9,47,61,77.0,6,18,33.3,0,0.0,0.0,0.0,0,9,0,0,8,Matches
1594,Marcão,br BRA,DF,Sevilla,es La Liga,28-333,1996,5.1,230,261,88.1,3967,1586,105,108,97.2,109,119,91.6,15,27,55.6,0,0.0,0.0,0.0,0,12,0,0,17,Matches
1595,Solly March,eng ENG,"FW,MF",Brighton,eng Premier League,30-288,1994,1.9,60,95,63.2,990,222,35,40,87.5,16,28,57.1,7,18,38.9,0,0.3,0.3,-0.3,3,2,4,4,2,Matches
