Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
331,Deandre Kerr,ca CAN,FW,Toronto FC,22-167,2002,2.5,4,1.61,1,0,1,0,2,0,0,0.00,0,0,0,0,0,0,Matches
332,Henry Kessler,us USA,DF,St. Louis,26-314,1998,8.0,4,0.50,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
333,Hosei Kijima,jp JPN,"MF,FW",D.C. United,22-308,2002,9.1,21,2.32,19,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
334,Klauss,br BRA,FW,St. Louis,28-065,1997,7.0,10,1.42,6,0,0,3,1,0,1,0.14,0,0,0,1,0,0,Matches
335,Mateusz Klich,pl POL,MF,Atlanta Utd,34-326,1990,4.2,4,0.95,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
336,Žan Kolmanič,si SVN,"DF,MF",Austin,25-063,2000,2.0,6,3.05,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
337,Rominigue Kouamé,ml MLI,MF,Chicago Fire,28-139,1996,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
338,Sebastian Kowalczyk,pl POL,"FW,MF",Houston Dynamo,26-256,1998,9.0,24,2.68,17,2,0,1,4,0,3,0.33,2,0,0,0,1,0,Matches
339,Damir Kreilach,hr CRO,FW,Vancouver W'caps,36-019,1989,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
340,Theodore Ku-Dipietro,us USA,"MF,FW",Colorado Rapids,23-097,2002,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
341,Yuya Kubo,jp JPN,"MF,FW",FC Cincinnati,31-132,1993,4.6,9,1.95,8,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
342,Willy Kumado,gh GHA,DF,San Diego FC,22-201,2002,4.8,5,1.05,4,0,1,0,0,0,2,0.42,1,0,1,0,0,0,Matches
343,Luca de la Torre,us USA,MF,San Diego FC,26-347,1998,9.2,23,2.49,16,6,0,1,0,0,2,0.22,0,2,0,0,0,0,Matches
344,Mathías Laborda,uy URU,DF,Vancouver W'caps,25-232,1999,5.9,9,1.53,8,0,0,1,0,0,1,0.17,1,0,0,0,0,0,Matches
345,Luca Langoni,ar ARG,"FW,MF",NE Revolution,23-085,2002,4.8,10,2.10,8,0,0,1,1,0,1,0.21,1,0,0,0,0,0,Matches
346,Lassi Lappalainen,fi FIN,MF,Columbus Crew,26-254,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
347,Oliver Larraz,us USA,"MF,FW",Colorado Rapids,23-231,2001,9.6,19,1.99,16,0,2,0,1,0,4,0.42,3,0,0,0,1,0,Matches
348,Richie Laryea,ca CAN,DF,Toronto FC,30-118,1995,1.2,2,1.62,1,0,0,0,1,0,1,0.81,0,0,0,0,1,0,Matches
349,Ariel Lassiter,cr CRC,"FW,MF",Portland Timbers,30-220,1994,2.1,4,1.94,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
350,Emmanuel Latte Lath,ci CIV,FW,Atlanta Utd,26-124,1999,9.5,16,1.69,10,0,0,4,2,0,3,0.32,1,0,0,0,2,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
351,Randall Leal,cr CRC,MF,D.C. United,28-111,1997,0.5,1,2.09,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
352,Tim Leibold,de GER,DF,Sporting KC,31-156,1993,1.9,3,1.56,2,0,0,1,0,0,1,0.52,1,0,0,0,0,0,Matches
353,Brooks Lennon,us USA,DF,Atlanta Utd,27-225,1997,7.7,19,2.46,15,3,0,1,0,0,2,0.26,1,0,0,1,0,0,Matches
354,Tucker Lepley,us USA,MF,LA Galaxy,23-108,2002,3.8,10,2.67,9,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
355,Beau Leroux,us USA,MF,SJ Earthquakes,21-247,2003,8.7,31,3.55,24,0,1,1,2,3,6,0.69,3,0,0,1,1,1,Matches
356,Danny Leyva,us USA,"MF,FW",Seattle Sounders,22-000,2003,2.9,13,4.53,5,4,1,1,2,0,0,0.00,0,0,0,0,0,0,Matches
357,Nick Lima,us USA,DF,SJ Earthquakes,30-169,1994,1.9,11,5.66,8,2,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
358,Ondřej Lingr,cz CZE,"FW,MF",Houston Dynamo,26-210,1998,1.9,1,0.53,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
359,Sebastian Lletget,us USA,MF,FC Dallas,32-244,1992,6.2,14,2.27,12,0,0,2,0,0,1,0.16,1,0,0,0,0,0,Matches
360,Hugo Lloris,fr FRA,GK,LAFC,38-130,1986,10.0,4,0.40,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
361,Saba Lobzhanidze,ge GEO,FW,Atlanta Utd,30-138,1994,8.5,23,2.70,15,5,2,1,0,0,3,0.35,2,1,0,0,0,0,Matches
362,Robin Lod,fi FIN,"MF,FW",Minnesota Utd,32-018,1993,8.4,25,2.98,21,0,2,1,1,0,3,0.36,3,0,0,0,0,0,Matches
363,Nicolás Lodeiro,uy URU,"FW,MF",Houston Dynamo,36-045,1989,4.3,14,3.26,10,0,0,0,4,0,1,0.23,0,0,0,0,1,0,Matches
364,Jasper Löffelsend,de GER,DF,San Diego FC,27-237,1997,6.3,17,2.69,15,0,0,1,1,0,1,0.16,1,0,0,0,0,0,Matches
365,Aaron Long,us USA,DF,LAFC,32-205,1992,8.3,6,0.72,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
366,Kevin Long,ie IRL,DF,Toronto FC,34-260,1990,7.5,3,0.40,3,0,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
367,Matthew Longstaff,eng ENG,MF,Toronto FC,25-045,2000,3.9,8,2.06,6,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
368,Hernán López Muñoz,ar ARG,MF,SJ Earthquakes,24-240,2000,1.3,3,2.29,3,0,0,0,0,0,1,0.76,1,0,0,0,0,0,Matches
369,Victor Loturi,ca CAN,MF,CF Montréal,23-349,2001,6.6,13,1.98,12,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
370,Daniel Lovitz,us USA,DF,Nashville SC,33-251,1991,11.0,18,1.64,15,2,0,1,0,0,4,0.36,3,1,0,0,0,0,Matches
371,Eduard Löwen,de GER,MF,St. Louis,28-097,1997,4.1,12,2.95,10,2,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches
372,Hirving Lozano,mx MEX,FW,San Diego FC,29-279,1995,6.1,26,4.29,13,3,7,0,3,0,7,1.16,6,0,1,0,0,0,Matches
373,Gonzalo Luján,ar ARG,DF,Inter Miami,24-008,2001,8.4,3,0.36,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
374,Jovan Lukić,rs SRB,MF,Philadelphia Union,23-105,2002,9.1,26,2.87,22,0,0,3,0,1,2,0.22,1,0,0,0,0,1,Matches
375,Diego Luna,us USA,"MF,FW",Real Salt Lake,21-240,2003,9.3,39,4.20,31,1,0,3,3,1,4,0.43,3,0,0,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
376,Benjamin Lundt,de GER,GK,St. Louis,29-223,1995,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
377,Liam MacKenzie,ca CAN,FW,Vancouver W'caps,18-051,2007,0.7,1,1.45,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
378,Lukas MacNaughton,ca CAN,DF,D.C. United,30-058,1995,4.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
379,Jack Maher,us USA,DF,Nashville SC,25-189,1999,11.0,2,0.18,1,1,0,0,0,0,1,0.09,0,1,0,0,0,0,Matches
380,Olwethu Makhanya,za RSA,DF,Philadelphia Union,21-005,2004,6.4,3,0.47,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
381,Adilson Malanda,fr FRA,DF,Charlotte,23-188,2001,11.0,4,0.36,4,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
382,AJ Marcucci,us USA,GK,NY Red Bulls,25-278,1999,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
383,Dominik Marczuk,pl POL,FW,Real Salt Lake,21-185,2003,5.3,9,1.69,7,0,0,2,0,0,2,0.38,1,0,0,1,0,0,Matches
384,Anthony Markanich,ph PHI,DF,Minnesota Utd,25-130,1999,5.1,10,1.97,9,0,0,1,0,0,1,0.20,0,0,0,1,0,0,Matches
385,Idan Markovich,il ISR,"FW,MF",Charlotte,20-269,2004,2.8,10,3.61,7,0,1,1,0,1,2,0.72,1,0,1,0,0,0,Matches
386,Marlon,br BRA,DF,LAFC,29-240,1995,4.8,2,0.41,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
387,Jahkeele Marshall-Rutty,ca CAN,DF,Charlotte,20-323,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
388,Jahkeele Marshall-Rutty,ca CAN,"MF,DF",CF Montréal,20-323,2004,2.6,1,0.39,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
389,Alonso Martínez,cr CRC,FW,NYCFC,26-202,1998,9.7,29,2.99,15,0,4,5,5,0,7,0.72,0,0,1,3,3,0,Matches
390,David Martínez,ve VEN,FW,LAFC,19-087,2006,5.9,19,3.22,10,3,4,1,0,1,4,0.68,2,0,1,0,0,1,Matches
391,Josef Martínez,ve VEN,FW,SJ Earthquakes,31-351,1993,7.1,17,2.39,12,0,0,4,1,0,3,0.42,2,0,0,0,1,0,Matches
392,Thiago Martins,br BRA,DF,NYCFC,30-049,1995,9.2,3,0.33,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
393,Jimmy Maurer,us USA,GK,Houston Dynamo,36-203,1988,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
394,Eric Maxim Choupo-Moting,cm CMR,FW,NY Red Bulls,36-043,1989,10.7,31,2.89,20,1,3,3,3,1,4,0.37,2,0,0,1,1,0,Matches
395,Andreas Maxsø,dk DEN,DF,Colorado Rapids,31-048,1994,9.0,3,0.33,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
396,Olivier Mbaizo,cm CMR,DF,Philadelphia Union,27-263,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
397,Kenji Mboma Dem,fr FRA,DF,FC Cincinnati,23-103,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
398,John McCarthy,us USA,GK,LA Galaxy,32-305,1992,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
399,Jack McGlynn,us USA,"MF,FW",Houston Dynamo,21-302,2003,9.8,45,4.58,29,13,3,0,0,0,4,0.41,2,2,0,0,0,0,Matches
400,Zac McGraw,ca CAN,DF,Portland Timbers,27-331,1997,2.7,2,0.74,1,0,1,0,0,0,1,0.37,1,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
401,Duncan McGuire,us USA,FW,Orlando City,24-089,2001,3.0,10,3.37,6,0,0,2,2,0,0,0.00,0,0,0,0,0,0,Matches
402,Paddy McNair,nir NIR,DF,San Diego FC,30-008,1995,9.6,13,1.35,12,0,0,1,0,0,1,0.10,0,0,0,1,0,0,Matches
403,Christopher McVey,se SWE,DF,San Diego FC,28-023,1997,11.0,12,1.09,10,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
404,Loïc Mesanvi,tg TOG,"FW,DF",Minnesota Utd,21-211,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
405,Lionel Messi,ar ARG,"FW,MF",Inter Miami,37-315,1987,6.4,42,6.56,22,2,7,4,5,2,4,0.62,3,0,1,0,0,0,Matches
406,Wyatt Meyer,us USA,MF,Nashville SC,24-114,2001,1.6,1,0.61,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
407,Matt Miazga,us USA,DF,FC Cincinnati,29-290,1995,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
408,Novak Mićović,rs SRB,GK,LA Galaxy,23-192,2001,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
